id,frame_index,timestamp,tx,ty,tz,qx,qy,qz,qw,point_count
127,882,10.590001000,9.538355359,1.380902399,-1.808781837,0.109294296,0.423837122,0.154042490,0.885826034,5
128,887,10.650001000,9.619764878,1.361974720,-1.841704318,0.104164478,0.434530967,0.145612190,0.882683233,7
129,892,10.710001000,9.716995783,1.336401283,-1.887443568,0.100598336,0.438734359,0.144432988,0.881210105,12
130,897,10.770001000,9.781402482,1.314220538,-1.913092398,0.099758796,0.449972745,0.142347724,0.875962235,11
131,902,10.830001000,9.861196860,1.294311704,-1.943798902,0.100112998,0.457035336,0.142377259,0.872252719,12
132,907,10.890001000,9.909265852,1.282893310,-1.964617095,0.106720664,0.467410669,0.144296686,0.865630656,14
133,912,10.950001000,9.990195819,1.302497879,-1.867049802,0.119849660,0.487191741,0.144773707,0.852831074,16
134,917,11.010001000,9.936990124,1.311545354,-1.914862064,0.122727462,0.502851362,0.125534489,0.846356645,8
135,922,11.070001000,10.028266739,1.212965054,-1.974805454,0.108572540,0.507327277,0.127142779,0.845379058,5
136,927,11.130001000,10.086766045,1.233055576,-1.916883937,0.116860596,0.523296574,0.125548288,0.834710683,1
137,932,11.190001000,10.076167905,1.253738598,-1.920262374,0.127379141,0.538406416,0.137372464,0.821597159,3
138,937,11.250001000,10.142401628,1.267116253,-1.862737368,0.127770127,0.551477088,0.135594234,0.813118700,8
139,942,11.310001000,10.127531898,1.278469069,-1.878368902,0.124820400,0.566755430,0.115111228,0.806199452,4
140,947,11.370001000,10.102894510,1.284538953,-1.867633724,0.129567814,0.585880442,0.106442953,0.792859500,15
141,952,11.430001000,10.160323455,1.266010756,-1.873812539,0.125404722,0.598324088,0.092682110,0.785933819,14
142,957,11.490001000,10.230112879,1.219251062,-1.931046553,0.120092232,0.604283209,0.093699135,0.782074249,4
143,962,11.550001000,10.313174199,1.165312723,-1.968373777,0.116466806,0.610892030,0.096119042,0.777179220,22
144,967,11.610001000,10.393744865,1.151683568,-1.916676932,0.122780890,0.623472200,0.084277702,0.767531457,12
145,972,11.670001000,10.442783551,1.167911907,-1.885631528,0.148758661,0.632392439,0.085583881,0.755397950,18
146,977,11.730001000,10.519897540,1.210963659,-1.866082228,0.168263088,0.637609488,0.081587076,0.747318689,37
147,982,11.790001000,10.600939157,1.148802679,-1.921430759,0.177096477,0.640567801,0.088130580,0.741985668,40
148,987,11.850001000,10.686868255,1.088714255,-1.981547896,0.176199550,0.648793523,0.084778733,0.735413659,35
149,992,11.910001000,10.781024761,1.020564435,-2.045788749,0.169781462,0.658879739,0.077839997,0.728692446,57
150,997,11.970001000,10.877678251,0.947856291,-2.101766565,0.172844556,0.666993630,0.073637944,0.720986622,122
151,1002,12.030001000,10.976256471,0.888737647,-2.166678679,0.185228808,0.671384425,0.071345661,0.714032940,200
152,1007,12.090001000,11.079473309,0.822592702,-2.226187465,0.192845844,0.676825147,0.068969152,0.707079526,293
153,1012,12.150001000,11.177633842,0.760700540,-2.291204400,0.195847096,0.683778771,0.062924684,0.700093559,246
154,1017,12.210001000,11.279313804,0.703356197,-2.368679958,0.194533319,0.692197403,0.053380552,0.692943042,238
155,1022,12.270001000,11.386022849,0.631512511,-2.446724536,0.191248362,0.702946068,0.042658038,0.683718642,271
156,1027,12.330001000,11.483944162,0.569761879,-2.516261895,0.190434032,0.712893513,0.035633365,0.673979214,373
157,1032,12.390001000,11.588394023,0.505782733,-2.588629819,0.191023604,0.720068578,0.032113496,0.666318204,357
158,1037,12.450001000,11.684345129,0.440232093,-2.654668640,0.196366284,0.723872073,0.034984202,0.660473777,397
159,1042,12.510001000,11.777656771,0.362543419,-2.720907002,0.203372036,0.725162438,0.042392531,0.656492290,433
160,1047,12.570001000,11.868206989,0.291482252,-2.787398477,0.208709234,0.727942850,0.045834901,0.651489697,381
161,1052,12.630001000,11.961066883,0.225567044,-2.850641539,0.210536519,0.732027778,0.045972603,0.646294226,325
162,1057,12.690001000,12.045020960,0.156386617,-2.908090063,0.207278383,0.739205519,0.041710904,0.639430272,257
163,1062,12.750001000,12.135938076,0.093091324,-2.978924792,0.202412919,0.745240559,0.040569399,0.634034418,235
164,1067,12.810001000,12.222572742,0.019012797,-3.047344200,0.199287994,0.748819258,0.046232767,0.630409823,249
165,1072,12.870001000,12.308016669,-0.052116281,-3.117774421,0.202816643,0.749892189,0.052379217,0.627521738,261
166,1077,12.930001000,12.401448675,-0.127950213,-3.187543052,0.216148008,0.747577315,0.059656062,0.625179454,249
167,1082,12.990001000,12.485467594,-0.202872109,-3.245855198,0.232739129,0.743173358,0.067931752,0.623627400,256
168,1087,13.050001000,12.573367328,-0.278003595,-3.314143625,0.256505647,0.732381780,0.084403167,0.625058307,221
169,1092,13.110001000,12.662451343,-0.362586634,-3.371438204,0.271708282,0.726329205,0.093498045,0.624402603,214
170,1097,13.170001000,12.774288012,-0.410706708,-3.438710524,0.281601356,0.723530836,0.098739157,0.622458339,215
171,1102,13.230001000,12.880010953,-0.459092184,-3.505812650,0.287966248,0.722598777,0.100565653,0.620332973,168
172,1107,13.290001000,12.960748511,-0.513150793,-3.590739988,0.286678703,0.724843043,0.098455385,0.618647251,194
173,1112,13.350001000,13.057264649,-0.556538381,-3.680792593,0.285028597,0.728532546,0.095721743,0.615496854,140
174,1117,13.410001000,13.151757349,-0.598583370,-3.768416409,0.276288863,0.736001595,0.084997861,0.612161319,109
175,1122,13.470001000,13.250634454,-0.643987612,-3.836983787,0.269567299,0.743491479,0.078795754,0.606914426,106
176,1127,13.530001000,13.337246210,-0.678940695,-3.975058480,0.260941945,0.748137748,0.072466054,0.605762232,103
177,1132,13.590001000,13.431557275,-0.720902385,-4.096205305,0.244340018,0.756971714,0.063633803,0.602696041,103
178,1137,13.650001000,13.521465547,-0.761494311,-4.225403902,0.226983482,0.763435626,0.060953570,0.601605524,108
179,1142,13.710001000,13.610718678,-0.785230409,-4.350248474,0.211987425,0.768713172,0.059118901,0.600538381,91
180,1147,13.770001000,13.703490894,-0.807245575,-4.473537825,0.203695279,0.771144082,0.059551871,0.600248793,86
181,1152,13.830001000,13.795365094,-0.818607470,-4.605474538,0.200719106,0.772256886,0.057625137,0.600008738,76
182,1157,13.890001000,13.892607429,-0.847267129,-4.751654739,0.200319982,0.770494153,0.062083635,0.601960370,51
183,1162,13.950001000,14.016281389,-0.875985189,-4.871364452,0.201981101,0.767931764,0.072048936,0.603567222,76
184,1167,14.010001000,14.119576598,-0.916990053,-4.999202887,0.197445442,0.769875724,0.072196754,0.602573063,111
185,1172,14.070001000,14.230245871,-0.947639026,-5.117622406,0.192308874,0.773362818,0.066811536,0.600386099,78
186,1177,14.130001000,14.368309677,-0.917551099,-5.220495741,0.192480737,0.774283132,0.067475713,0.599069133,128
187,1182,14.190001000,14.459634954,-0.968150475,-5.340627463,0.185431972,0.775339889,0.072572148,0.599329895,100
188,1187,14.250001000,14.586244015,-1.004070504,-5.448520161,0.182909767,0.776999872,0.076578142,0.597453767,100
189,1192,14.310001000,14.767384423,-1.011412257,-5.559819465,0.180230860,0.781014872,0.069654250,0.593869424,176
190,1197,14.370001000,14.904579526,-1.062247586,-5.694392001,0.186062560,0.784314626,0.060437479,0.588709268,184
191,1202,14.430001000,15.052509504,-1.087251881,-5.838731669,0.192567368,0.787271498,0.051117176,0.583531003,165
192,1207,14.490001000,15.199869866,-1.113722375,-5.975588646,0.197469491,0.790476559,0.046948911,0.577882696,218
193,1212,14.550001000,15.342600579,-1.150387684,-6.108303237,0.201844347,0.794548824,0.044196627,0.570962069,197
194,1217,14.610001000,15.489978671,-1.171765925,-6.245117764,0.204219409,0.799381018,0.045140497,0.563246622,184
195,1222,14.670001000,15.637267240,-1.194574617,-6.383275638,0.208983294,0.804287915,0.042303670,0.554668669,135
196,1227,14.730001000,15.777897121,-1.246013469,-6.513057831,0.212841333,0.809897816,0.042455113,0.544941885,130
197,1232,14.790001000,15.917779030,-1.285680279,-6.650145549,0.217611730,0.814897386,0.042155945,0.535546694,166
198,1237,14.850001000,16.053071537,-1.329115420,-6.779869053,0.223854023,0.818638118,0.045576326,0.526919166,141
199,1242,14.910001000,16.183631897,-1.409113330,-6.905642763,0.234889825,0.819959536,0.054294357,0.519177477,192
200,1247,14.970001000,16.307641037,-1.468694314,-7.028959914,0.246651179,0.820502010,0.061334401,0.512032947,168
201,1252,15.030001000,16.436018406,-1.507161227,-7.158575009,0.249939871,0.823973131,0.062343291,0.504689661,150
202,1257,15.090001000,16.560531151,-1.569836112,-7.285922434,0.252015073,0.828148424,0.064235677,0.496520260,143
203,1262,15.150001000,16.682463193,-1.656640296,-7.406412908,0.245922046,0.835039129,0.063327671,0.488079508,142
204,1267,15.210001000,16.804251688,-1.698059568,-7.520063147,0.245623322,0.839155092,0.060955805,0.481427362,198
205,1272,15.270001000,16.919186933,-1.752776791,-7.635877811,0.252462807,0.839402182,0.064876091,0.476925152,164
206,1277,15.330001000,17.040756895,-1.790238458,-7.744145147,0.263087355,0.837483380,0.068792649,0.473998105,108
207,1282,15.390001000,17.130651129,-1.883564818,-7.893182124,0.281925804,0.829923826,0.082029304,0.474357963,131
208,1287,15.450001000,17.228505002,-1.963586412,-7.984105451,0.287126553,0.830309629,0.085440154,0.469940680,158
209,1292,15.510001000,17.353018700,-2.012416023,-8.104036914,0.279442790,0.836777138,0.080951089,0.463856303,98
210,1297,15.570001000,17.441188709,-2.067915844,-8.212709784,0.266816663,0.844725107,0.074410470,0.457942621,132
211,1302,15.630001000,17.541822070,-2.105595837,-8.330205277,0.259527374,0.850439700,0.068588948,0.452430563,149
212,1307,15.690001000,17.686011153,-2.147479086,-8.435136316,0.260961816,0.853206400,0.068402197,0.446384261,121
213,1312,15.750001000,17.760268042,-2.195828661,-8.538017469,0.264497021,0.852521194,0.067715181,0.445716943,115
214,1317,15.810001000,17.844183283,-2.243273677,-8.651356023,0.269693837,0.850897726,0.068551690,0.445577109,154
215,1322,15.870001000,17.963777248,-2.284003242,-8.758746616,0.274435971,0.850224877,0.068713368,0.443938091,100
216,1327,15.930001000,18.055245114,-2.334523638,-8.875281727,0.274270815,0.850964814,0.067886824,0.442747993,73
217,1332,15.990001000,18.153499927,-2.381044975,-8.983492356,0.283389677,0.847707613,0.070225729,0.442888746,66
218,1337,16.050001000,18.244646396,-2.424043925,-9.089077202,0.290958169,0.846643828,0.071509764,0.439799869,166
219,1342,16.110001000,18.349681880,-2.452505024,-9.204655984,0.296965762,0.845982351,0.071802093,0.437000752,72
220,1347,16.170001000,18.450662538,-2.474528331,-9.311264622,0.304257824,0.845381725,0.071900560,0.433113408,94
221,1352,16.230001000,18.566911760,-2.493158966,-9.424873521,0.312253361,0.845434605,0.072257797,0.427220059,111
222,1357,16.290001000,18.692491662,-2.471401563,-9.542882735,0.327607904,0.842647000,0.072048185,0.421222215,102
223,1362,16.350001000,18.770214517,-2.538183914,-9.652330266,0.330278940,0.844211589,0.076585302,0.415159374,109
224,1367,16.410001000,18.876295194,-2.542817040,-9.764335727,0.335658285,0.846450623,0.075992443,0.406300391,98
225,1372,16.470001000,18.968048652,-2.585964441,-9.894566863,0.336558554,0.850844940,0.079939723,0.395475496,78
226,1377,16.530001000,19.064978553,-2.614707879,-10.017350167,0.334823270,0.856682443,0.081091169,0.383943735,81
227,1382,16.590001000,19.160218212,-2.623002206,-10.149628752,0.335205055,0.861462583,0.081933506,0.372567699,41
228,1387,16.650001000,19.249071680,-2.656136330,-10.276048286,0.338952221,0.864148759,0.086458576,0.361777871,80
229,1392,16.710001000,19.342979902,-2.669350884,-10.412335594,0.348742744,0.863343257,0.091974782,0.352927130,90
230,1397,16.770001000,19.428868131,-2.675154834,-10.539563831,0.352215603,0.866363404,0.093516953,0.341486750,89
231,1402,16.830001000,19.510067653,-2.680170118,-10.672890353,0.349799845,0.872144425,0.094614443,0.328713062,101
232,1407,16.890001000,19.587809590,-2.688671240,-10.807439130,0.351199300,0.876144112,0.098250836,0.315241684,87
233,1412,16.950001000,19.666834749,-2.697321369,-10.944927898,0.356304760,0.878679952,0.101136112,0.301230720,89
234,1417,17.010001000,19.727784284,-2.715051277,-11.075631634,0.360499828,0.880807358,0.104689298,0.288545356,69
235,1422,17.070001000,19.805145471,-2.720710614,-11.214778565,0.365712855,0.882296505,0.107921433,0.275970921,88
236,1427,17.130001000,19.866484291,-2.715242694,-11.351087268,0.368104464,0.884224201,0.110148930,0.265544496,75
237,1432,17.190001000,19.922124807,-2.717547673,-11.480877133,0.371159725,0.885823769,0.112503212,0.254754264,43
238,1437,17.250001000,19.975918847,-2.720080066,-11.627115459,0.363379326,0.892137250,0.113779745,0.243106484,45
239,1442,17.310001000,20.012709203,-2.716867501,-11.764435253,0.342492542,0.903475723,0.113932871,0.231192079,45
240,1447,17.370001000,20.074906186,-2.713384943,-11.906234052,0.328802803,0.911480424,0.114390062,0.219105153,83
241,1452,17.430001000,20.132255898,-2.695963026,-12.042801967,0.323999843,0.916089428,0.114770505,0.206475163,98
242,1457,17.490001000,20.171986911,-2.687804245,-12.168784938,0.321077629,0.919405083,0.116155145,0.195221493,99
243,1462,17.550001000,20.223481877,-2.687259431,-12.301232190,0.319616326,0.921959638,0.117284184,0.184608369,114
244,1467,17.610001000,20.262276542,-2.695589554,-12.436103920,0.318810904,0.923266444,0.120570995,0.177204166,75
245,1472,17.670001000,20.316289057,-2.695571159,-12.562778730,0.317162422,0.923657755,0.130578619,0.170919786,125
