source_id,target_id,type,tx,ty,tz,qx,qy,qz,qw,inlier_count,reprojection_error_median
17,18,sequential,-0.082499461,0.001867945,0.472681628,0.000577395,0.000278311,-0.001625700,0.999998473,0,nan
18,19,sequential,-0.001317085,-0.004564270,0.034538383,0.000301582,0.000514201,-0.001076196,0.999999243,0,nan
19,20,sequential,-0.021006674,0.068748903,0.005911414,0.000439421,0.001471270,-0.000375832,0.999998751,0,nan
20,21,sequential,-0.001237313,-0.012448318,-0.001531810,-0.000561387,-0.000208067,0.000492731,0.999999699,0,nan
21,22,sequential,0.167287570,0.025853163,-0.262584501,0.000300010,-0.002151144,0.005698049,0.999981407,0,nan
22,23,sequential,-0.016194764,-0.006726184,-0.181606728,-0.003708965,0.004473645,0.005332728,0.999968896,0,nan
23,24,sequential,-0.074327373,0.112667265,-0.221670122,-0.000106129,0.000824597,-0.000739313,0.999999381,0,nan
24,25,sequential,0.044800562,-0.024506587,0.068507846,-0.001654482,0.000444447,0.004532272,0.999988262,0,nan
25,26,sequential,-0.026956303,0.121848024,0.078861689,0.003302232,0.001211196,0.001521282,0.999992657,0,nan
26,27,sequential,0.021092689,-0.189593495,0.628253355,-0.000058071,0.003372590,-0.008590800,0.999957409,0,nan
27,28,sequential,0.166291657,0.279377636,0.194979129,0.003754958,-0.001865665,-0.000110038,0.999991204,0,nan
28,29,sequential,-0.073656006,-0.053670995,0.468962749,-0.002802161,0.003052061,-0.006557440,0.999969916,0,nan
29,30,sequential,0.298579141,0.133266422,-0.016009211,0.003678599,-0.000660448,-0.001890060,0.999991230,0,nan
30,31,sequential,0.342845124,-0.137576789,-0.281832342,-0.005088571,-0.001724740,-0.007582024,0.999956821,0,nan
31,32,sequential,0.093571809,0.066196375,-0.516310433,0.001720136,0.000429832,-0.000907576,0.999998016,0,nan
32,33,sequential,0.259449262,-0.170604584,0.002307166,-0.000524894,-0.000415650,0.002990449,0.999995304,0,nan
33,34,sequential,0.239825484,-0.140389773,0.222890293,-0.004686547,-0.004090701,0.008602539,0.999943648,0,nan
34,35,sequential,0.288929201,0.008143213,-0.020260369,-0.001159210,0.000271459,-0.003514529,0.999993115,0,nan
35,36,sequential,0.055576062,0.071133624,0.193896288,0.002088080,0.002545105,-0.009202457,0.999952237,0,nan
36,37,sequential,0.241279842,0.362700570,0.023627742,0.002258122,0.002339188,-0.010222395,0.999942464,0,nan
37,38,sequential,0.410961506,0.301792191,-0.153085671,0.003040550,-0.002732015,-0.004777380,0.999980234,0,nan
38,39,sequential,0.231527146,-0.075660197,0.093952242,-0.002555542,-0.002669394,-0.007171344,0.999967457,0,nan
39,40,sequential,0.267037623,0.171813525,-0.263726296,0.002549239,-0.002993099,0.001317136,0.999991404,0,nan
40,41,sequential,0.233535963,0.148006691,-0.247346389,0.001221951,-0.003188013,-0.004975464,0.999981794,0,nan
41,42,sequential,0.289579044,-0.168978665,0.283360669,-0.002006319,-0.001596791,-0.002913400,0.999992468,0,nan
42,43,sequential,0.035384449,0.009168281,0.377055097,0.002041921,0.000121968,0.001234043,0.999997146,0,nan
43,44,sequential,0.326718211,-0.120323269,0.497155341,-0.002509996,-0.003167819,0.001124921,0.999991200,0,nan
44,45,sequential,0.263706116,-0.080710464,-0.296934419,-0.004932581,-0.005089543,0.002415852,0.999971965,0,nan
45,46,sequential,0.493201657,0.316399704,-0.040003177,0.002382229,-0.001012839,0.000757893,0.999996362,0,nan
46,47,sequential,0.010335355,0.164277802,-0.864801649,-0.001759429,-0.000022512,-0.002545265,0.999995213,0,nan
47,48,sequential,0.470456890,-0.103977460,0.232392961,-0.002721117,-0.001781630,-0.002573283,0.999991400,0,nan
48,49,sequential,0.050401438,0.017559985,0.011984512,0.001469644,0.003492410,0.000124321,0.999992814,0,nan
49,50,sequential,0.383346362,0.059847759,-0.155143858,0.002062942,-0.001396523,0.000638786,0.999996693,0,nan
50,51,sequential,0.088629624,0.027092531,-0.498465373,-0.002717989,0.002427002,0.002024899,0.999991311,0,nan
51,52,sequential,0.645702915,-0.016887901,0.130060072,0.001885231,-0.005993007,0.005353770,0.999965933,0,nan
52,53,sequential,0.175872809,0.101710114,-0.213793674,0.001600936,0.001766036,-0.002144077,0.999994861,0,nan
53,54,sequential,0.376423046,0.044888366,-0.101285108,0.000816205,-0.001933728,0.001490171,0.999996687,0,nan
54,55,sequential,0.185413170,0.038493561,-0.072204029,0.000019662,-0.001678283,0.001008946,0.999998083,0,nan
55,56,sequential,0.470483182,0.135804710,-0.628323340,0.000314765,0.002296818,-0.011653488,0.999929408,0,nan
56,57,sequential,0.205488007,-0.014416673,-0.236935556,-0.000667963,-0.000679060,-0.000795116,0.999999230,0,nan
57,58,sequential,0.366608644,-0.181035999,-0.039052238,-0.003233468,-0.002962077,-0.000032671,0.999990385,0,nan
58,59,sequential,0.012798041,0.109178820,-0.354754624,-0.000347598,0.000378224,-0.000770535,0.999999571,0,nan
59,60,sequential,0.295225943,-0.055893096,0.102848004,-0.000442211,-0.001808337,-0.001347004,0.999997360,0,nan
60,61,sequential,0.041215729,0.150118428,-0.107102896,0.003533286,0.002588267,-0.016289256,0.999857728,0,nan
61,62,sequential,0.000350913,-0.014091381,-0.060588608,0.000515327,-0.001266965,0.006057277,0.999980719,0,nan
62,63,sequential,0.181972834,-0.020743572,-0.049146473,-0.000647975,-0.000394608,-0.003396762,0.999993943,0,nan
63,64,sequential,0.064170504,-0.037747108,0.070510391,-0.001486259,0.000681615,-0.001605473,0.999997374,0,nan
64,65,sequential,-0.352215987,-0.024210123,-0.017357412,-0.002020013,0.006936907,0.005811351,0.999957013,0,nan
65,66,sequential,0.248255770,0.079821707,0.029362034,0.001363719,0.000148372,0.002741078,0.999995302,0,nan
66,67,sequential,0.250623653,0.150731776,-0.250246985,0.000554376,0.002123292,0.010638945,0.999940997,0,nan
67,68,sequential,-0.089196583,0.074840211,0.045392186,0.002050200,0.001523531,0.002753285,0.999992947,0,nan
68,69,sequential,-0.174053392,0.242642374,0.231297978,0.004694808,0.002855328,0.003268087,0.999979563,0,nan
69,70,sequential,-0.059423649,-0.045377408,0.126001643,-0.000846312,0.001645957,-0.007910683,0.999966997,0,nan
70,71,sequential,0.290521803,0.112454837,-0.526270612,0.000188029,-0.015732818,0.004189297,0.999867438,0,nan
71,72,sequential,0.063941007,0.271112617,0.511079214,0.006410079,-0.001645191,0.006073698,0.999959656,0,nan
72,73,sequential,0.124187224,-0.060942637,0.144062447,-0.001130315,0.001267708,-0.007153023,0.999972974,0,nan
73,74,sequential,-0.081656578,-0.120013115,-0.337114056,-0.003164879,-0.001315525,0.000958437,0.999993667,0,nan
74,75,sequential,-0.167262121,0.268267211,0.085766857,0.007978117,0.008311451,0.001506293,0.999932498,0,nan
75,76,sequential,0.047726531,-0.341430844,0.182598380,-0.008607025,-0.001540533,-0.000906919,0.999961361,0,nan
76,77,sequential,0.050407802,-0.056463300,-0.033026994,-0.001552069,-0.009404552,0.010303400,0.999901488,0,nan
77,78,sequential,-0.030388306,-0.003947504,0.006435097,-0.000202927,-0.000067060,0.014340907,0.999897141,0,nan
78,79,sequential,0.054596594,0.103708786,-0.192167269,-0.001108133,0.006645433,0.008299273,0.999942865,0,nan
79,80,sequential,-0.018082688,-0.028705658,0.092363442,0.003262784,-0.002004275,-0.002064054,0.999990538,0,nan
80,81,sequential,-0.045851815,-0.016080079,-0.092354923,-0.004535896,0.003070029,-0.004664095,0.999974123,0,nan
81,82,sequential,-0.065455971,0.035890377,-0.115895337,-0.004437183,0.006343589,0.000842197,0.999969680,0,nan
82,83,sequential,0.012202543,-0.011045631,0.021129708,-0.002197129,0.001715704,0.004414545,0.999986370,0,nan
83,84,sequential,-0.006572284,-0.000421750,0.008414034,-0.002445492,0.003121849,0.010154391,0.999940579,0,nan
84,85,sequential,0.032256962,-0.000278964,0.026017186,0.001267712,0.004836378,0.001743206,0.999985982,0,nan
85,86,sequential,-0.054976598,-0.088562897,-0.042190655,-0.008746170,0.011463351,0.006505745,0.999874878,0,nan
86,87,sequential,0.013654781,0.004090519,0.024867741,-0.001381675,0.007871983,0.002239771,0.999965553,0,nan
87,88,sequential,-0.002598523,-0.002083410,-0.007178800,0.002412308,0.006158101,0.012893722,0.999895000,0,nan
88,89,sequential,0.001996910,0.005928828,0.023969627,0.000374016,0.009457449,0.006145431,0.999936323,0,nan
89,90,sequential,-0.023481178,-0.021366348,0.054469590,0.005317078,0.012284940,-0.003055877,0.999905731,0,nan
90,91,sequential,-0.007143780,-0.002576999,0.015496841,0.002373045,0.002393581,0.031783432,0.999489096,0,nan
91,92,sequential,-0.024699137,-0.018955782,0.104241933,0.015356184,0.008373042,0.025018802,0.999533961,0,nan
92,93,sequential,-0.000646099,-0.028028597,0.049567481,0.002490541,0.009091171,0.022411416,0.999704394,0,nan
93,94,sequential,-0.005827024,0.013385102,0.016349155,-0.001752437,0.016662510,-0.005079166,0.999846734,0,nan
94,95,sequential,-0.026437333,-0.007979169,0.065257577,0.003479615,0.020078123,-0.028492350,0.999386285,0,nan
95,96,sequential,-0.004058492,0.001870807,0.011051464,0.006577739,0.010313348,-0.007747145,0.999895169,0,nan
96,97,sequential,-0.012423364,-0.011073967,0.039537849,0.003531111,0.010599917,-0.006910846,0.999913703,0,nan
97,98,sequential,0.016753815,0.004550010,-0.019879419,0.003439669,0.004815757,-0.001762210,0.999980936,0,nan
98,99,sequential,0.000500678,-0.002843675,0.022505036,0.002076464,0.005450466,-0.003671936,0.999976249,0,nan
99,100,sequential,0.006498336,-0.019101679,0.017546296,0.001560857,0.002383857,0.000595243,0.999995763,0,nan
100,101,sequential,0.003226351,-0.001354369,-0.001408662,0.004191326,0.003313486,0.005971143,0.999967899,0,nan
101,102,sequential,-0.003371197,-0.004141878,0.021951294,0.004243429,0.003628806,0.006663930,0.999962208,0,nan
102,103,sequential,-0.013926465,-0.004779740,0.038527067,0.005505586,0.005062312,0.007831498,0.999941363,0,nan
103,104,sequential,0.000464978,-0.002271018,0.009536915,0.003180852,0.003585244,0.013939863,0.999891348,0,nan
104,105,sequential,-0.034203030,0.007963073,0.058894333,0.007111549,0.007983255,0.013505946,0.999851630,0,nan
105,106,sequential,-0.023051295,-0.010548262,0.043667894,0.005041196,-0.000455407,0.039241481,0.999216936,0,nan
106,107,sequential,0.039112889,-0.072668118,-0.033813232,-0.006210671,-0.006678849,0.035458584,0.999329530,0,nan
107,108,sequential,-0.021775285,0.066159368,0.046031570,0.022045164,0.012975328,0.002913505,0.999668527,0,nan
108,109,sequential,-0.007886626,-0.024925561,0.055863601,0.006477892,0.014601364,-0.013012379,0.999787735,0,nan
109,110,sequential,0.027521420,-0.020484262,0.024774745,0.006277220,0.011101154,-0.006847701,0.999895229,0,nan
110,111,sequential,0.040985809,-0.051003412,0.009936767,-0.000463545,0.008036154,0.000986679,0.999967115,0,nan
111,112,sequential,0.055009476,-0.012405774,0.051740451,0.008131587,0.013723476,-0.017746389,0.999715264,0,nan
112,113,sequential,0.030716464,-0.054276841,0.013164304,0.000590154,0.018420872,-0.013648358,0.999736988,0,nan
113,114,sequential,0.056010252,-0.046849135,0.008696264,0.000576853,0.013024401,-0.000889074,0.999914617,0,nan
114,115,sequential,-0.094731189,0.046965044,0.146895201,0.015708558,0.035969026,0.003446290,0.999223495,0,nan
115,116,sequential,0.154900129,-0.086221040,-0.061865168,-0.006332114,-0.000971618,-0.014566249,0.999873384,0,nan
116,117,sequential,0.074988236,-0.062143188,0.002072035,-0.002024114,0.009971132,-0.009349142,0.999904532,0,nan
117,118,sequential,-0.149964872,0.042988001,0.178063613,0.016488855,0.037799906,0.004470262,0.999139280,0,nan
118,119,sequential,0.072529941,-0.054967000,-0.015212413,-0.002597793,0.007449951,0.008015620,0.999936748,0,nan
119,120,sequential,-0.084498200,0.033064041,0.105511443,0.014165685,0.024257327,0.008382074,0.999570236,0,nan
120,121,sequential,-0.024826114,-0.015914861,0.034256790,0.002149230,0.013327031,0.024559571,0.999607222,0,nan
121,122,sequential,0.045608588,-0.044714039,0.027795634,0.001384795,0.004148247,0.011609127,0.999923048,0,nan
122,123,sequential,0.045921004,-0.042935620,0.037303531,0.001266544,0.004465553,0.007265426,0.999962833,0,nan
123,124,sequential,0.051629771,-0.045156204,0.026600439,0.002026621,0.005639591,0.005516714,0.999966826,0,nan
124,125,sequential,0.044765731,-0.040035617,0.032122454,0.003555861,0.007923274,0.001200278,0.999961568,0,nan
125,126,sequential,0.055871663,-0.045831593,0.037290607,0.001589531,0.009091880,-0.004648017,0.999946602,0,nan
126,127,sequential,0.057524272,-0.040471110,0.037376701,0.002700933,0.012703132,-0.014093296,0.999816340,0,nan
127,128,sequential,0.064991042,-0.042926174,0.044756728,0.001019745,0.010673748,-0.010326638,0.999889190,0,nan
128,129,sequential,0.081200458,-0.054325262,0.051528440,-0.001869861,0.004746826,-0.002813800,0.999983027,0,nan
129,130,sequential,0.048407658,-0.039313977,0.037539053,0.002326186,0.012117283,-0.002578488,0.999920553,0,nan
130,131,sequential,0.060829970,-0.040741571,0.048437930,0.001672378,0.007808271,0.000008738,0.999968116,0,nan
131,132,sequential,0.038162628,-0.024612232,0.028500118,0.007026475,0.011327807,0.004598287,0.999900578,0,nan
132,133,sequential,-0.026896288,0.037385701,0.119717477,0.015362220,0.021262201,0.006285445,0.999636141,0,nan
133,134,sequential,0.015644745,-0.001185254,-0.070374372,0.014870526,0.013786856,-0.015945234,0.999667214,0,nan
134,135,sequential,0.058300008,-0.120653979,0.060715998,-0.012106985,0.006254114,-0.006183232,0.999888031,0,nan
135,136,sequential,-0.015057253,0.030941236,0.077437840,0.011004151,0.017685582,0.002479387,0.999779967,0,nan
136,137,sequential,0.005257278,0.019288152,-0.012322745,0.006021860,0.019535804,0.015254720,0.999674639,0,nan
137,138,sequential,-0.018690844,0.027122404,0.082401587,0.004154173,0.015023464,-0.001750703,0.999876979,0,nan
138,139,sequential,0.012302149,0.006162316,-0.020125186,0.011853158,0.014021762,-0.019295728,0.999645221,0,nan
139,140,sequential,-0.015673131,0.010368176,-0.020148011,0.012606756,0.021350606,-0.005149350,0.999679301,0,nan
140,141,sequential,0.016331546,-0.020500739,0.054704258,0.006983345,0.012583853,-0.014224595,0.999795249,0,nan
141,142,sequential,0.057290594,-0.061809527,0.056834279,-0.003747463,0.007612662,-0.002768865,0.999960168,0,nan
142,143,sequential,0.039649266,-0.062791980,0.075411881,-0.003090566,0.008756883,-0.000633246,0.999956681,0,nan
143,144,sequential,-0.032960948,0.001849726,0.090885116,0.014473794,0.013684762,-0.005883458,0.999784287,0,nan
144,145,sequential,-0.014268369,0.025786051,0.052568642,0.021365930,0.012382496,0.017126301,0.999548328,0,nan
145,146,sequential,0.009792183,0.051563386,0.073671746,0.018909508,0.006786388,0.009230647,0.999755555,0,nan
146,147,sequential,0.044377536,-0.069985024,0.081412049,0.003567867,0.005991526,0.010459667,0.999920981,0,nan
147,148,sequential,0.047854336,-0.069714791,0.086361502,0.003370395,0.009798631,-0.003939117,0.999938553,0,nan
148,149,sequential,0.048839962,-0.076867606,0.096657964,0.001821229,0.011099736,-0.010474225,0.999881878,0,nan
149,150,sequential,0.039320659,-0.076568446,0.101749919,0.006940593,0.010037880,-0.001821561,0.999923873,0,nan
150,151,sequential,0.050668726,-0.065238101,0.102970542,0.011983053,0.006495606,0.006360642,0.999886871,0,nan
151,152,sequential,0.041406871,-0.067219265,0.111072978,0.008710510,0.007569629,0.002905371,0.999929191,0,nan
152,153,sequential,0.045600979,-0.064450462,0.107051486,0.008039972,0.008272399,-0.003101758,0.999928650,0,nan
153,154,sequential,0.057649023,-0.062129267,0.111562515,0.007536456,0.008996680,-0.008778939,0.999892590,0,nan
154,155,sequential,0.052428933,-0.071961389,0.121293269,0.007514030,0.011922785,-0.011302500,0.999836807,0,nan
155,156,sequential,0.046294483,-0.058747892,0.112439648,0.006668183,0.012338826,-0.006862298,0.999878091,0,nan
156,157,sequential,0.046133477,-0.058086496,0.121399680,0.004621240,0.009606018,-0.003045405,0.999938545,0,nan
157,158,sequential,0.037973814,-0.058206995,0.114169007,0.002731386,0.007119526,0.005221027,0.999957295,0,nan
158,159,sequential,0.032045063,-0.069828347,0.115009692,0.000091406,0.004943995,0.009850180,0.999939259,0,nan
159,160,sequential,0.032237808,-0.065102288,0.111321892,0.002142807,0.005926836,0.005776840,0.999963454,0,nan
160,161,sequential,0.028867008,-0.058644238,0.112672128,0.002361794,0.006388281,0.000805443,0.999976481,0,nan
161,162,sequential,0.021434554,-0.061366693,0.104447309,0.002789060,0.008916079,-0.006334981,0.999936294,0,nan
162,163,sequential,0.034207441,-0.057769994,0.113058630,-0.000897147,0.007813967,-0.005352359,0.999954744,0,nan
163,164,sequential,0.027492429,-0.067783028,0.111013676,-0.005323031,0.006243329,0.000684623,0.999966108,0,nan
164,165,sequential,0.029078352,-0.067227360,0.109340560,-0.001752920,0.003900814,0.006436804,0.999970139,0,nan
165,166,sequential,0.023966297,-0.070140829,0.117702453,0.003262676,0.001081406,0.015155647,0.999879239,0,nan
166,167,sequential,0.012710761,-0.067462983,0.106583105,0.004258460,-0.000793970,0.018621433,0.999817222,0,nan
167,168,sequential,0.018776209,-0.070057231,0.113021462,0.001514216,-0.005574294,0.030349087,0.999522670,0,nan
168,169,sequential,0.001520154,-0.073632107,0.113793334,0.002498946,-0.002253250,0.018426825,0.999824550,0,nan
169,170,sequential,0.024870987,-0.041053268,0.130555009,0.002637119,0.000163937,0.011400317,0.999931523,0,nan
170,171,sequential,0.024015466,-0.042793972,0.124952484,0.003146829,0.000843480,0.006214440,0.999975383,0,nan
171,172,sequential,0.036766906,-0.063157783,0.106361780,0.001437298,0.002132089,-0.002716194,0.999993005,0,nan
172,173,sequential,0.045588981,-0.051856090,0.120581550,0.002227031,0.003944830,-0.003634757,0.999983133,0,nan
173,174,sequential,0.043840823,-0.049299526,0.118415048,0.004099091,0.004807191,-0.014777306,0.999870851,0,nan
174,175,sequential,0.025700303,-0.039665780,0.119606992,0.002536361,0.007304484,-0.010367168,0.999916363,0,nan
175,176,sequential,0.091170936,-0.064362679,0.123827466,0.000147927,0.002649896,-0.011416157,0.999931311,0,nan
176,177,sequential,0.072903565,-0.058698563,0.128730192,-0.002008820,0.006543588,-0.019853730,0.999779463,0,nan
177,178,sequential,0.081884296,-0.059553066,0.127168682,-0.007754075,0.005170839,-0.016263771,0.999824298,0,nan
178,179,sequential,0.085807714,-0.042442092,0.122275902,-0.007057149,0.004487320,-0.013685140,0.999871380,0,nan
179,180,sequential,0.084484323,-0.038831147,0.125084598,-0.005107480,0.002264471,-0.006612470,0.999962530,0,nan
180,181,sequential,0.096512824,-0.032424923,0.124944615,-0.000185487,0.000637847,-0.003663955,0.999993067,0,nan
181,182,sequential,0.101829683,-0.050958377,0.136675009,-0.004175891,-0.001646911,0.002608263,0.999986523,0,nan
182,183,sequential,0.072935050,-0.037581693,0.154008070,-0.007159245,-0.000887406,0.007692138,0.999944393,0,nan
183,184,sequential,0.078890894,-0.059489168,0.137590808,-0.002510228,0.002293403,-0.003714873,0.999987319,0,nan
184,185,sequential,0.072836824,-0.045265634,0.140911494,0.001734354,0.003092477,-0.007730126,0.999963836,0,nan
185,186,sequential,0.075933502,0.023198308,0.155710509,-0.000095713,0.001687280,0.000442679,0.999998474,0,nan
186,187,sequential,0.070144711,-0.066808528,0.126287663,-0.008147668,0.001887753,-0.002625623,0.999961578,0,nan
187,188,sequential,0.056967797,-0.043802326,0.154262645,-0.004149277,0.003375395,0.000273686,0.999985658,0,nan
188,189,sequential,0.057755068,-0.009422258,0.204521042,0.004742412,0.004122509,-0.006678116,0.999957958,0,nan
189,190,sequential,0.071429307,-0.063215108,0.174408139,0.011821565,0.003922433,-0.001154205,0.999921763,0,nan
190,191,sequential,0.085820683,-0.035746758,0.186277784,0.012281678,0.003674833,-0.000622334,0.999917631,0,nan
191,192,sequential,0.077367425,-0.030251638,0.185053277,0.007393611,0.005263749,0.001098525,0.999958209,0,nan
192,193,sequential,0.069081929,-0.036969797,0.182182560,0.006261570,0.007074998,0.001388492,0.999954404,0,nan
193,194,sequential,0.074477223,-0.020862619,0.186851386,0.002377006,0.008974844,0.001791662,0.999955295,0,nan
194,195,sequential,0.071707309,-0.021967643,0.188884202,0.006924232,0.008826467,0.001595456,0.999935799,0,nan
195,196,sequential,0.051979928,-0.045005670,0.185845939,0.004288185,0.010803211,0.002426077,0.999929506,0,nan
196,197,sequential,0.058889051,-0.035404659,0.187648705,0.005053827,0.010067417,0.003035264,0.999931944,0,nan
197,198,sequential,0.048608181,-0.036441714,0.182559874,0.002590925,0.009515052,0.006468276,0.999930454,0,nan
198,199,sequential,0.027800823,-0.069123241,0.183613157,0.000471297,0.008482516,0.013685059,0.999870264,0,nan
199,200,sequential,0.032065343,-0.052934927,0.174083277,0.002041309,0.007154926,0.013559353,0.999880385,0,nan
200,201,sequential,0.041559477,-0.035383929,0.178273140,0.002880252,0.007849643,0.002809203,0.999961097,0,nan
201,202,sequential,0.026660912,-0.056118404,0.178294285,0.001790218,0.009182202,0.002130714,0.999953970,0,nan
202,203,sequential,0.007094802,-0.074917174,0.176797693,0.000296478,0.010574129,-0.006691139,0.999921661,0,nan
203,204,sequential,0.020495977,-0.032888904,0.167220229,0.003731364,0.006999343,-0.001998046,0.999966546,0,nan
204,205,sequential,0.016551459,-0.046312347,0.164919184,0.001123897,0.004443015,0.007840466,0.999958761,0,nan
205,206,sequential,0.014174571,-0.026232116,0.164363639,0.002394033,0.001841350,0.011460495,0.999929765,0,nan
206,207,sequential,0.028662322,-0.100116856,0.167803128,-0.002770805,-0.001698140,0.024015105,0.999706314,0,nan
207,208,sequential,-0.014551073,-0.064747055,0.140861536,0.000913264,0.004384010,0.006187769,0.999970829,0,nan
208,209,sequential,0.011518532,-0.040076891,0.174736128,0.002415972,0.007458834,-0.009826640,0.999920980,0,nan
209,210,sequential,0.012863572,-0.054387556,0.139787322,0.001912265,0.007829520,-0.015341445,0.999849830,0,nan
210,211,sequential,0.022587278,-0.036876692,0.153238281,0.003475444,0.006262249,-0.009937963,0.999924968,0,nan
211,212,sequential,-0.009812270,-0.018030395,0.182027046,0.002566752,0.006246901,0.000832090,0.999976848,0,nan
212,213,sequential,0.015659962,-0.048756887,0.125753052,0.002291501,-0.000157606,0.002934045,0.999993058,0,nan
213,214,sequential,0.018980710,-0.047401882,0.139754139,0.001530220,-0.000735044,0.005242114,0.999984819,0,nan
214,215,sequential,0.001571257,-0.025176982,0.163884118,0.002371323,0.000813353,0.004400932,0.999987173,0,nan
215,216,sequential,0.015281444,-0.047340910,0.148406296,0.001006878,0.001124852,-0.000628644,0.999998663,0,nan
216,217,sequential,0.008046123,-0.037918721,0.148408941,0.001787307,-0.001539453,0.009679176,0.999950373,0,nan
217,218,sequential,0.010995172,-0.036620607,0.140864422,0.003064165,0.001979706,0.007502937,0.999965198,0,nan
218,219,sequential,0.018831736,-0.021784197,0.156114561,0.003161764,0.001734391,0.005607484,0.999977775,0,nan
219,220,sequential,0.017229678,-0.014132206,0.146802384,0.004214617,0.002531807,0.006669471,0.999965672,0,nan
220,221,sequential,0.016367313,-0.006180440,0.162671071,0.004957873,0.004538841,0.007321651,0.999950605,0,nan
221,222,sequential,0.037501893,0.029934487,0.166935334,0.008408402,0.002704927,0.014195542,0.999860225,0,nan
222,223,sequential,-0.001855669,-0.057055405,0.138638825,-0.000599128,0.007061826,0.004086120,0.999966537,0,nan
223,224,sequential,0.023597670,0.003643022,0.152478449,0.005831197,0.007800625,0.004234137,0.999943608,0,nan
224,225,sequential,0.014965285,-0.038730081,0.159739054,0.000992002,0.012204675,0.001713435,0.999923560,0,nan
225,226,sequential,0.013092943,-0.021867251,0.156995951,0.002681797,0.012646577,-0.002063905,0.999914303,0,nan
226,227,sequential,0.028753230,-0.010007776,0.160343721,0.003621557,0.011832029,-0.000027527,0.999923440,0,nan
227,228,sequential,0.008827466,-0.028774266,0.155141305,0.001334788,0.011505624,0.004897568,0.999920923,0,nan
228,229,sequential,0.020910964,-0.014632324,0.164061683,0.001705507,0.008380200,0.011494359,0.999897366,0,nan
229,230,sequential,0.021898141,-0.009674675,0.151737833,0.004161770,0.011161272,0.003541515,0.999922779,0,nan
230,231,sequential,0.024610463,-0.012990218,0.153688179,0.003263941,0.013653265,-0.002559755,0.999898186,0,nan
231,232,sequential,0.020607903,-0.016816935,0.153336089,0.002379273,0.014203338,0.002291353,0.999893671,0,nan
232,233,sequential,0.016776126,-0.016726358,0.157040607,0.004251326,0.013586717,0.005868682,0.999881436,0,nan
233,234,sequential,0.013175915,-0.029702423,0.141622114,0.002876583,0.012628960,0.005281394,0.999902166,0,nan
234,235,sequential,0.011918796,-0.014219033,0.158222663,0.003346285,0.012124777,0.006303862,0.999901022,0,nan
235,236,sequential,0.023885656,-0.013664248,0.147021003,0.002715820,0.010287704,0.003145083,0.999938446,0,nan
236,237,sequential,0.016074247,-0.019314334,0.138979006,0.002877718,0.010495829,0.003926427,0.999933068,0,nan
237,238,sequential,0.019988903,-0.026283710,0.152300591,0.001920601,0.013275385,-0.007599758,0.999881153,0,nan
238,239,sequential,0.027744899,-0.028040104,0.136618264,0.000405214,0.015817876,-0.021361200,0.999646602,0,nan
239,240,sequential,0.009552653,-0.013857755,0.153961689,0.001473660,0.014487163,-0.013627100,0.999801106,0,nan
240,241,sequential,0.016147734,-0.003456357,0.148224872,0.003280881,0.013196347,-0.004365155,0.999898014,0,nan
241,242,sequential,0.015517927,-0.015414501,0.130531280,0.002154907,0.011777976,-0.002173799,0.999925952,0,nan
242,243,sequential,0.001059908,-0.016407911,0.141152258,0.002381040,0.010788711,-0.000710558,0.999938713,0,nan
