id,frame_index,timestamp,tx,ty,tz,qx,qy,qz,qw,point_count
30,263,1750921986.302079201,-2.687193749,0.102463506,0.813509615,-0.003959794,0.976306591,-0.061084263,-0.207553542,547
31,272,1750921986.410079956,-2.588306950,0.105613679,0.965459062,-0.006110890,0.961155640,-0.061723407,-0.268947419,487
32,279,1750921986.494080544,-2.499930408,0.116905073,1.069999541,-0.005644196,0.946534534,-0.060809436,-0.316769210,481
33,286,1750921986.578081131,-2.402345732,0.121195553,1.161085465,-0.004095848,0.930488565,-0.058702787,-0.361563601,544
34,297,1750921986.710082054,-2.227492163,0.134927718,1.300318483,-0.002413772,0.900794051,-0.052449458,-0.431060675,626
35,310,1750921986.866083145,-1.997030738,0.146074058,1.427005102,0.002580532,-0.856819368,0.054211569,0.512752395,608
36,323,1750921987.022084236,-1.742374104,0.148589360,1.506058210,-0.000222992,-0.807461177,0.049037186,0.587879029,484
37,336,1750921987.178085327,-1.479163717,0.152391090,1.543513619,-0.002796033,-0.751767279,0.043156231,0.658008875,394
38,346,1750921987.298086166,-1.264708568,0.149063203,1.543366895,-0.002369389,-0.703977857,0.040086576,0.709085770,487
39,355,1750921987.406086922,-1.076907786,0.140374543,1.499207262,-0.002188094,-0.659226620,0.036312191,0.751063846,455
40,361,1750921987.478087425,-0.952046691,0.136196447,1.447958692,-0.003316998,-0.627616108,0.034193767,0.777764620,502
41,370,1750921987.586088181,-0.801142798,0.155030957,1.371004685,-0.012519330,-0.577617248,0.027164398,0.815759571,536
42,376,1750921987.658088684,-0.648236248,0.132708484,1.321892148,-0.006422160,-0.539803734,0.028932945,0.841269023,522
43,383,1750921987.742089272,-0.527191971,0.137087851,1.252484209,-0.003220859,-0.496740384,0.026572994,0.867486307,556
44,389,1750921987.814089775,-0.431360315,0.138304313,1.194725848,-0.000930361,-0.458573220,0.024343008,0.888322663,549
45,398,1750921987.922090530,-0.313698808,0.161112733,1.059294222,-0.004006862,-0.405764635,0.024115156,0.913650625,491
46,406,1750921988.018091202,-0.205817661,0.159452692,0.942466384,-0.003273359,-0.353806520,0.022890412,0.935032759,601
47,413,1750921988.102091789,-0.145359097,0.126943321,0.789148230,-0.000461760,-0.314346789,0.018690663,0.949124092,566
48,422,1750921988.210092545,-0.055272294,0.096591180,0.618147434,0.001483013,-0.256287301,0.014530259,0.966490296,587
49,429,1750921988.294093132,0.004216152,0.089282969,0.481482443,0.001584145,-0.208955764,0.011282461,0.977858725,546
50,434,1750921988.354093552,0.041310935,0.091624122,0.386138529,0.000558494,-0.173629862,0.010522400,0.984754608,601
51,448,1750921988.522094727,0.088085313,0.062352777,0.092154676,-0.003291815,-0.082179277,0.005692440,0.996595869,612
52,460,1750921988.666095734,0.117400002,0.066687243,-0.160190182,-0.012972641,0.009944221,-0.003720760,0.999859480,553
53,472,1750921988.810096741,0.065772909,0.051951692,-0.401329302,-0.011275187,0.098866244,-0.007253533,0.995010413,339
54,480,1750921988.906097412,0.022300429,0.031823935,-0.572875385,-0.013658265,0.161214103,-0.013269094,0.986735728,259
55,486,1750921988.978097916,-0.029877612,0.024384487,-0.689268292,-0.014159235,0.204639752,-0.016649506,0.978593318,282
56,493,1750921989.062098503,-0.108997465,0.013535827,-0.827954962,-0.013822574,0.250246654,-0.017806695,0.967919661,257
57,498,1750921989.122098923,-0.168628751,0.012929021,-0.921922913,-0.015058837,0.283332764,-0.020185960,0.958690932,263
58,503,1750921989.182099342,-0.244113936,-0.000328282,-1.009201787,-0.012154458,0.314972847,-0.022266506,0.948761602,251
59,508,1750921989.242099762,-0.316999241,-0.005659200,-1.086272868,-0.012162679,0.345653485,-0.022224661,0.938020150,230
60,513,1750921989.302100182,-0.396986919,-0.009435813,-1.160929249,-0.010363957,0.376075879,-0.024460721,0.926207965,265
61,518,1750921989.362100601,-0.485064747,-0.016590564,-1.238895413,-0.011378163,0.408123512,-0.027790655,0.912432691,272
62,523,1750921989.422101021,-0.571028565,-0.021477637,-1.300400052,-0.012274573,0.438796029,-0.029430617,0.898020723,271
63,528,1750921989.482101440,-0.667371856,-0.024383147,-1.365641458,-0.012873254,0.470245661,-0.032507028,0.881842724,334
64,533,1750921989.542101860,-0.755923019,-0.031218212,-1.409050082,-0.009551142,0.498859138,-0.035600435,0.865898923,348
65,538,1750921989.602102280,-0.850190849,-0.034459633,-1.449259056,-0.012049745,0.526852989,-0.037702038,0.849034327,379
66,543,1750921989.662102699,-0.951390226,-0.034729980,-1.490641270,-0.009928183,0.555787640,-0.040116463,0.830296453,418
67,549,1750921989.734103203,-1.078581800,-0.042161941,-1.528195966,-0.011287471,0.589358298,-0.041429907,0.806729789,515
68,562,1750921989.890104294,-1.354736121,-0.048496734,-1.570793840,-0.008397099,0.656997224,-0.047572116,0.752343692,553
69,575,1750921990.046105385,-1.603969296,-0.030929598,-1.550677074,-0.005095637,0.723628607,-0.051738152,0.688228768,542
70,588,1750921990.202106476,-1.846640938,-0.004905020,-1.470656998,-0.009926847,0.781620361,-0.050950368,0.621590806,411
71,593,1750921990.262106895,-1.937292810,0.002013318,-1.441421321,-0.011202648,0.802784570,-0.051624633,0.593924518,395
72,598,1750921990.322107315,-2.035754415,0.008246835,-1.401960801,-0.011330380,0.821956042,-0.051010066,0.567148888,366
73,603,1750921990.382107735,-2.132898690,0.014115859,-1.353606651,-0.011167503,0.839143077,-0.053236188,0.541183973,326
74,608,1750921990.442108154,-2.218325991,0.016946882,-1.306192178,-0.012944951,0.855324701,-0.054274855,0.515078949,305
75,613,1750921990.502108574,-2.307961519,0.027850740,-1.243228165,-0.015494305,0.870617784,-0.052401160,0.488915862,369
76,618,1750921990.562108994,-2.392162951,0.017931362,-1.168681631,-0.014080691,0.884118504,-0.055747006,0.463711631,483
77,623,1750921990.622109413,-2.472521314,0.022733227,-1.099958479,-0.014149263,0.897758995,-0.055700757,0.436721891,574
78,633,1750921990.742110252,-2.610896074,0.021286654,-0.933516961,-0.015271114,0.921650151,-0.056415499,0.383594947,593
79,646,1750921990.898111343,-2.786423810,0.035457199,-0.690120687,-0.016377591,0.947537900,-0.062642265,0.313017010,636
80,661,1750921991.078112602,-2.942405420,0.048776617,-0.390952842,-0.020053823,0.971003318,-0.070534832,0.227541727,508
81,676,1750921991.258113861,-2.999545524,0.067078322,-0.089273627,-0.017989373,0.987154740,-0.069944566,0.142511965,496
82,689,1750921991.414114952,-3.058898755,0.106372502,0.195659063,-0.014275225,0.996201238,-0.071112196,0.048190945,413
83,699,1750921991.534115791,-3.016340539,0.104044575,0.415984835,-0.011067845,0.996773427,-0.077708016,-0.016783967,378
84,707,1750921991.630116463,-2.990927058,0.123487976,0.584911935,-0.009699315,0.994286493,-0.074078019,-0.076241334,408
85,718,1750921991.762117386,-2.911402607,0.152393666,0.798899276,-0.008972040,0.985518721,-0.072890954,-0.152837373,439
86,726,1750921991.858118057,-2.824182635,0.161073898,0.929514484,-0.008131444,0.976086658,-0.075430534,-0.203712912,545
87,736,1750921991.978118896,-2.710539131,0.180265595,1.098174782,-0.006267798,0.959515327,-0.077350138,-0.270754517,432
88,743,1750921992.062119484,-2.608726231,0.195086476,1.197273556,-0.003593105,0.946360769,-0.074953821,-0.314277439,541
89,753,1750921992.182120323,-2.461894491,0.208938491,1.326005591,-0.001740600,0.922961395,-0.072826396,-0.377935907,592
90,765,1750921992.326121330,-2.266629467,0.222025250,1.454467507,-0.000268415,0.888263243,-0.074615395,-0.453233805,629
91,778,1750921992.482122421,-2.031358775,0.242051556,1.567931103,-0.001931718,-0.843612816,0.068159362,0.532604906,441
92,788,1750921992.602123260,-1.844594857,0.240055093,1.610229615,-0.008928322,-0.807388565,0.061562707,0.586731644,473
93,800,1750921992.746124268,-1.596379471,0.251505823,1.636252924,-0.008495406,-0.755517960,0.057954103,0.652504224,420
94,810,1750921992.866125107,-1.398862256,0.247000575,1.618093320,-0.009925773,-0.709498631,0.055894545,0.702416522,476
95,818,1750921992.962125778,-1.243067596,0.242892271,1.597125389,-0.011252714,-0.670367032,0.051931604,0.740124671,513
96,823,1750921993.022126198,-1.143962713,0.236071800,1.563825457,-0.012542767,-0.644642391,0.049054117,0.762805716,513
97,829,1750921993.094126701,-1.031273829,0.235415945,1.524680707,-0.015250605,-0.612527633,0.046965517,0.788905291,541
98,837,1750921993.190127373,-0.844113205,0.224285551,1.443958713,-0.020106941,-0.567402618,0.043249886,0.822058044,536
99,844,1750921993.274127960,-0.743671081,0.222450985,1.387708889,-0.019085661,-0.526729295,0.043441267,0.848707750,475
100,850,1750921993.346128464,-0.648799739,0.212567569,1.297391976,-0.017699468,-0.492595657,0.041521663,0.869086992,538
101,861,1750921993.478129387,-0.501264667,0.216788630,1.155133681,-0.016066840,-0.426134560,0.036486014,0.903780927,580
102,872,1750921993.610130310,-0.356543816,0.186650775,0.969490031,-0.012919386,-0.357904815,0.032074905,0.933117588,538
103,880,1750921993.706130981,-0.280622703,0.182692749,0.845754123,-0.017317763,-0.307439324,0.030638685,0.950916625,512
104,885,1750921993.766131401,-0.234970909,0.179314361,0.763278915,-0.017970164,-0.274397869,0.028112237,0.961037244,480
105,890,1750921993.826131821,-0.189850582,0.163673747,0.670846987,-0.017677780,-0.240082382,0.025885488,0.970246303,507
106,895,1750921993.886132240,-0.156675577,0.155902549,0.574545717,-0.018925904,-0.206236011,0.023794209,0.978029833,543
107,908,1750921994.042133331,-0.094837398,0.146028778,0.323143378,-0.024734261,-0.115709902,0.019874353,0.992776130,671
108,921,1750921994.198134422,-0.099075780,0.114747662,0.061563603,-0.028878299,-0.028972569,0.013251151,0.999075093,602
109,934,1750921994.354135513,-0.145884324,0.084881874,-0.192461670,-0.030337179,0.058273822,0.005418003,0.997824866,444
110,943,1750921994.462136269,-0.202589218,0.059569926,-0.356462650,-0.029191842,0.119913586,-0.001752517,0.992353514,376
111,951,1750921994.558136940,-0.265911765,0.044836723,-0.491889107,-0.030401140,0.174073203,-0.008608486,0.984225678,361
112,961,1750921994.678137779,-0.355947034,0.028828825,-0.647129076,-0.031182892,0.243947711,-0.014019940,0.969185525,384
113,971,1750921994.798138618,-0.469600645,0.020353107,-0.774536148,-0.032550758,0.308609236,-0.021622126,0.950385854,436
114,982,1750921994.930139542,-0.617860141,0.001033557,-0.903296474,-0.032417431,0.378047423,-0.027644935,0.924805392,434
115,992,1750921995.050140381,-0.767077381,-0.008922937,-0.993314291,-0.027538972,0.435293582,-0.032919219,0.899264937,536
116,1003,1750921995.182141304,-0.946177573,-0.023884463,-1.082954887,-0.028190572,0.495549700,-0.038008760,0.867289525,497
117,1012,1750921995.290142059,-1.104169977,-0.036405925,-1.144263389,-0.028406723,0.543242426,-0.042404937,0.838022999,596
118,1027,1750921995.470143318,-1.384096092,-0.047293948,-1.203975757,-0.024258876,0.618211761,-0.051148411,0.783970386,609
119,1041,1750921995.638144493,-1.648066983,-0.017807496,-1.214694308,-0.028034285,0.687259671,-0.054185545,0.723845391,507
120,1051,1750921995.758145332,-1.840070972,-0.002951525,-1.201161858,-0.030382421,0.736730359,-0.053716565,0.673364550,362
121,1056,1750921995.818145752,-1.938267323,-0.001300646,-1.168949355,-0.031783580,0.758428666,-0.054493332,0.648695798,339
122,1061,1750921995.878146172,-2.044437706,-0.007709582,-1.140503474,-0.029757685,0.781257196,-0.057470546,0.620845239,402
123,1066,1750921995.938146591,-2.145501284,-0.009313208,-1.104755979,-0.030172415,0.803453547,-0.060075420,0.591559774,345
124,1071,1750921995.998147011,-2.242816230,-0.008162193,-1.061110798,-0.028689490,0.824898338,-0.062981010,0.561028553,387
125,1076,1750921996.058147430,-2.338340141,-0.005324317,-1.011499845,-0.028891771,0.845632589,-0.064296578,0.529090484,430
126,1081,1750921996.118147850,-2.421776556,0.000707147,-0.958436874,-0.028026681,0.864607074,-0.066748651,0.497205923,471
127,1087,1750921996.190148354,-2.517837066,-0.003756832,-0.881076864,-0.027525389,0.885968002,-0.070929922,0.457462565,567
128,1099,1750921996.334149361,-2.697448967,0.007202700,-0.716158907,-0.027975824,0.924401531,-0.077718664,0.372369401,614
129,1111,1750921996.478150368,-2.840328272,0.021464027,-0.529979222,-0.028046892,0.953993686,-0.082244568,0.286958622,601
130,1124,1750921996.634151459,-2.950022754,0.023786218,-0.303307385,-0.026153691,0.975427612,-0.090002565,0.199390310,612
131,1137,1750921996.790152550,-3.023294340,0.062276887,-0.060731544,-0.021331225,0.989812344,-0.088604261,0.109388238,448
132,1150,1750921996.946153641,-3.039160335,0.104895676,0.196333136,-0.018079469,0.995568767,-0.089842784,0.021076954,362
133,1159,1750921997.054154396,-3.055764579,0.114539873,0.412707967,-0.014885664,0.994300596,-0.093117389,-0.049738260,433
134,1168,1750921997.162155151,-3.015418471,0.145735998,0.594801483,-0.012963326,0.989895891,-0.087372900,-0.110923642,470
135,1179,1750921997.294156075,-2.932640920,0.163168773,0.821908862,-0.010214324,0.977740163,-0.094698977,-0.186954391,484
136,1186,1750921997.378156662,-2.861821421,0.186967997,0.946450180,-0.008838729,0.967715347,-0.093879321,-0.233742503,393
137,1192,1750921997.450157166,-2.786354301,0.205564663,1.055987086,-0.004914814,0.957205825,-0.094441491,-0.273520856,450
138,1200,1750921997.546157837,-2.673345978,0.235660793,1.190997248,-0.003497591,0.940592299,-0.089023824,-0.327641042,544
139,1209,1750921997.654158592,-2.538680923,0.255623439,1.316225014,-0.000438447,0.917650429,-0.087221821,-0.387698145,624
140,1221,1750921997.798159599,-2.330906843,0.277841797,1.464643893,0.002228910,0.880540054,-0.087214444,-0.465873251,594
141,1233,1750921997.942160606,-2.102680988,0.293300465,1.577099918,-0.007674914,-0.836742888,0.081710198,0.541411008,364
142,1239,1750921998.014161110,-1.979120909,0.297939977,1.612329542,-0.012508614,-0.813438441,0.077520296,0.576326332,404
143,1250,1750921998.146162033,-1.749557698,0.308172843,1.661794347,-0.012634653,-0.765199203,0.074645200,0.639326708,487
144,1262,1750921998.290163040,-1.497116112,0.321334249,1.672998709,-0.014034803,-0.706434820,0.066222737,0.704533476,496
145,1272,1750921998.410163879,-1.274321762,0.307428321,1.652456015,-0.017105340,-0.653782519,0.057505201,0.754300323,469
146,1277,1750921998.470164299,-1.183246628,0.307003139,1.609142742,-0.020097014,-0.628438156,0.058690841,0.775381828,527
147,1284,1750921998.554164886,-1.025839371,0.292802516,1.556753644,-0.020175341,-0.588941821,0.054545928,0.806080163,445
148,1291,1750921998.638165474,-0.884694603,0.285858528,1.487804025,-0.022421700,-0.547563829,0.052599523,0.834808008,407
149,1296,1750921998.698165894,-0.801074809,0.287853229,1.443413134,-0.022905158,-0.517162139,0.051542835,0.854026938,406
150,1301,1750921998.758166313,-0.709329848,0.278467915,1.378433776,-0.022089501,-0.486779933,0.048496637,0.871897601,493
151,1312,1750921998.890167236,-0.522637616,0.272320906,1.224093659,-0.020379454,-0.416695896,0.045028248,0.907701308,499
152,1322,1750921999.010168076,-0.386994547,0.257642825,1.068460921,-0.020770878,-0.353519479,0.041819074,0.934261052,549
153,1332,1750921999.130168915,-0.243197714,0.206208762,0.906290034,-0.016809824,-0.285554849,0.037528009,0.957479768,540
154,1339,1750921999.214169502,-0.194133080,0.194637710,0.742838148,-0.015698047,-0.244313854,0.034932701,0.968939636,515
155,1344,1750921999.274169922,-0.152345051,0.189695583,0.652548529,-0.017814469,-0.210803741,0.031853138,0.976846869,558
156,1357,1750921999.430171013,-0.074460714,0.161120340,0.382861936,-0.021245049,-0.121000305,0.027875857,0.992033523,700
157,1370,1750921999.586172104,-0.051759994,0.148070929,0.097587484,-0.032247092,-0.030998850,0.019626756,0.998806281,596
158,1382,1750921999.730173111,-0.085807375,0.109964276,-0.170679840,-0.036101452,0.051507080,0.011850004,0.997949539,503
159,1391,1750921999.838173866,-0.137428365,0.137235438,-0.362263345,-0.048418778,0.112377573,0.006756745,0.992462216,379
160,1402,1750921999.970174789,-0.228674295,0.087063386,-0.576707378,-0.046699163,0.183688783,-0.001301719,0.981873681,318
161,1412,1750922000.090175629,-0.334431058,0.060250649,-0.778994629,-0.046134459,0.251434154,-0.011303917,0.966708177,225
162,1417,1750922000.150176048,-0.394457173,0.047653079,-0.855633646,-0.045527371,0.283628079,-0.015260010,0.957731436,288
163,1422,1750922000.210176468,-0.459524036,0.033650631,-0.937397439,-0.046502865,0.316223918,-0.018597246,0.947361631,300
164,1427,1750922000.270176888,-0.532862093,0.021469693,-1.018123921,-0.046772461,0.348995524,-0.021770271,0.935703220,378
165,1434,1750922000.354177475,-0.643232472,0.003807593,-1.118343100,-0.046188258,0.392797784,-0.026793209,0.918073347,360
166,1439,1750922000.414177895,-0.727451329,-0.008125394,-1.183829763,-0.045017768,0.424474153,-0.030383195,0.903809690,384
167,1444,1750922000.474178314,-0.815220741,-0.019344478,-1.239322071,-0.043710056,0.455227710,-0.034693387,0.888624517,407
168,1449,1750922000.534178734,-0.907960223,-0.031492960,-1.294517953,-0.044360816,0.485618768,-0.038018267,0.872216224,443
169,1457,1750922000.630179405,-1.059204767,-0.043958601,-1.368315494,-0.047006994,0.532312415,-0.043002156,0.844147291,407
170,1462,1750922000.690179825,-1.164269283,-0.054815072,-1.403952276,-0.043306941,0.559164280,-0.045571564,0.826669855,535
171,1474,1750922000.834180832,-1.404294371,-0.063135171,-1.466080606,-0.042316053,0.624034041,-0.055101993,0.778302407,548
172,1488,1750922001.002182007,-1.679428347,-0.033208947,-1.451761509,-0.043600829,0.692854890,-0.060433316,0.717216065,493
173,1499,1750922001.134182930,-1.914542244,-0.038556270,-1.402901228,-0.044491603,0.745045136,-0.063469909,0.662495142,402
174,1505,1750922001.206183434,-2.034610567,-0.033110358,-1.374801951,-0.044034437,0.771646706,-0.063969959,0.631292464,358
175,1510,1750922001.266183853,-2.134842195,-0.030958308,-1.339974155,-0.043909877,0.792008024,-0.067061014,0.605225605,350
176,1515,1750922001.326184273,-2.236750520,-0.027982904,-1.306678811,-0.044537775,0.813466405,-0.069287506,0.575749977,336
177,1520,1750922001.386184692,-2.344665347,-0.024251691,-1.261924037,-0.043418709,0.834112367,-0.070798119,0.545306337,399
178,1525,1750922001.446185112,-2.438393356,-0.019979379,-1.214128973,-0.044412889,0.853766723,-0.071546936,0.513800461,500
179,1532,1750922001.530185699,-2.566581868,-0.018558811,-1.118722079,-0.043754714,0.877930140,-0.074880200,0.470868507,536
180,1540,1750922001.626186371,-2.697521260,-0.010113249,-0.999870524,-0.043813880,0.902782530,-0.078632753,0.420572155,530
181,1553,1750922001.782187462,-2.865868054,0.005168509,-0.810698759,-0.040903732,0.936071477,-0.085418651,0.338822563,599
182,1566,1750922001.938188553,-3.006352877,0.017544918,-0.588956014,-0.042221461,0.961711569,-0.094623608,0.253721459,554
183,1579,1750922002.094189644,-3.104379203,0.046794683,-0.341804889,-0.038632511,0.980332816,-0.101041766,0.165062598,544
184,1592,1750922002.250190735,-3.152081441,0.097553423,-0.074591222,-0.031400225,0.991563165,-0.099548981,0.076853857,389
185,1601,1750922002.358191490,-3.153144621,0.119062453,0.119240115,-0.025716644,0.993919777,-0.105906920,0.015679753,403
186,1609,1750922002.454192162,-3.132884653,0.144558917,0.295355059,-0.024390656,0.993176019,-0.107579668,-0.037856391,483
187,1621,1750922002.598193169,-3.079148192,0.200918401,0.552603268,-0.019656039,0.987067693,-0.102315430,-0.121830055,503
188,1630,1750922002.706193924,-2.998351620,0.215174782,0.734506458,-0.016356201,0.976743232,-0.111248330,-0.182562160,490
189,1637,1750922002.790194511,-2.926068757,0.244737285,0.872350209,-0.013186677,0.966528877,-0.109783632,-0.231507227,402
190,1642,1750922002.850194931,-2.865280253,0.264360146,0.959376715,-0.012851772,0.958066057,-0.108771814,-0.264788509,469
191,1648,1750922002.922195435,-2.778669456,0.283879289,1.059979051,-0.008332550,0.946204150,-0.109051764,-0.304525840,585
192,1658,1750922003.042196274,-2.629481023,0.317583335,1.210083822,-0.005776451,0.922548967,-0.106837473,-0.370750307,640
193,1670,1750922003.186197281,-2.419479704,0.348573013,1.365195917,-0.000754344,0.887563859,-0.105123425,-0.448529702,557
194,1680,1750922003.306198120,-2.235764310,0.371447234,1.453085329,-0.005215653,-0.853985357,0.103526886,0.509866640,471
195,1688,1750922003.402198792,-2.060725189,0.387835411,1.524080852,-0.009386375,-0.824746301,0.095596583,0.557285140,464
196,1699,1750922003.534199715,-1.837205654,0.418476404,1.572633692,-0.009503465,-0.780653628,0.089584316,0.618436939,437
197,1709,1750922003.654200554,-1.642539894,0.429402165,1.590267878,-0.013433552,-0.735972671,0.083059506,0.671762521,490
198,1718,1750922003.762201309,-1.477861960,0.421703268,1.568617122,-0.018894677,-0.694036646,0.081369226,0.715077041,528
199,1723,1750922003.822201729,-1.357545528,0.431074698,1.555109630,-0.021113196,-0.668486112,0.077605629,0.739363183,520
200,1731,1750922003.918202400,-1.172384286,0.429068737,1.495211043,-0.024494708,-0.626662368,0.072661495,0.775509248,513
201,1740,1750922004.026203156,-0.988006249,0.424474948,1.415479165,-0.027442047,-0.575899043,0.071144356,0.813956822,478
202,1745,1750922004.086203575,-0.911366714,0.426669710,1.368976084,-0.028555405,-0.547813822,0.067387554,0.833392778,468
203,1750,1750922004.146203995,-0.799997420,0.414821298,1.312228977,-0.027754517,-0.517262085,0.066031393,0.852824412,505
204,1757,1750922004.230204582,-0.696293818,0.428596843,1.221104864,-0.029499048,-0.476850082,0.065038605,0.876078641,553
205,1767,1750922004.350205421,-0.536119621,0.421993395,1.072302879,-0.032342131,-0.416824055,0.058877632,0.906501582,509
206,1773,1750922004.422205925,-0.454370995,0.392864959,0.979016465,-0.030079113,-0.380816369,0.057669178,0.922360237,551
207,1782,1750922004.530206680,-0.345873752,0.379852410,0.815723725,-0.032658480,-0.325746306,0.053185325,0.943394980,581
208,1788,1750922004.602207184,-0.271604593,0.351429929,0.714522662,-0.030620205,-0.285547874,0.049747866,0.956582440,563
209,1793,1750922004.662207603,-0.222221917,0.347925968,0.618878002,-0.033899856,-0.252254478,0.045886207,0.965977709,550
210,1801,1750922004.758208275,-0.160691236,0.331748105,0.458694535,-0.036387450,-0.198742619,0.041907797,0.978478953,657
211,1814,1750922004.914209366,-0.101155351,0.286568936,0.185220599,-0.042698773,-0.110921550,0.033461716,0.992347489,652
212,1826,1750922005.058210373,-0.078460000,0.236616099,-0.084218176,-0.042934474,-0.025971547,0.024349488,0.998443395,431
213,1836,1750922005.178211212,-0.100825039,0.204456014,-0.306153097,-0.047013866,0.048787538,0.016510332,0.997565477,335
214,1842,1750922005.250211716,-0.128053412,0.183871920,-0.432139987,-0.048506222,0.092964902,0.011229250,0.994423741,319
215,1848,1750922005.322212219,-0.164425064,0.164067926,-0.552718639,-0.048870777,0.135775144,0.006986189,0.989508944,284
216,1854,1750922005.394212723,-0.215835524,0.139511634,-0.669970762,-0.046134044,0.176789192,0.000255603,0.983166907,257
217,1859,1750922005.454213142,-0.260738441,0.129639241,-0.768920932,-0.047283528,0.212075730,-0.004330482,0.976099073,226
218,1864,1750922005.514213562,-0.322196818,0.112578045,-0.864264440,-0.045524628,0.245330200,-0.006264455,0.968349812,185
219,1869,1750922005.574213982,-0.381200972,0.100604789,-0.950673467,-0.046298827,0.278636535,-0.008585293,0.959241572,295
220,1874,1750922005.634214401,-0.446751372,0.087650657,-1.034016177,-0.047651141,0.311114587,-0.012071632,0.949100289,292
221,1879,1750922005.694214821,-0.521205068,0.072050647,-1.113234944,-0.048804249,0.342784445,-0.015970629,0.938009546,310
222,1884,1750922005.754215240,-0.597706820,0.058974087,-1.180951937,-0.046721412,0.374369205,-0.019778014,0.925890727,374
223,1889,1750922005.814215660,-0.679768429,0.047366730,-1.244108445,-0.046703844,0.404454566,-0.022183758,0.913095359,347
224,1894,1750922005.874216080,-0.767294779,0.032594886,-1.304621073,-0.044104465,0.434183854,-0.027421948,0.899325977,428
225,1899,1750922005.934216499,-0.854071984,0.026864822,-1.355320790,-0.046311361,0.463053204,-0.030666715,0.884588346,393
226,1904,1750922005.994216919,-0.950107814,0.012316280,-1.411732579,-0.047421648,0.493068176,-0.035079799,0.867988692,412
