source_id,target_id,type,tx,ty,tz,qx,qy,qz,qw,inlier_count,reprojection_error_median
36,37,sequential,-0.036370593,-0.009694789,-0.225125631,-0.001021601,0.076608484,-0.003268285,0.997055372,0,nan
37,38,sequential,-0.015780328,-0.005230999,-0.132524283,0.001339247,0.049615668,-0.004154851,0.998758844,0,nan
38,39,sequential,-0.014317662,-0.007664890,-0.118853911,-0.000517587,0.042880371,-0.003999938,0.999072073,0,nan
39,40,sequential,-0.016291000,-0.007029077,-0.122953071,-0.000183354,0.043650796,-0.002741634,0.999043071,0,nan
40,41,sequential,-0.009920793,-0.007258777,-0.098389097,-0.001948461,0.035287015,-0.001094474,0.999374721,0,nan
41,42,sequential,-0.016183058,-0.006421917,-0.130571235,-0.002024956,0.047815481,-0.002501534,0.998851001,0,nan
42,43,sequential,-0.047187135,-0.011829488,-0.260833536,-0.000072167,0.091710141,-0.003694875,0.995778887,0,nan
43,44,sequential,-0.026447134,-0.012319386,-0.188315037,-0.002701178,0.064379514,-0.004384475,0.997912200,0,nan
44,45,sequential,-0.014394792,-0.005132930,-0.109867831,-0.001433601,0.042044211,-0.001802362,0.999113097,0,nan
45,46,sequential,-0.014330785,-0.007144677,-0.141493023,0.000450132,0.048916783,-0.003369376,0.998797073,0,nan
46,47,sequential,-0.014615492,-0.011553406,-0.160545712,-0.000958205,0.048665396,-0.000944453,0.998814232,0,nan
47,48,sequential,-0.013141867,-0.001746879,-0.091210151,-0.001758896,0.034865048,-0.002829468,0.999386476,0,nan
48,49,sequential,-0.007438803,-0.004882017,-0.101110308,-0.001785728,0.035162300,-0.001336454,0.999379126,0,nan
49,50,sequential,-0.016230694,-0.010677239,-0.121666214,-0.001072025,0.041961800,-0.001486018,0.999117536,0,nan
50,51,sequential,-0.006638646,-0.003811870,-0.103661985,0.000186583,0.035602195,-0.002525295,0.999362833,0,nan
51,52,sequential,-0.015386172,-0.002603834,-0.113787365,-0.002276506,0.036238841,-0.001227675,0.999339810,0,nan
52,53,sequential,-0.006658298,-0.004404013,-0.092001794,-0.002175843,0.036167636,-0.002003080,0.999341361,0,nan
53,54,sequential,-0.023703615,-0.006905104,-0.165758362,0.002929837,0.050318126,-0.002031489,0.998726877,0,nan
54,55,sequential,-0.012781429,-0.007056794,-0.131875530,-0.001117071,0.050950414,-0.002858745,0.998696468,0,nan
55,56,sequential,-0.000952179,-0.007499698,-0.053697895,0.002444931,0.035957119,-0.001652972,0.999348976,0,nan
56,57,sequential,-0.011233604,0.006418286,-0.143593622,0.001780934,0.035423697,-0.001276451,0.999369982,0,nan
57,58,sequential,-0.021336008,-0.010242861,-0.172446647,0.001263759,0.054309588,-0.001437791,0.998522310,0,nan
58,59,sequential,-0.010111408,-0.005502485,-0.102541015,0.001131081,0.041335747,-0.001013398,0.999144159,0,nan
59,60,sequential,-0.021705744,-0.007681019,-0.147109426,-0.001603933,0.047829703,-0.001290033,0.998853384,0,nan
60,61,sequential,-0.017020907,-0.006896044,-0.159576938,0.000809868,0.054944867,-0.001944799,0.998487167,0,nan
61,62,sequential,-0.012817176,-0.008973945,-0.120154520,-0.001058341,0.040989962,-0.001879148,0.999157231,0,nan
62,63,sequential,-0.009793942,-0.001315371,-0.104009144,0.001183303,0.034506104,-0.001885515,0.999402008,0,nan
0,63,loop,-0.004166280,-0.013233238,0.469693735,0.012896630,-0.186518986,0.010917169,0.982306042,23,1.816661502
63,64,sequential,-0.020697363,-0.006787744,-0.112064871,0.000331756,0.034948542,-0.001432543,0.999388031,0,nan
64,65,sequential,-0.044603153,-0.015522396,-0.274580458,-0.005962382,0.087920453,-0.003548417,0.996103334,0,nan
65,66,sequential,-0.034983391,-0.012014448,-0.290784294,-0.003992309,0.093386391,-0.011331024,0.995557458,0,nan
66,67,sequential,-0.010541827,-0.005263312,-0.113440963,0.002382205,0.049221686,0.000165453,0.998785024,0,nan
67,68,sequential,-0.009609653,-0.005205349,-0.150341226,-0.001903322,0.052662884,-0.004848900,0.998598761,0,nan
68,69,sequential,-0.001170023,-0.006091170,-0.096869151,-0.000563516,0.038484625,-0.002668869,0.999255469,0,nan
69,70,sequential,-0.011184994,-0.006005416,-0.117027952,-0.001488360,0.038561785,-0.002593857,0.999251743,0,nan
70,71,sequential,-0.007975212,-0.007941904,-0.114799062,-0.001063303,0.036075141,-0.001467818,0.999347437,0,nan
71,72,sequential,-0.009835092,-0.004855979,-0.113359583,0.000787129,0.033373459,-0.000369542,0.999442573,0,nan
72,73,sequential,-0.011660221,-0.003526648,-0.120400904,-0.000447122,0.033814240,-0.000701069,0.999427789,0,nan
10,73,loop,0.164117354,0.005106597,0.049871913,0.000372599,-0.051282670,0.000418777,0.998684021,34,1.576157511
73,74,sequential,-0.008562786,-0.002849406,-0.101813573,0.000041175,0.034685756,-0.000477840,0.999398153,0,nan
74,75,sequential,-0.009941353,-0.006526814,-0.110879752,-0.000650436,0.033227909,-0.000683345,0.999447355,0,nan
75,76,sequential,-0.011302315,-0.005040406,-0.111575561,0.002110571,0.033331204,-0.000357951,0.999442068,0,nan
76,77,sequential,-0.009063615,-0.006835207,-0.110115888,-0.000649431,0.033997607,-0.002653579,0.999418180,0,nan
77,78,sequential,-0.010595471,-0.003616564,-0.113188404,-0.001471643,0.034612360,-0.001973258,0.999397781,0,nan
78,79,sequential,-0.010438693,-0.005998366,-0.113133670,0.000639575,0.034653235,-0.002294906,0.999396557,0,nan
79,80,sequential,-0.008001889,-0.005552527,-0.105209909,0.002529629,0.034318033,-0.001409326,0.999406768,0,nan
80,81,sequential,-0.007984180,-0.004241747,-0.103185415,-0.003121757,0.033666360,-0.004079521,0.999419926,0,nan
81,82,sequential,-0.009020468,-0.003704525,-0.104120071,0.001611012,0.034349159,-0.000832463,0.999408248,0,nan
82,83,sequential,-0.008447498,-0.008870894,-0.105148378,-0.000840788,0.034269973,-0.002710842,0.999408582,0,nan
16,83,loop,0.117225849,-0.049380338,-0.021750428,0.005509343,0.024881281,0.002788453,0.999671343,39,1.391514628
83,84,sequential,-0.010007019,-0.003883425,-0.105728638,-0.001017272,0.034365216,-0.000510041,0.999408694,0,nan
84,85,sequential,-0.015425596,-0.008425047,-0.169732234,0.002190593,0.054075274,-0.002891515,0.998530273,0,nan
85,86,sequential,-0.022527827,-0.008023324,-0.178688044,-0.000583156,0.064924868,-0.003852501,0.997882548,0,nan
86,87,sequential,-0.041081102,-0.016327874,-0.266570763,0.005288225,0.087478054,-0.000580831,0.996152241,0,nan
87,88,sequential,-0.009258203,-0.001299100,-0.103557378,-0.004461215,0.034775009,-0.002847292,0.999381153,0,nan
88,89,sequential,-0.009873664,-0.005270282,-0.109237955,-0.000240599,0.034087239,-0.001541129,0.999417644,0,nan
89,90,sequential,-0.011395157,-0.007122989,-0.107279904,0.000157944,0.033292829,-0.000439654,0.999445531,0,nan
90,91,sequential,-0.007902515,-0.004674096,-0.102072384,-0.001656329,0.031228327,-0.002506180,0.999507762,0,nan
91,92,sequential,-0.010670821,-0.010639771,-0.096669556,0.002003972,0.030825787,-0.002941022,0.999518437,0,nan
92,93,sequential,-0.010732162,-0.005355564,-0.106841939,-0.003246528,0.030738041,-0.002829392,0.999518198,0,nan
25,93,loop,0.126506596,0.011146884,0.083544595,-0.002391287,0.025679280,-0.008994278,0.999626910,65,1.212741280
93,94,sequential,-0.009004737,-0.004437777,-0.107627481,-0.002482831,0.029832922,-0.000865251,0.999551441,0,nan
94,95,sequential,-0.010832028,-0.007775156,-0.102463051,-0.000478524,0.029851312,-0.001339197,0.999553339,0,nan
95,96,sequential,-0.013371067,-0.007292778,-0.104286700,-0.002088228,0.030408328,-0.001971421,0.999533434,0,nan
96,97,sequential,-0.017170860,-0.007668740,-0.133274735,-0.001459406,0.036554025,-0.002088616,0.999328430,0,nan
97,98,sequential,-0.029496963,-0.009492979,-0.211560739,0.002199110,0.058377271,-0.003259882,0.998286848,0,nan
98,99,sequential,-0.031785142,-0.002846783,-0.293501824,-0.001151432,0.082529946,-0.007986653,0.996555917,0,nan
99,100,sequential,-0.032900634,-0.015084512,-0.257872813,-0.000958818,0.072561160,-0.004164609,0.997354809,0,nan
100,101,sequential,-0.031210694,-0.007529209,-0.193098874,0.001398199,0.057211027,-0.003281119,0.998355737,0,nan
101,102,sequential,-0.054595373,-0.013088223,-0.280145304,0.000791434,0.088957631,0.000060749,0.996035095,0,nan
102,103,sequential,-0.018821951,-0.005343100,-0.129074114,0.000352283,0.041908877,-0.004328275,0.999112000,0,nan
35,103,loop,0.017989914,0.010735618,-0.038473621,-0.002698441,-0.069848466,0.007799578,0.997523472,24,0.903741902
103,104,sequential,-0.051263980,-0.004279807,-0.141018969,-0.001521074,0.035803224,-0.000890531,0.999357305,0,nan
104,105,sequential,-0.011580251,-0.003331710,-0.096099457,-0.003930669,0.036101631,-0.001171316,0.999339707,0,nan
105,106,sequential,-0.021608053,-0.001342514,-0.117377851,-0.001527139,0.041873382,-0.003298695,0.999116313,0,nan
106,107,sequential,-0.026935472,-0.006711504,-0.160871630,0.001408141,0.057771296,-0.002587377,0.998325498,0,nan
107,108,sequential,-0.021522581,-0.005682979,-0.141090191,0.001470733,0.048948775,-0.003331734,0.998794651,0,nan
108,109,sequential,-0.023836650,-0.008966833,-0.145126675,0.001125694,0.048429517,-0.001387147,0.998825005,0,nan
109,110,sequential,-0.017913771,-0.007413110,-0.116909367,-0.002197870,0.040843083,-0.002970643,0.999158740,0,nan
110,111,sequential,-0.019203536,-0.005669944,-0.116897552,0.000485956,0.041764811,-0.001016333,0.999126835,0,nan
111,112,sequential,-0.032094911,-0.009343113,-0.183854737,-0.002432076,0.062549196,-0.003488626,0.998032821,0,nan
112,113,sequential,-0.050061119,-0.011796503,-0.255698165,0.000791563,0.091686251,-0.003764236,0.995780516,0,nan
43,113,loop,0.131398405,0.000887570,-0.018698484,0.001010942,0.029670807,-0.000483130,0.999559097,31,1.430864462
113,114,sequential,0.003464138,-0.015768431,-0.148387005,-0.001233888,0.055407717,-0.003123861,0.998458163,0,nan
114,115,sequential,0.008239835,0.004798258,-0.051683757,-0.004724612,0.034687082,-0.001743260,0.999385534,0,nan
115,116,sequential,-0.014538520,-0.013261387,-0.129269709,-0.001710859,0.033733459,-0.003388560,0.999423656,0,nan
116,117,sequential,-0.012658803,0.000907829,-0.079754537,-0.000894210,0.035317399,-0.001616640,0.999374438,0,nan
117,118,sequential,-0.020124410,-0.004085707,-0.124496575,0.001424329,0.035810728,0.000186630,0.999357558,0,nan
118,119,sequential,-0.007867604,-0.004729149,-0.093374795,-0.001292207,0.034601415,-0.002700966,0.999396707,0,nan
119,120,sequential,-0.011961621,-0.007294735,-0.106683068,0.000730798,0.034948905,-0.003464099,0.999382830,0,nan
120,121,sequential,-0.011946745,-0.003537102,-0.091787389,-0.000204354,0.034741072,-0.001905497,0.999394509,0,nan
121,122,sequential,-0.015540735,-0.006845724,-0.109528434,-0.000473291,0.034236893,-0.000440067,0.999413537,0,nan
122,123,sequential,-0.006938945,0.000639586,-0.096520317,-0.003699755,0.035120529,-0.002602199,0.999372848,0,nan
51,123,loop,0.033188515,0.002945221,0.015068938,-0.002490587,0.048900419,-0.001962925,0.998798625,88,1.371654493
123,124,sequential,-0.017393184,-0.011124907,-0.080096010,0.000636421,0.035371444,-0.000441406,0.999373935,0,nan
124,125,sequential,-0.008855607,-0.003468430,-0.110778972,-0.001171025,0.034966560,-0.001218912,0.999387053,0,nan
125,126,sequential,-0.014402596,0.009239436,-0.142171847,-0.005153309,0.036125954,-0.002606162,0.999330559,0,nan
126,127,sequential,-0.015472098,-0.013429709,-0.043505849,0.002746392,0.035481234,-0.000070921,0.999366567,0,nan
127,128,sequential,-0.001294347,-0.014376795,-0.120657111,0.002604612,0.034639999,-0.002777636,0.999392601,0,nan
128,129,sequential,-0.020720582,0.002147635,-0.109933021,0.002240486,0.043653107,-0.002576150,0.999040915,0,nan
129,130,sequential,-0.019345943,-0.005679142,-0.138418519,0.001919302,0.048242928,-0.000361177,0.998833723,0,nan
130,131,sequential,-0.024445657,-0.009097619,-0.182351919,0.001862566,0.068472223,-0.002502256,0.997648147,0,nan
131,132,sequential,-0.018104603,-0.007258857,-0.104868134,0.000131961,0.033822291,-0.000557671,0.999427698,0,nan
132,133,sequential,-0.013140241,-0.004820715,-0.088018607,-0.000949768,0.034495166,-0.000690831,0.999404175,0,nan
64,133,loop,-0.118766609,-0.071329533,0.425006776,0.014235208,-0.091220559,-0.004363350,0.995719403,52,1.463490315
133,134,sequential,-0.024391877,-0.011918727,-0.117820674,-0.000275236,0.034670892,-0.002520694,0.999395567,0,nan
134,135,sequential,-0.017331172,-0.004836977,-0.103768340,-0.000284492,0.034539839,-0.000892848,0.999402882,0,nan
135,136,sequential,-0.013405698,-0.005244187,-0.098649505,-0.000515896,0.035257692,-0.001378324,0.999377171,0,nan
136,137,sequential,-0.014271508,-0.006279723,-0.096944923,0.000556649,0.035110861,-0.001323308,0.999382393,0,nan
137,138,sequential,-0.054916449,-0.014933646,-0.259509729,-0.003841739,0.088971464,-0.002560086,0.996023476,0,nan
138,139,sequential,-0.058289847,-0.012586972,-0.258151985,-0.003111261,0.090142466,-0.002931209,0.995919708,0,nan
139,140,sequential,-0.036539083,-0.009228551,-0.193216639,0.002131717,0.069325683,-0.004853140,0.997579998,0,nan
140,141,sequential,-0.015240221,-0.007097342,-0.093059785,-0.001933384,0.035369034,-0.002497351,0.999369329,0,nan
141,142,sequential,-0.015190541,-0.004651744,-0.093997681,-0.000436643,0.034904104,-0.003381250,0.999384851,0,nan
142,143,sequential,-0.013374583,-0.004223726,-0.089952607,0.000868082,0.034904378,-0.002425490,0.999387336,0,nan
8,143,loop,-0.164655597,-0.004171871,0.018059101,0.003320110,-0.046951709,0.003977606,0.998883723,75,1.280104622
143,144,sequential,-0.023918968,-0.001488680,-0.105434940,-0.000949863,0.041757843,-0.001079893,0.999126726,0,nan
144,145,sequential,-0.014471481,-0.003854755,-0.083195590,0.001038848,0.034690679,-0.002438072,0.999394583,0,nan
145,146,sequential,-0.016118298,-0.003513572,-0.084334537,-0.000597630,0.034488438,-0.001884745,0.999403141,0,nan
146,147,sequential,-0.016580971,-0.005019968,-0.087864314,0.002021733,0.034036531,-0.002286698,0.999415929,0,nan
147,148,sequential,-0.034114789,-0.007749824,-0.154573553,-0.000722537,0.060446776,-0.004116791,0.998162671,0,nan
148,149,sequential,-0.019504227,-0.005363099,-0.107248809,0.001978474,0.039062188,-0.000769823,0.999234526,0,nan
149,150,sequential,-0.020601566,-0.005736079,-0.124948525,0.000595004,0.045214328,-0.001882192,0.998975359,0,nan
150,151,sequential,-0.021119677,-0.006660237,-0.130668293,-0.001808904,0.044190481,-0.002899651,0.999017278,0,nan
151,152,sequential,-0.011669949,-0.005874362,-0.089948774,-0.000040611,0.030948641,-0.002549640,0.999517723,0,nan
152,153,sequential,-0.039681165,-0.009446482,-0.247821309,0.002496909,0.081581998,-0.005511352,0.996648267,0,nan
18,153,loop,-0.121774060,-0.002821676,-0.049363105,0.004394960,-0.013032143,0.000260675,0.999905385,81,1.200955068
153,154,sequential,-0.042126039,-0.011583183,-0.265310488,-0.000424012,0.090659546,-0.004544297,0.995871486,0,nan
154,155,sequential,-0.036091678,-0.018912535,-0.251590817,-0.001329541,0.087909064,-0.004252552,0.996118539,0,nan
155,156,sequential,-0.013225803,-0.001462978,-0.110948637,-0.001277153,0.034717084,0.000248081,0.999396334,0,nan
156,157,sequential,-0.011920742,-0.009540535,-0.106319070,-0.001463675,0.034873388,-0.001912597,0.999388836,0,nan
157,158,sequential,-0.013546693,-0.002623046,-0.104867041,-0.000783873,0.035195271,-0.000672967,0.999379921,0,nan
158,159,sequential,-0.010975348,-0.007171674,-0.101154380,-0.000683515,0.036308480,-0.002482746,0.999337312,0,nan
159,160,sequential,-0.011590577,-0.004821866,-0.107280811,0.000655332,0.037625168,-0.002059258,0.999289586,0,nan
160,161,sequential,-0.011647590,-0.007990178,-0.103934443,-0.000597487,0.038018012,-0.001693960,0.999275440,0,nan
161,162,sequential,-0.008192543,-0.002666678,-0.102073364,0.000201518,0.037925996,-0.002041734,0.999278444,0,nan
162,163,sequential,-0.008138229,-0.005010149,-0.101929299,-0.000449509,0.038342418,-0.003872941,0.999257053,0,nan
28,163,loop,0.034191097,-0.006881489,-0.145569322,0.001367479,0.000174973,-0.001085608,0.999998460,85,1.521945656
163,164,sequential,-0.010322409,-0.007736650,-0.101486820,-0.003297467,0.038844518,-0.002908234,0.999235594,0,nan
164,165,sequential,-0.011651885,-0.008901864,-0.166277803,0.003448746,0.070935030,-0.004755449,0.997463640,0,nan
165,166,sequential,-0.019243098,-0.012785021,-0.223188671,-0.000636828,0.083748658,-0.006839000,0.996463238,0,nan
166,167,sequential,-0.020654638,-0.005386354,-0.226981147,-0.005480213,0.084357066,-0.006629937,0.996398463,0,nan
167,168,sequential,-0.033932232,-0.011986701,-0.249761913,0.001538133,0.090123886,-0.001681955,0.995927954,0,nan
168,169,sequential,-0.036438614,-0.008748155,-0.251838071,0.000432125,0.081842915,-0.003162975,0.996640129,0,nan
169,170,sequential,-0.014087169,-0.006691513,-0.120635319,-0.002093933,0.041050683,-0.001852808,0.999153153,0,nan
170,171,sequential,-0.012556489,-0.009812793,-0.108933724,0.001107236,0.034415779,-0.001517650,0.999405836,0,nan
171,172,sequential,-0.012253354,-0.006457264,-0.124658460,-0.003216905,0.040851742,-0.001477474,0.999158948,0,nan
172,173,sequential,-0.009537956,-0.003009263,-0.100640721,-0.000881321,0.034521695,-0.002820768,0.999399579,0,nan
107,173,loop,0.037165577,0.016960371,0.117580463,-0.003280299,-0.024554063,0.002119117,0.999690876,49,1.468590630
173,174,sequential,-0.032455277,-0.005929993,-0.171848949,0.001748425,0.055028609,-0.003598460,0.998476763,0,nan
174,175,sequential,-0.011732638,-0.004380817,-0.108374816,0.000953652,0.034792303,-0.000846529,0.999393751,0,nan
175,176,sequential,-0.019302252,-0.008614875,-0.152365406,0.000392460,0.048067601,-0.002453760,0.998840994,0,nan
176,177,sequential,-0.018225523,-0.008780513,-0.145422171,-0.001145469,0.048994007,-0.000967730,0.998797947,0,nan
177,178,sequential,-0.014651007,-0.006307647,-0.131991429,-0.001711601,0.043170010,-0.004675122,0.999055336,0,nan
178,179,sequential,-0.016131042,-0.006647186,-0.146797113,0.000271589,0.051289385,-0.000961665,0.998683333,0,nan
179,180,sequential,-0.033904329,-0.014822647,-0.258352477,0.000031638,0.087543604,-0.005134490,0.996147456,0,nan
180,181,sequential,-0.022093698,-0.009381922,-0.192785053,-0.002190728,0.066305681,-0.002526092,0.997793754,0,nan
181,182,sequential,-0.005952639,-0.005130521,-0.095499585,-0.002887739,0.036338268,-0.002704167,0.999331716,0,nan
182,183,sequential,-0.008571438,-0.006590710,-0.121366346,-0.004558962,0.035594664,-0.002562711,0.999352625,0,nan
117,183,loop,0.079879374,0.001063704,0.054946069,0.000534269,-0.013282261,0.003436274,0.999905740,80,1.185014557
183,184,sequential,0.000051858,-0.008585655,-0.121225794,-0.000099923,0.036124918,-0.002584227,0.999343936,0,nan
184,185,sequential,-0.006148873,-0.007028107,-0.090871268,0.003394981,0.035988791,-0.001089444,0.999345833,0,nan
185,186,sequential,-0.004570698,-0.007126249,-0.093574444,-0.001610094,0.036975414,-0.003616733,0.999308334,0,nan
186,187,sequential,-0.011548381,-0.008230001,-0.168523170,-0.000600757,0.058743373,-0.002930162,0.998268636,0,nan
187,188,sequential,-0.012012782,-0.011968363,-0.112956278,-0.001604816,0.036037826,-0.002202603,0.999346711,0,nan
188,189,sequential,-0.006990752,0.000707945,-0.105163973,-0.002306651,0.036245252,-0.000345158,0.999340203,0,nan
189,190,sequential,0.000362301,-0.009749030,-0.095022736,-0.001882786,0.035485498,-0.001659527,0.999367040,0,nan
190,191,sequential,-0.010836893,-0.001097677,-0.106205285,-0.000219012,0.036199531,-0.002690373,0.999340937,0,nan
191,192,sequential,-0.008353257,-0.009018384,-0.100347568,0.001052849,0.036676477,-0.000997351,0.999326139,0,nan
192,193,sequential,-0.012735840,-0.002538224,-0.118716508,0.000011287,0.036693856,0.000352900,0.999326491,0,nan
127,193,loop,0.094645591,0.003987043,-0.008089910,0.001894218,0.020807489,-0.000449721,0.999781605,95,1.352665536
193,194,sequential,-0.014075056,-0.003903475,-0.109000815,-0.000934786,0.035575220,-0.001501503,0.999365436,0,nan
194,195,sequential,-0.010972422,-0.003414893,-0.103095645,0.002840444,0.035883263,-0.002015922,0.999349918,0,nan
195,196,sequential,-0.025867125,-0.006767491,-0.187698081,0.002704844,0.064152940,-0.001702779,0.997934960,0,nan
196,197,sequential,-0.021635826,-0.004704103,-0.179001489,0.001284784,0.062456086,-0.001686998,0.998045460,0,nan
197,198,sequential,-0.014315342,-0.001959715,-0.130217816,-0.001513104,0.040035918,-0.001538937,0.999195910,0,nan
198,199,sequential,-0.012591945,-0.008463273,-0.111071209,0.000207878,0.034132643,-0.000744157,0.999417013,0,nan
199,200,sequential,-0.011406958,-0.000367304,-0.114161287,0.002000696,0.034118580,-0.002388219,0.999412936,0,nan
200,201,sequential,-0.006241396,-0.004100482,-0.098215896,-0.000690603,0.034008011,-0.002284611,0.999418710,0,nan
201,202,sequential,-0.011978792,-0.007115412,-0.111447518,-0.000945885,0.035040656,-0.001915870,0.999383604,0,nan
202,203,sequential,-0.047066855,-0.013973514,-0.279162540,-0.003984725,0.089617474,-0.002192643,0.995965874,0,nan
138,203,loop,0.055725961,-0.002481608,0.028319546,0.001179836,-0.017955961,0.000026339,0.999838082,61,1.665935334
203,204,sequential,-0.063897898,-0.021694554,-0.277164587,-0.002991639,0.084318345,-0.002317231,0.996431682,0,nan
204,205,sequential,-0.029482974,-0.006282381,-0.217086714,-0.001922743,0.070542949,-0.004322390,0.997497525,0,nan
205,206,sequential,-0.015605968,-0.008329383,-0.146017305,-0.002579136,0.042256491,-0.001467705,0.999102389,0,nan
206,207,sequential,-0.008501247,-0.008020749,-0.105024411,0.002087260,0.035492233,-0.003475009,0.999361731,0,nan
207,208,sequential,-0.009621578,-0.005668519,-0.116308796,0.001325252,0.034356085,-0.002954532,0.999404410,0,nan
208,209,sequential,-0.009296603,-0.003981745,-0.106996574,0.001616111,0.034208305,-0.001423607,0.999412404,0,nan
209,210,sequential,-0.009150420,-0.005464116,-0.106509763,-0.000516869,0.034116898,-0.002421857,0.999414781,0,nan
210,211,sequential,-0.009447366,-0.005077126,-0.109427275,0.000111315,0.034910644,-0.003684800,0.999383638,0,nan
211,212,sequential,-0.010080509,-0.005821512,-0.107497120,0.000735575,0.035205571,-0.000660489,0.999379603,0,nan
212,213,sequential,-0.010743814,-0.005750264,-0.105653255,-0.001242896,0.034927811,-0.000094598,0.999389060,0,nan
12,213,loop,0.027204916,0.003348858,-0.119761732,-0.002446054,-0.016440741,-0.001175399,0.999861159,66,1.712969868
213,214,sequential,-0.006991683,-0.003120700,-0.117401245,0.002006272,0.034387887,-0.001638882,0.999405204,0,nan
214,215,sequential,-0.008968730,-0.003564139,-0.110446465,-0.001448716,0.034666280,-0.003091572,0.999393112,0,nan
215,216,sequential,-0.008061982,-0.005663785,-0.104912938,0.001292173,0.035323367,-0.001074953,0.999374522,0,nan
216,217,sequential,-0.009568190,-0.004628703,-0.108713184,0.001132118,0.035341788,-0.002241487,0.999372129,0,nan
