timestamp,success,tx,ty,tz,qx,qy,qz,qw,track_count,pnp_point_count,pnp_inlier_count,reprojection_error_mean,reprojection_error_median,pnp_rotation_step_deg,imu_rotation_step_deg,pnp_imu_rotation_error_deg,imu_rotation_consistent,imu_rejected,message,pose_source,map_point_count,map_inlier_count,local_landmark_count,map_descriptor_match_count,map_message,new_feature_count,tracking_state,reference_keyframe_id,is_keyframe,loop_candidate_count,loop_candidate_id,loop_match_count,loop_accepted,relocalized,graph_cost_before,graph_cost_after,loop_pnp_point_count,loop_inlier_count,loop_inlier_ratio,loop_reprojection_error_median,loop_pnp_message
1750921983.266057968,1,-0.027853571,-0.020033193,-0.196372781,0.001128987,0.069373306,-0.003918501,0.997582435,959,510,407,1.199669438,1.086011359,0.756762678,0.760516657,0.049018094,1,0,ok,map,510,407,607,0,ok,41,TRACKING,2,1,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.278058052,1,-0.031584806,-0.020285074,-0.216623885,0.001040708,0.077022078,-0.004846433,0.997017065,970,613,539,0.956099455,0.829296498,0.869816552,0.885345059,0.049235862,1,0,ok,map,613,539,715,0,ok,30,TRACKING,2,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.290058136,1,-0.038101929,-0.021942946,-0.237702073,0.001183534,0.083959051,-0.005789726,0.996451683,957,601,527,1.110476495,0.984312935,0.777952548,0.805014119,0.069606856,1,0,ok,map,601,527,715,1,ok,43,TRACKING,2,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.302058220,1,-0.040709150,-0.023248263,-0.254203315,0.001309018,0.091996244,-0.005932968,0.995740818,968,590,481,1.220861081,1.093371707,0.853756319,0.924849787,0.135360089,1,0,ok,map,590,481,715,1,ok,32,TRACKING,2,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.314058304,1,-0.048772045,-0.024441048,-0.278259289,0.000820936,0.098296305,-0.007473495,0.995128790,975,583,458,1.267490659,1.121173789,1.086134494,0.748599158,0.350298931,1,0,ok,map,583,458,715,0,ok,25,TRACKING,2,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.326058388,1,-0.054549787,-0.027692888,-0.298749996,0.001481980,0.106749392,-0.006306804,0.994264852,963,571,462,1.307583142,1.166609888,0.803001382,0.960422758,0.167214290,1,0,ok,map,571,462,715,0,ok,37,TRACKING,3,1,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.338058472,1,-0.060618711,-0.029375413,-0.316618129,0.001541537,0.113373075,-0.007670852,0.993521679,974,639,499,1.028188194,0.890632362,0.706557759,0.779642434,0.080372503,1,0,ok,map,639,499,793,0,ok,26,TRACKING,3,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.350058556,1,-0.066877379,-0.029614972,-0.335500184,0.000845056,0.121519054,-0.006265652,0.992568963,970,626,531,1.184553679,1.056711754,0.913391644,0.956854702,0.079225248,1,0,ok,map,626,531,793,0,ok,30,TRACKING,3,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.362058640,1,-0.074899834,-0.029875522,-0.357858517,0.000176749,0.128650092,-0.007694737,0.991660180,955,609,480,1.291074974,1.223211700,0.792956232,0.843371766,0.063074381,1,0,ok,map,609,480,793,0,ok,45,TRACKING,3,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.374058723,1,-0.082025397,-0.030545746,-0.373104595,0.000473358,0.135902735,-0.007868459,0.990690825,955,581,456,1.342230756,1.264926191,0.827583299,0.839408539,0.099604903,1,0,ok,map,581,456,793,0,ok,45,TRACKING,3,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.386058807,1,-0.086798662,-0.033670368,-0.392435476,0.003035174,0.144278116,-0.007139092,0.989506769,957,568,449,1.337529101,1.241679098,0.905890094,0.955832874,0.128443304,1,0,ok,map,568,449,793,0,ok,43,TRACKING,4,1,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.398058891,1,-0.093958732,-0.035837149,-0.409134809,0.004586526,0.151409081,-0.007873609,0.988429188,954,641,544,1.222432929,1.071542866,0.677070233,0.849511546,0.179169684,1,0,ok,map,641,544,887,0,ok,46,TRACKING,4,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.410058975,1,-0.101692626,-0.038227567,-0.428821898,0.003575456,0.158800989,-0.009181793,0.987261443,965,627,478,1.407431096,1.298061171,0.611837050,0.878236719,0.315288807,1,0,ok,map,627,478,887,0,ok,35,TRACKING,4,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.422059059,1,-0.111584225,-0.040174916,-0.449533259,0.001247427,0.165901693,-0.009205304,0.986098542,953,593,451,1.442209098,1.338154890,0.659301796,0.866609826,0.210618354,1,0,ok,map,593,451,887,0,ok,47,TRACKING,4,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.434059143,1,-0.119343403,-0.039771785,-0.465992631,-0.000876320,0.173688342,-0.008889325,0.984760160,967,572,410,1.489811208,1.386946248,0.550870829,0.938208074,0.453585731,1,0,ok,map,572,410,887,0,ok,33,TRACKING,4,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.446059227,1,-0.124761887,-0.043266736,-0.484040995,0.000862786,0.181300506,-0.008161812,0.983393496,954,548,400,1.355275152,1.278880759,0.766894300,0.850237029,0.164705585,1,0,ok,map,548,400,887,0,ok,46,TRACKING,5,1,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.458059311,1,-0.134201788,-0.042651486,-0.503449491,0.001091786,0.189161082,-0.008210442,0.981911137,962,564,463,1.186190395,1.068670794,0.817972529,0.917027413,0.158195170,1,0,ok,map,564,463,857,0,ok,38,TRACKING,5,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.470059395,1,-0.142274172,-0.044471878,-0.518820189,0.001925293,0.196183866,-0.008712130,0.980526533,953,544,437,1.231932845,1.104392455,0.695445023,0.827786416,0.138634183,1,0,ok,map,544,437,857,0,ok,47,TRACKING,5,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.482059479,1,-0.152196611,-0.045093481,-0.537673311,0.002016566,0.203906853,-0.009129746,0.978945645,962,522,418,1.357273456,1.224533511,0.745432505,0.904669623,0.201644729,1,0,ok,map,522,418,857,0,ok,38,TRACKING,5,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.494059563,1,-0.163607579,-0.046758317,-0.558112623,0.001736577,0.210711453,-0.009915919,0.977496467,944,502,387,1.351449883,1.268177962,0.688061324,0.802953851,0.159067123,1,0,ok,map,502,387,857,0,ok,56,TRACKING,5,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.506059647,1,-0.169152274,-0.049604639,-0.575470525,0.002108927,0.218610443,-0.009224924,0.975766328,951,479,374,1.219552697,1.080264133,0.865695214,0.884053403,0.135506399,1,0,ok,map,479,374,857,0,ok,49,TRACKING,6,1,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.518059731,1,-0.180383409,-0.049603567,-0.593804335,0.001870052,0.225659549,-0.010048453,0.974152606,965,522,439,1.015838025,0.843608753,0.793981627,0.834471177,0.092476535,1,0,ok,map,522,439,826,0,ok,35,TRACKING,6,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.530059814,1,-0.190731210,-0.050216311,-0.610932990,0.002411331,0.232927189,-0.010282023,0.972436831,982,519,427,1.120202393,0.972046686,0.810936794,0.858368577,0.092847603,1,0,ok,map,519,427,826,0,ok,18,TRACKING,6,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.542059898,1,-0.199138205,-0.050136861,-0.625661436,0.002665965,0.239859566,-0.010847050,0.970743335,973,517,400,1.237626809,1.131334447,0.606683986,0.820831486,0.270923862,1,0,ok,map,517,400,826,0,ok,27,TRACKING,6,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.554059982,1,-0.210859921,-0.052411019,-0.644706244,0.003551155,0.247026998,-0.011194910,0.968937421,979,516,413,1.191762831,1.109649243,0.841994917,0.853981988,0.079054782,1,0,ok,map,516,413,826,0,ok,21,TRACKING,6,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.566060066,1,-0.220376520,-0.054955530,-0.661895890,0.004608875,0.254582596,-0.010853018,0.966979148,977,514,412,1.307406938,1.181110000,0.718771955,0.834205633,0.196393175,1,0,ok,map,514,412,826,0,ok,23,TRACKING,7,1,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.578060150,1,-0.230135769,-0.056413915,-0.677036579,0.004724592,0.261317523,-0.011964153,0.965167182,974,549,452,1.055077863,0.885455917,0.686157253,0.809398465,0.136102656,1,0,ok,map,549,452,772,0,ok,26,TRACKING,7,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.590060234,1,-0.244309877,-0.057362950,-0.695623840,0.004109126,0.268234064,-0.011671658,0.963274299,966,546,444,1.175629174,1.045043780,0.712692850,0.825426109,0.138857618,1,0,ok,map,546,444,772,0,ok,34,TRACKING,7,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.602060318,1,-0.255149919,-0.056581058,-0.711400528,0.003350206,0.274914418,-0.011561046,0.961393354,976,543,424,1.213271313,1.043258331,0.698568556,0.800120614,0.170951757,1,0,ok,map,543,424,772,0,ok,24,TRACKING,7,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.614060402,1,-0.265966174,-0.056806634,-0.725732423,0.003908969,0.281822251,-0.011395303,0.959390997,945,525,400,1.374276823,1.230718744,0.760920000,0.826867609,0.161313673,1,0,ok,map,525,400,772,1,ok,55,TRACKING,7,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.626060486,1,-0.275919250,-0.060595786,-0.744538471,0.006704848,0.289181546,-0.011509285,0.957181600,935,496,359,1.247754977,1.113652090,0.875588250,0.823564774,0.103120723,1,0,ok,map,496,359,772,0,ok,65,TRACKING,8,1,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.638060570,1,-0.290043395,-0.059926495,-0.761401898,0.006201270,0.295858199,-0.012284293,0.955132748,965,542,445,1.115614828,0.925213873,0.836916950,0.807280484,0.096765384,1,0,ok,map,542,445,743,0,ok,35,TRACKING,8,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.650060654,1,-0.300228310,-0.060990998,-0.774829036,0.006723515,0.302555030,-0.013024409,0.953019209,972,540,425,1.132715570,0.998400682,0.851237992,0.811380322,0.095154231,1,0,ok,map,540,425,743,0,ok,28,TRACKING,8,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.662060738,1,-0.315632474,-0.063054927,-0.792217937,0.006340093,0.309100923,-0.013850092,0.950907250,974,537,399,1.181484446,1.047885073,0.769433632,0.795054358,0.083093108,1,0,ok,map,537,399,743,0,ok,26,TRACKING,8,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.674060822,1,-0.328615807,-0.064538650,-0.806101184,0.004776722,0.315855892,-0.014077055,0.948690716,984,528,376,1.296381228,1.168214550,0.658114767,0.834542174,0.330192236,1,0,ok,map,528,376,743,0,ok,16,TRACKING,8,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.686060905,1,-0.340618972,-0.062389806,-0.823134334,0.004059903,0.322015874,-0.013338833,0.946631591,972,525,375,1.286400790,1.208027706,0.787123972,0.791653319,0.066095967,1,0,ok,map,525,375,743,0,ok,28,TRACKING,9,1,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.698060989,1,-0.351977013,-0.063260074,-0.835618554,0.005788825,0.328857929,-0.013413984,0.944266391,969,565,417,1.128814715,0.947890522,0.900065065,0.852941344,0.182207931,1,0,ok,map,565,417,659,0,ok,31,TRACKING,9,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.710061073,1,-0.367215406,-0.063640660,-0.850254653,0.006464806,0.335431373,-0.014037744,0.941937865,971,562,416,1.175219835,1.088892749,0.767533516,0.806047308,0.063944487,1,0,ok,map,562,416,659,0,ok,29,TRACKING,9,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.722061157,1,-0.381481521,-0.064386878,-0.864351826,0.006746378,0.341937862,-0.014834971,0.939581241,968,557,417,1.299717991,1.201515563,0.755079082,0.798885868,0.137314797,1,0,ok,map,557,417,659,0,ok,32,TRACKING,9,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.734061241,1,-0.394731615,-0.064791558,-0.878236479,0.006815591,0.348092956,-0.015310965,0.937310203,967,549,392,1.289874784,1.273058049,0.767531480,0.753820191,0.185029602,1,0,ok,map,549,392,659,0,ok,33,TRACKING,9,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.746061325,1,-0.409851065,-0.067541478,-0.892848497,0.007683433,0.354445560,-0.014778822,0.934928284,871,514,376,1.353950673,1.252795198,0.759347221,0.808513805,0.199621714,1,0,ok,map,514,376,659,1,ok,129,TRACKING,10,1,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.758061409,1,-0.420821118,-0.066255100,-0.904048891,0.007848518,0.361045632,-0.014239457,0.932406398,931,539,431,1.176380107,1.054740777,0.782685172,0.812220817,0.098703295,1,0,ok,map,539,431,643,0,ok,69,TRACKING,10,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.770061493,1,-0.434368016,-0.068332838,-0.915772910,0.008362327,0.367306317,-0.015676134,0.929930320,970,537,411,1.267729085,1.133317613,0.663106914,0.791058445,0.247979239,1,0,ok,map,537,411,643,0,ok,30,TRACKING,10,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.782061577,1,-0.454581975,-0.068972159,-0.932733338,0.007263357,0.373439122,-0.016458381,0.927480236,988,537,402,1.298353406,1.178909174,0.680422517,0.772401745,0.117244314,1,0,ok,map,537,402,643,0,ok,12,TRACKING,10,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.794061661,1,-0.463401355,-0.066594430,-0.940513552,0.006621953,0.379706753,-0.016427397,0.924937334,973,536,395,1.363949942,1.265966844,0.658855862,0.778565774,0.217513760,1,0,ok,map,536,395,643,0,ok,27,TRACKING,10,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.806061745,1,-0.484872556,-0.067838938,-0.961139249,0.009928115,0.386768179,-0.015779628,0.921988509,962,529,383,1.473913649,1.338021757,0.602700335,0.844669132,0.290550383,1,0,ok,map,529,383,643,0,ok,38,TRACKING,11,1,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.818061829,1,-0.500957622,-0.068236652,-0.973835625,0.010702650,0.393064346,-0.015718245,0.919314315,973,585,475,1.233799357,1.098285324,0.733548751,0.788910194,0.156049299,1,0,ok,map,585,475,689,0,ok,27,TRACKING,11,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.830061913,1,-0.515522709,-0.068213198,-0.984580736,0.010146701,0.398889314,-0.015936201,0.916804449,976,578,456,1.264119230,1.128049301,0.686232373,0.730033731,0.135910454,1,0,ok,map,578,456,689,0,ok,24,TRACKING,11,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.842061996,1,-0.532228001,-0.068215840,-0.997060282,0.009332215,0.404967921,-0.016114406,0.914141247,970,571,424,1.282146195,1.211943757,0.741090372,0.766457477,0.194253239,1,0,ok,map,571,424,689,0,ok,30,TRACKING,11,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.854062080,1,-0.552273575,-0.070239389,-1.010854926,0.008992971,0.410755077,-0.016344273,0.911554857,961,569,414,1.384102371,1.273663310,0.720785190,0.727892306,0.099231568,1,0,ok,map,569,414,689,0,ok,39,TRACKING,11,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.866062164,1,-0.567833599,-0.067330247,-1.028437430,0.009904997,0.417668351,-0.015776194,0.908408582,904,567,401,1.316586052,1.219723235,0.739982309,0.778243758,0.288317535,1,0,ok,map,567,401,689,0,ok,96,TRACKING,12,1,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.878062248,1,-0.583872033,-0.069088932,-1.040222863,0.010500995,0.423258706,-0.016893907,0.905790480,960,629,477,1.054832681,0.880585039,0.707133722,0.722119137,0.134347929,1,0,ok,map,629,477,689,0,ok,40,TRACKING,12,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.890062332,1,-0.602737062,-0.069830758,-1.051593905,0.010598383,0.429056298,-0.016738972,0.903060449,964,626,490,1.198097785,1.017569262,0.676692447,0.734627342,0.140483167,1,0,ok,map,626,490,689,0,ok,36,TRACKING,12,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.902062416,1,-0.621937141,-0.070557583,-1.063615711,0.010453326,0.434844555,-0.016317040,0.900297004,983,626,471,1.280199490,1.111219279,0.684167210,0.736777925,0.086783712,1,0,ok,map,626,471,689,0,ok,17,TRACKING,12,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.914062500,1,-0.639549209,-0.069196176,-1.073714998,0.009101271,0.440295376,-0.015794092,0.897667921,965,621,466,1.341492451,1.172393748,0.650847178,0.713098146,0.090302909,1,0,ok,map,621,466,689,0,ok,35,TRACKING,12,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.926062584,1,-0.652152555,-0.068063146,-1.082547324,0.009888476,0.446366447,-0.016170706,0.894649497,980,618,434,1.424393104,1.255856098,0.725296418,0.783344550,0.288962229,1,0,ok,map,618,434,689,0,ok,20,TRACKING,12,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.938062668,1,-0.668815608,-0.069237862,-1.091255563,0.011093677,0.451457488,-0.017871099,0.892044669,977,615,417,1.455720818,1.383719712,0.647999022,0.697483206,0.180066594,1,0,ok,map,615,417,689,0,ok,23,TRACKING,12,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.950062752,1,-0.683312396,-0.070102874,-1.101078036,0.012658367,0.457017623,-0.018858912,0.889167588,956,606,409,1.329469108,1.198665507,0.679297474,0.748072073,0.209650978,1,0,ok,map,606,409,689,0,ok,44,TRACKING,12,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.962062836,1,-0.700907687,-0.070610478,-1.109688037,0.012549864,0.462622458,-0.018274577,0.886278174,975,600,383,1.438313334,1.312523714,0.550453515,0.725792933,0.239572110,1,0,ok,map,600,383,689,0,ok,25,TRACKING,12,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.974062920,1,-0.720593335,-0.072681714,-1.119944048,0.012111505,0.468217094,-0.017387871,0.883359342,965,592,373,1.642322310,1.518801981,0.557034813,0.731934986,0.319534690,1,0,ok,map,592,373,689,0,ok,35,TRACKING,12,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.986063004,1,-0.743978117,-0.069158468,-1.142413326,0.010114899,0.474886177,-0.017235271,0.879820296,961,577,358,1.637643512,1.461263990,0.799640869,0.712289702,0.433235259,1,0,ok,map,577,358,689,0,ok,39,TRACKING,13,1,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.998063087,1,-0.759526085,-0.068381508,-1.148683467,0.009966740,0.480185668,-0.018237958,0.876920615,969,619,440,1.321247706,1.095872919,0.663545383,0.701916193,0.255831018,1,0,ok,map,619,440,714,0,ok,31,TRACKING,13,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921984.010063171,1,-0.781257248,-0.071126527,-1.160642152,0.011253044,0.485571601,-0.019229631,0.873912931,951,603,416,1.344365378,1.112057663,0.715775500,0.730987930,0.178021873,1,0,ok,map,603,416,714,0,ok,49,TRACKING,13,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921984.022063255,1,-0.799225416,-0.069865717,-1.171407570,0.011117748,0.490965050,-0.019306640,0.870894350,974,594,419,1.217488894,1.064767173,0.737172991,0.708482456,0.112127590,1,0,ok,map,594,419,714,0,ok,26,TRACKING,13,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921984.034063339,1,-0.814000526,-0.072502417,-1.175792572,0.010787805,0.496053358,-0.018982672,0.868017481,983,589,403,1.430113055,1.232230030,0.488660545,0.671912847,0.206725492,1,0,ok,map,589,403,714,0,ok,17,TRACKING,13,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921984.046063423,1,-0.839005380,-0.069913711,-1.187734072,0.009896186,0.501366303,-0.017974811,0.864991793,968,574,386,1.305042646,1.190173831,0.713626338,0.717393215,0.176828747,1,0,ok,map,574,386,714,0,ok,32,TRACKING,13,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921984.058063507,1,-0.858645762,-0.067157308,-1.204733904,0.008906117,0.508109654,-0.018256291,0.861052826,963,556,374,1.306095934,1.146742075,0.636231266,0.673399979,0.208713146,1,0,ok,map,556,374,714,0,ok,37,TRACKING,14,1,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921984.070063591,1,-0.873939973,-0.067748359,-1.211844053,0.008911180,0.513241624,-0.018883763,0.857990110,979,593,454,1.127355965,0.934087193,0.587414341,0.688610425,0.129168947,1,0,ok,map,593,454,694,0,ok,21,TRACKING,14,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921984.082063675,1,-0.892312503,-0.068572009,-1.220459384,0.009293549,0.518209077,-0.019833118,0.854973467,968,588,444,1.160707949,1.029729077,0.610587941,0.676219336,0.109791465,1,0,ok,map,588,444,694,0,ok,32,TRACKING,14,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921984.094063759,1,-0.911779062,-0.068182178,-1.228159114,0.009940714,0.523417688,-0.020014735,0.851783140,984,588,433,1.197740117,1.023890866,0.583069320,0.704153181,0.167953465,1,0,ok,map,588,433,694,0,ok,16,TRACKING,14,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921984.106063843,1,-0.933173274,-0.069599935,-1.235736729,0.009712527,0.528497905,-0.020803091,0.848624100,951,582,426,1.210649336,1.025794033,0.538328840,0.691945417,0.222004193,1,0,ok,map,582,426,694,0,ok,49,TRACKING,14,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921984.118063927,1,-0.949483106,-0.068748566,-1.242475349,0.008807339,0.533780438,-0.020411954,0.845330839,969,582,414,1.229590382,1.075906561,0.565642742,0.722228779,0.173493190,1,0,ok,map,582,414,694,0,ok,31,TRACKING,14,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921984.130064011,1,-0.968581183,-0.068215297,-1.248567868,0.008511833,0.538542731,-0.020985938,0.842293812,962,577,407,1.333815800,1.162770332,0.460204221,0.651459087,0.238113744,1,0,ok,map,577,407,694,0,ok,38,TRACKING,14,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921984.142064095,1,-0.994256861,-0.065730123,-1.266672670,0.008818575,0.545840614,-0.021269573,0.837572601,943,570,387,1.293685395,1.133034657,0.606474861,0.720562701,0.200025890,1,0,ok,map,570,387,694,0,ok,57,TRACKING,15,1,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921984.154064178,1,-1.012436895,-0.066598134,-1.271375054,0.009666974,0.550597813,-0.022241293,0.834418314,940,622,472,1.155019875,0.909097975,0.557679578,0.670576879,0.145085936,1,0,ok,map,622,472,731,0,ok,60,TRACKING,15,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921984.166064262,1,-1.030406396,-0.066464598,-1.277320528,0.009729946,0.555820577,-0.022393650,0.830943643,982,621,456,1.185142283,0.960627299,0.539841264,0.719082960,0.200687987,1,0,ok,map,621,456,731,0,ok,18,TRACKING,15,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921984.178064346,1,-1.052340477,-0.067948145,-1.284396887,0.009582723,0.560964008,-0.021930901,0.827494163,970,615,439,1.352525777,1.186027139,0.574591391,0.711849995,0.201760552,1,0,ok,map,615,439,731,0,ok,30,TRACKING,15,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
