id,anchor_keyframe_id,x_anchor,y_anchor,z_anchor,x_world,y_world,z_world,observation_count,last_seen_keyframe_id
587,39,0.238824654,-1.002936167,4.179816845,0.708268594,-1.069380145,4.225480095,12,64
592,39,0.179764264,-0.978238498,4.271570894,0.649944690,-1.044741490,4.317719830,3,52
593,39,0.502775007,-1.288527750,6.040403115,0.989213407,-1.352236900,6.083994469,3,42
594,39,-1.754180447,-0.985651505,3.794445469,-1.288062697,-1.057871333,3.857501677,3,42
595,39,0.375037336,-1.002476889,4.660433192,0.848668147,-1.068031890,4.704888403,4,43
600,39,1.238101037,-1.960009632,8.080821756,1.744124193,-2.019519786,8.118630498,4,49
601,39,-1.948613363,-0.867629867,3.820068338,-1.482582232,-0.940344883,3.884695085,2,41
603,39,0.394007712,-1.231101010,5.782240302,0.878043073,-1.295383597,5.826729912,9,65
604,39,0.493800917,-1.327411330,5.931486034,0.979394167,-1.391262931,5.975201321,2,40
605,39,-1.749228457,-0.936403176,3.760975775,-1.283535790,-1.008646314,3.823937630,2,44
606,39,-2.927254696,-1.368131278,6.170213302,-2.439325836,-1.440917608,6.243824266,2,43
611,39,0.253146487,-1.389572120,5.578572653,0.735837952,-1.454454208,5.624468366,3,43
615,39,1.047798626,-1.156102463,3.945015756,1.515573081,-1.220627003,3.983789785,7,67
616,39,0.116227428,-1.058902451,6.065218165,0.602279171,-1.123624475,6.111938215,4,62
617,39,0.346559301,-1.891688009,7.752436798,0.849569933,-1.953951874,7.797967563,3,45
620,39,-2.858601662,-1.176248032,6.060151196,-2.372153571,-1.248970394,6.132962910,2,43
625,40,-1.374000045,-0.943862568,4.245262934,-0.878070959,-1.019045212,4.326336683,2,41
626,40,0.325431496,-1.250372511,5.421811823,0.840527998,-1.314989220,5.477474367,2,44
628,40,1.105299470,-1.183804512,4.328959290,1.603619465,-1.243826092,4.373128752,9,67
629,40,0.310436943,-1.302178684,5.569725631,0.828053834,-1.366863393,5.625598221,3,49
630,40,0.173956666,-1.212191785,4.771276193,0.679155266,-1.277833917,4.829263504,12,62
631,40,1.048532065,-1.147961524,4.003286864,1.541792276,-1.208380319,4.048335305,10,65
633,40,-1.327650952,-0.560767104,2.524079548,-0.859690972,-0.635937018,2.604630287,2,41
638,40,-1.337104606,-0.828739598,3.820358285,-0.848209034,-0.903764012,3.900922716,2,41
640,40,2.878509853,-0.981741857,5.733367025,3.396272525,-1.030721501,5.750970144,2,43
641,40,-2.057698280,-1.386858761,6.119373615,-1.531075029,-1.465922614,6.210445496,3,46
642,40,0.183864564,-0.871872738,4.172974134,0.678075974,-0.937552204,4.230859154,2,43
644,40,0.171599804,-1.244466428,6.279265173,0.699444674,-1.309891733,6.337122452,3,47
647,40,-1.306034322,-0.849921017,3.759504809,-0.817919260,-0.924764562,3.839614747,2,41
649,40,-2.652758982,-1.955542792,7.305192617,-2.104931428,-2.038049365,7.405027132,3,44
655,40,-1.304517283,-0.846485786,3.764316380,-0.816351778,-0.921319392,3.844402987,2,41
660,40,-1.235737925,-0.765416551,3.772750890,-0.747951073,-0.839830271,3.851807603,3,46
663,40,-1.216339218,-0.921645200,3.815110207,-0.726969784,-0.995931036,3.893883117,2,42
664,40,-0.937205264,-0.899488559,3.851039797,-0.447472473,-0.972064338,3.925651823,2,41
668,40,-0.818724846,-0.581657605,2.660477880,-0.348672623,-0.653697704,2.733438302,2,41
671,40,0.562829743,-1.339072174,5.721615142,1.082900476,-1.402191328,5.773715758,4,50
675,40,0.437562776,-1.257752672,5.578912452,0.955028538,-1.321660309,5.632888719,6,51
679,40,-1.481232742,-1.154084341,4.846010318,-0.975062317,-1.229826174,4.928626918,3,42
680,40,0.178290794,-0.744145527,6.278770084,0.703070622,-0.809539377,6.336496795,4,64
681,40,0.206806605,-1.188150793,5.124695365,0.717115267,-1.253538673,5.182152974,4,54
687,40,0.376742475,-1.181699143,5.190240245,0.887965454,-1.246039136,5.245160317,7,51
688,40,-2.452444237,-1.622390673,7.151917225,-1.908959819,-1.703703365,7.248765946,3,46
689,40,0.274778419,-1.114630227,4.393018571,0.773736937,-1.179716199,4.449540797,12,62
690,40,1.572001006,-1.302588503,4.500835517,2.073544954,-1.359730925,4.538045405,4,49
692,40,0.185790546,-1.030967787,5.682956243,0.703452176,-1.096401594,5.740655112,4,52
696,40,0.173460791,-1.067804565,4.545028487,0.674409243,-1.133487021,4.603039304,3,54
699,40,0.294144832,-1.247800133,5.409654515,0.809048687,-1.312609851,5.465784018,4,52
702,40,0.808485499,-1.497882870,5.874697622,1.331773582,-1.559475161,5.923133984,10,71
705,40,1.350980757,-1.186688962,4.040267112,1.844988930,-1.245253995,4.080811235,6,49
709,40,0.185146921,-1.173371870,5.057103428,0.694361881,-1.238902663,5.114890064,3,43
717,40,-0.857422786,-0.760294208,3.558552585,-0.372904890,-0.832429998,3.632000658,2,41
718,40,-1.493881170,-0.970040936,3.768700353,-1.004871001,-1.046028218,3.851613235,2,44
720,41,0.542721871,-1.580720961,6.905233572,1.128013728,-1.624662901,6.952608957,5,50
722,41,0.427044121,-1.317473359,5.746090876,0.983641155,-1.366385864,5.795568783,2,44
723,41,0.245786912,-0.826378158,3.778580353,0.753282840,-0.883597574,3.831140915,3,51
724,41,-0.066167237,-0.972274852,3.581294214,0.438214320,-1.032888038,3.641490602,15,63
725,41,-0.228391944,-0.705019694,4.404267616,0.292429106,-0.764261000,4.467089524,5,63
734,41,0.066043866,-1.118253271,4.270904355,0.587384126,-1.175355361,4.328369814,14,64
735,41,-0.157194734,-0.915473203,4.796638131,0.374400397,-0.972746398,4.858406390,7,67
739,41,0.347352035,-1.096145275,4.902193167,0.882795082,-1.148638258,4.953003448,3,51
743,41,0.122473511,-1.005503652,4.396158720,0.645655810,-1.061690640,4.451942381,3,47
750,41,0.840781997,-2.052161716,7.270119161,1.438456359,-2.092233483,7.312109778,3,63
751,41,0.685798788,-1.657628897,6.049642399,1.252234646,-1.703229643,6.094227619,6,64
755,41,3.034655767,-1.569220538,5.432798608,3.585558022,-1.596382435,5.423685222,3,48
758,41,0.847841074,-2.078505655,7.322888789,1.446947897,-2.118334825,7.364788816,3,63
761,41,-2.692843483,-2.177028336,9.012372912,-2.053321665,-2.242067051,9.134905699,2,42
762,41,-2.653492917,-2.141064845,8.896904707,-2.016930643,-2.206154187,9.018455256,2,42
767,41,1.680144010,-0.824763204,2.910050795,2.167411109,-0.872395305,2.930118033,14,64
772,41,3.257535794,-0.742230606,5.902199020,3.811769983,-0.765881147,5.885226509,3,53
773,41,0.177722323,-1.337916662,5.265811808,0.723632582,-1.390644356,5.321169859,12,62
780,42,0.016803087,-1.235381451,4.279120311,0.578171874,-1.296029339,4.364465012,10,64
784,42,-2.584993029,-1.614664045,6.692658424,-1.933808563,-1.690748618,6.868964066,3,46
788,42,3.562110600,-2.104934335,7.422299556,4.240325638,-2.103445563,7.387974925,2,46
789,42,3.768808380,-2.285942926,8.113321118,4.472973719,-2.277584801,8.072481519,2,46
791,42,-2.367716611,-1.738046884,7.036787608,-1.703284447,-1.809351870,7.206082981,5,47
792,42,-2.441513242,-1.719635505,7.091906441,-1.775347034,-1.791465948,7.263616317,2,46
794,42,-2.346081343,-1.678444697,7.019806913,-1.682970489,-1.749606751,7.188007762,2,46
795,42,-2.552538932,-1.645252157,6.625863518,-1.903317692,-1.721374715,6.801267615,4,48
796,42,-2.351911927,-1.558694617,5.906462211,-1.728756213,-1.637029498,6.074840869,2,44
797,42,-3.050037499,-2.147476373,8.303280100,-2.336394048,-2.218765407,8.497884174,2,46
800,43,-0.032599647,-1.550438291,6.037283714,0.691863416,-1.622424581,6.149785200,5,57
801,43,1.771225328,-1.625619829,5.512661629,2.466647570,-1.671352300,5.531390163,3,49
802,43,0.018451816,-1.100960731,4.344895084,0.646784828,-1.179968510,4.455377885,10,62
803,43,1.011760355,-1.443246173,5.107209825,1.684113165,-1.502928844,5.165723916,3,48
804,43,-1.336594581,-0.664281226,2.563065269,-0.806759169,-0.773054278,2.745586120,2,44
805,43,0.676767538,-0.970718015,3.542010319,1.259875948,-1.042973345,3.618527658,11,67
806,43,-0.199340133,-1.319707815,5.404105735,0.488430211,-1.397281568,5.525382404,2,44
808,43,0.211600152,-1.486462242,6.908877878,0.980405185,-1.550576232,7.007097469,2,44
809,43,-0.024659368,-1.225133979,5.235341263,0.652468023,-1.300720901,5.347318762,14,69
813,43,-1.879844467,-0.913748743,3.596864555,-1.290919847,-1.026369915,3.807431246,2,44
817,43,1.059976902,-1.244892431,4.386424987,1.691236731,-1.307145969,4.442662270,13,67
818,43,0.003861324,-1.336375327,5.388364147,0.690767579,-1.410791374,5.499047815,4,59
820,43,0.017723009,-2.251890948,9.691458683,0.945173595,-2.306203092,9.798873278,2,44
821,43,-0.292775689,-1.047784786,6.141204343,0.429438849,-1.123495326,6.265347138,5,68
822,43,3.691228674,-1.265080532,7.206925330,4.466863268,-1.272584861,7.121060764,2,47
824,43,-0.012308107,-1.095218521,3.975949810,0.596616925,-1.176409774,4.088539667,17,64
831,44,-1.931816153,-0.972812996,4.370337111,-1.227182998,-1.068181806,4.646752474,3,47
832,44,-3.142382803,-1.793509235,6.815163396,-2.246850363,-1.887210158,7.177693113,3,48
835,44,-2.326235670,-1.336364728,5.699051541,-1.520307306,-1.425426056,6.003098056,2,46
836,44,-1.728056789,-1.546309172,6.253528733,-0.880642403,-1.617023452,6.516380483,3,54
839,44,-0.002352492,-2.300722813,9.457692897,1.079626562,-2.301165679,9.599099778,2,47
840,44,0.149601041,-1.923090038,8.091370876,1.128010241,-1.935240081,8.222041416,3,51
841,44,-3.124227553,-1.911829646,7.834217404,-2.155274093,-1.994136761,8.194049790,2,46
843,44,-2.658876953,-1.647947251,6.317109048,-1.802402404,-1.737106454,6.645753998,3,48
850,44,-2.991846029,-1.713819872,6.546864795,-2.117089260,-1.807336990,6.898805703,4,48
851,44,-3.029714532,-1.809194167,6.805409276,-2.134826380,-1.900677119,7.160241247,2,48
852,44,-2.280849176,-1.148865725,4.791724099,-1.542203949,-1.246827018,5.093108047,3,47
853,44,-2.019896546,-0.904115405,4.270308363,-1.323456211,-1.002394197,4.552483050,2,47
855,45,0.494557787,-1.006716293,3.299730347,1.175579169,-1.070122358,3.425689620,12,67
856,45,0.174661873,-1.293863473,5.983072246,1.098403485,-1.327672847,6.129912670,7,62
857,45,1.012710317,-1.532158991,5.285008371,1.880208986,-1.549937434,5.364548877,12,75
858,45,0.648507599,-1.158159324,3.524684422,1.353224970,-1.213370025,3.638203025,6,67
859,45,0.481270841,-1.639486879,7.010024888,1.503697289,-1.648446650,7.130381273,2,49
860,45,0.196037090,-1.225607314,4.917930125,1.025362125,-1.274431832,5.066205052,6,64
861,45,0.496053216,-1.015627746,3.526900404,1.197002961,-1.075645943,3.651960245,14,69
862,45,-1.724177905,-0.980080391,3.813180859,-0.990134599,-1.105168510,4.129667324,2,48
863,45,-0.277905622,-0.869112242,5.088483231,0.556662377,-0.930427228,5.273038733,7,69
864,45,0.548729498,-1.058465781,3.284777631,1.229900267,-1.120370953,3.406703715,8,67
866,45,0.808731268,-1.437266743,4.964828123,1.646341455,-1.466165796,5.062198628,3,48
867,45,0.556299415,-1.055730001,3.295026696,1.238235725,-1.117250176,3.416222767,8,69
868,45,0.594429837,-0.957831060,3.553195412,1.295363816,-1.014428949,3.668915058,7,67
869,45,0.531413530,-1.133932559,4.044838883,1.280832286,-1.185171707,4.166239741,10,67
870,45,0.595568770,-0.999899519,3.406137664,1.285140614,-1.058596374,3.522826871,9,65
871,45,0.388867900,-1.772481643,7.446602944,1.453748008,-1.777833537,7.574892705,2,49
872,45,0.564456852,-1.074242308,3.312841762,1.248497854,-1.135235425,3.433480964,7,67
873,45,0.909541203,-0.954253233,3.176975091,1.576476395,-1.006549081,3.266716936,3,49
875,45,-0.209500538,-1.326555473,5.133220127,0.643441452,-1.384807911,5.317113012,12,69
877,46,1.795939080,-1.355593006,4.459865467,2.666470539,-1.362269522,4.456977204,4,50
878,46,-0.009357372,-1.497967608,6.145171096,1.062385780,-1.551637632,6.330656118,5,59
880,46,-1.023742195,0.529365129,4.921089451,-0.166620287,0.409566123,5.198996103,2,47
881,46,0.188163919,-1.646760257,5.723000767,1.219343109,-1.699227299,5.891380138,3,63
882,46,1.327486617,-1.260809113,4.164093255,2.165025932,-1.292488747,4.212852547,12,77
884,46,-0.325467052,-1.077333717,3.863180286,0.482751430,-1.184242260,4.091597182,10,64
885,46,2.031143921,-1.154909175,3.986633159,2.839986536,-1.160037524,3.958440793,14,79
892,46,1.256745521,-1.262432206,4.207773687,2.099573410,-1.296343894,4.263999613,2,48
894,46,1.399606715,-1.154647660,3.932102533,2.206859172,-1.187400927,3.973065583,18,77
896,46,0.088183466,-1.273495864,4.897206657,1.014201841,-1.344850113,5.076768463,9,64
897,46,1.375801421,-1.014948977,3.366923477,2.115854825,-1.058622844,3.412134042,12,67
898,46,0.065810670,-1.143846099,4.674311398,0.962144739,-1.220133519,4.856024881,9,65
900,46,2.005641402,-1.611809639,5.436896416,2.991830941,-1.592471124,5.408480926,2,48
901,46,2.231295261,-1.839171928,6.086504087,3.296293829,-1.798834085,6.032436116,2,48
902,46,1.493356651,-0.870768018,3.518534940,2.242703651,-0.907004916,3.548203128,17,81
903,46,2.129741009,-1.639202994,5.486488811,3.121654732,-1.613735576,5.444593535,3,49
904,46,-2.345394893,-1.210904124,4.927657521,-1.402141366,-1.384614523,5.371476638,3,48
905,46,-2.469694885,-1.271003957,5.215709248,-1.491744154,-1.444924285,5.672093252,3,48
906,46,2.155734117,-1.619338624,5.538799646,3.152265490,-1.591889518,5.493505595,3,49
907,46,1.685452914,-1.166692932,3.872614917,2.484829392,-1.188385062,3.882935108,16,84
908,46,1.812706629,-1.414905093,4.720504588,2.713963763,-1.416306171,4.714962204,3,49
909,46,-0.205315944,-0.948219368,4.350322582,0.649191446,-1.041765856,4.561078402,10,69
910,46,-0.413618834,-1.081259349,4.369609183,0.450243602,-1.183134454,4.604625825,14,67
911,46,-0.080372874,-1.301878394,6.160019630,0.984861767,-1.358496532,6.350686180,8,69
912,46,1.364719627,-1.106937593,3.796960828,2.155476312,-1.143550500,3.841941285,19,78
913,46,-0.065557975,-0.862772866,3.251378881,0.665180590,-0.969499158,3.452461009,8,63
914,46,1.344736882,-0.923404863,3.122013568,2.054452465,-0.972719925,3.170935717,21,81
915,46,0.132912856,-1.516078430,5.354471954,1.118809639,-1.577386105,5.529452450,4,64
916,46,0.130012782,-1.492290709,5.234206153,1.101855871,-1.555824523,5.409929244,4,64
917,46,2.360823036,-1.776398736,6.174119110,3.431671667,-1.729139418,6.104615092,3,49
920,46,1.663382245,-1.379729367,4.730346746,2.565185883,-1.387305856,4.740576571,3,49
921,46,-0.086136398,-0.994634752,4.283374240,0.762337324,-1.084254803,4.482129480,8,64
922,46,1.923355348,-1.115251181,4.355962106,2.771210504,-1.118590963,4.336788575,9,58
923,46,1.795399687,-0.929588587,3.868206183,2.583141097,-0.946958903,3.863585210,11,62
925,46,1.619189748,-1.152201945,3.797027299,2.410195331,-1.178015305,3.814843193,16,79
927,46,1.874033106,-1.558764563,5.212461653,2.834481648,-1.548921109,5.199076813,3,49
928,46,1.563957001,-1.250290660,4.138133233,2.396601198,-1.272439248,4.161144549,18,78
929,46,-1.729124951,-0.740983743,3.430651419,-0.972903623,-0.915022961,3.810425775,2,47
931,46,-0.197980630,-1.100373703,4.084910884,0.634397561,-1.198039352,4.298384943,11,64
932,46,1.823799142,-1.201789976,4.270731657,2.666899917,-1.210718960,4.264012450,16,78
933,46,2.568764819,-1.761683537,6.337685508,3.655263384,-1.702826869,6.244345842,3,49
934,46,2.118675613,-1.201459805,4.319844698,2.965061482,-1.197081849,4.280687071,21,82
935,46,-0.351389294,-1.004044223,3.560202661,0.420965937,-1.117361383,3.792351037,10,64
937,46,-2.464414582,-1.134123809,5.312825085,-1.481984403,-1.306285074,5.766324131,2,50
938,46,-0.122396573,-1.404085113,5.520675842,0.878343144,-1.473423346,5.721068601,5,60
939,46,-1.655949176,-0.700836748,3.370670641,-0.908489480,-0.872862961,3.742326424,2,47
940,46,-0.153553753,-0.900148901,3.979407897,0.658303994,-0.997969899,4.186156179,12,69
943,46,-0.338604376,-0.712302824,2.786844333,0.337075091,-0.838751578,3.018594937,9,65
945,46,-0.512351320,-0.928672064,3.387603481,0.239100423,-1.051851751,3.637387699,6,64
947,46,1.307558416,-1.126859068,3.847760694,2.105084815,-1.164988152,3.898915137,13,72
948,46,-0.205886801,-1.143816884,4.539777946,0.677732909,-1.233908825,4.751914755,11,62
949,46,1.665841184,-1.388265330,4.813186317,2.576977497,-1.394297138,4.822755543,3,49
950,46,2.595285829,-1.915815323,6.522093922,3.708344757,-1.852489955,6.426691018,2,48
953,46,-0.533517218,-0.763244074,4.052761608,0.282885353,-0.875993089,4.298754738,6,62
954,46,-1.724116233,-0.689200437,3.269999518,-0.987606714,-0.865858914,3.649545860,2,47
957,46,-0.268597672,-0.806735521,3.057844879,0.440106115,-0.925443804,3.281518567,10,63
958,46,-1.756344528,-0.733316724,3.430018453,-1.000341598,-0.908524886,3.812666695,2,47
960,46,-0.257807237,-0.679858430,2.467769491,0.381325614,-0.808442634,2.692231902,9,63
961,46,-0.507850252,-0.985561990,3.713187000,0.281341166,-1.102864440,3.961231453,12,67
963,47,0.621457465,-1.082784219,3.893715469,1.494107050,-1.187626223,4.045208274,10,65
966,47,4.488654352,-0.882071723,8.505423700,5.919654271,-0.704818208,8.100424457,2,52
968,47,0.712122185,-0.826324321,3.277364280,1.489930782,-0.940327788,3.418545206,9,63
974,47,-0.139253554,-0.990788770,4.809853125,0.856935809,-1.112461269,5.052588869,3,52
976,47,0.760063116,-0.500349166,5.804621591,1.853680454,-0.558679262,5.912060441,4,64
977,47,0.024820153,-1.311692458,5.652972287,1.146379137,-1.407156171,5.871201570,4,60
978,47,0.903818320,-1.408066588,4.542032602,1.875242363,-1.485211319,4.655151190,5,70
983,47,0.118482080,-1.353532493,4.988856354,1.153802649,-1.458626334,5.201224830,7,71
987,47,-0.227014856,-1.499648144,6.695998101,1.043714960,-1.584628765,6.941068199,2,51
990,47,-0.226902824,-1.067408511,6.007734803,0.931633259,-1.167633297,6.252526297,4,63
991,47,0.794069630,-0.960107376,3.216567946,1.569751868,-1.071321938,3.349417709,2,49
993,47,0.838548879,-1.412369646,4.598022993,1.818206543,-1.491423568,4.719352929,6,68
994,47,0.340281310,-0.964658873,3.619599678,1.173749897,-1.088888664,3.809040361,13,67
996,47,0.535907173,-1.031119970,3.277832677,1.325774472,-1.153224943,3.445391339,7,69
1000,47,0.457729199,-0.919047743,3.275747166,1.242495808,-1.045072066,3.452020701,14,68
1001,47,0.611035872,-1.156480674,4.025986086,1.504881779,-1.258900996,4.178771387,11,67
1005,47,0.685450575,-0.901336135,3.161396211,1.452014761,-1.018977723,3.308257839,2,49
1013,47,0.143584070,-1.020566258,3.720909580,0.995140095,-1.151927402,3.936334478,14,64
1028,47,-0.132972445,-1.288748752,4.897274735,0.889560389,-1.407854341,5.142814756,8,63
1030,48,1.680673045,-1.166156354,3.925249733,2.629199115,-1.195953276,3.916292707,14,78
1031,48,0.824057233,-0.970655760,3.226761192,1.665630195,-1.084392769,3.351503754,4,51
1034,48,1.088318197,-1.023711501,3.379295571,1.953000682,-1.112709774,3.463449526,3,50
1036,48,1.262188329,-1.002931146,3.353634524,2.118816172,-1.078114669,3.412170513,2,49
1037,48,1.262497420,-1.032167528,3.359978256,2.122519448,-1.107107148,3.418560067,2,49
1038,48,1.111215283,-0.974144605,3.339268391,1.965490978,-1.062149066,3.420195208,17,76
1039,48,1.180931880,-0.879030499,3.068730334,1.986322635,-0.966479295,3.141786740,18,80
1040,48,0.826982878,-0.935879071,3.333293514,1.681277264,-1.047585793,3.456229725,18,71
1042,48,1.306278451,-1.016227870,3.379899584,2.167256747,-1.087253374,3.431679225,3,50
1043,48,1.933590646,-1.131942494,4.290743038,2.929409852,-1.134424421,4.240037932,5,55
1044,48,1.052767414,-0.931620533,3.236778865,1.889207876,-1.026441257,3.327273769,2,49
1046,48,1.262878215,-1.003308109,3.356127073,2.119895035,-1.078388587,3.414535226,2,49
1047,48,0.953376871,-1.337308921,4.357449412,1.990554328,-1.418757952,4.452520644,11,76
1048,48,1.259493651,-1.031519121,3.360145772,2.119529291,-1.106705957,3.419167632,2,49
1049,48,0.884251492,-0.915710163,3.225525540,1.720138155,-1.024697759,3.341049934,19,75
1051,48,1.123931175,-0.990876247,3.346881729,1.980554171,-1.077634732,3.425930971,22,79
1052,48,1.227903743,-1.026954625,3.525200838,2.112329798,-1.101800902,3.587054617,16,78
1053,48,1.051702558,-0.964187120,3.379486094,1.911927592,-1.056416631,3.468738822,16,78
1054,48,1.022670662,-0.977068798,3.314552050,1.874836190,-1.072814414,3.408901046,2,49
1055,48,0.067959404,-1.053896965,4.008807405,1.042733576,-1.215694765,4.237488458,11,64
1056,48,1.967805655,-1.148176500,3.953575188,2.914823328,-1.153831418,3.901619595,12,67
1057,48,0.966891613,-1.053230492,3.687179236,1.881182826,-1.146615897,3.786095939,16,77
1059,48,0.863213243,-1.102782130,3.866083655,1.809542154,-1.201334488,3.978670211,12,72
1060,48,0.896013448,-1.271378798,4.434036124,1.939749689,-1.356422395,4.536401720,15,72
1065,48,1.455011776,-1.029130309,3.488970569,2.330988396,-1.085875783,3.517554740,13,78
1066,48,1.079053455,-0.960524972,3.285710397,1.924757474,-1.052194265,3.371924927,2,49
