timestamp,success,tx,ty,tz,qx,qy,qz,qw,track_count,pnp_point_count,pnp_inlier_count,reprojection_error_mean,reprojection_error_median,pnp_rotation_step_deg,imu_rotation_step_deg,pnp_imu_rotation_error_deg,imu_rotation_consistent,imu_rejected,message,pose_source,map_point_count,map_inlier_count,local_landmark_count,map_descriptor_match_count,map_message,new_feature_count,tracking_state,reference_keyframe_id,is_keyframe,loop_candidate_count,loop_candidate_id,loop_match_count,loop_accepted,relocalized,graph_cost_before,graph_cost_after,loop_pnp_point_count,loop_inlier_count,loop_inlier_ratio,loop_reprojection_error_median,loop_pnp_message
0.258001000,1,0.037789126,0.028872926,-0.049873271,-0.000037204,0.000048074,-0.000009403,0.999999998,913,152,71,1.634472354,1.714818524,0.002923007,0.002923007,0.000011706,1,0,ok,vo_fallback,34,7,83,0,too few PnP inliers: 7,87,TRACKING,4,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.270001000,0,0.037789126,0.028872926,-0.049873271,-0.000037204,0.000048074,-0.000009403,0.999999998,786,59,20,1.025351096,0.836604481,0.009740817,0.009740817,0.000011706,1,0,translation step too large: 0.267,none,30,3,83,0,too few PnP inliers: 3,214,LOST,4,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.282001000,0,0.037789126,0.028872926,-0.049873271,-0.000037204,0.000048074,-0.000009403,0.999999998,910,117,27,nan,nan,nan,nan,nan,0,0,PnP inlier ratio too low: 0.231,none,27,0,83,0,fixed-rotation RANSAC failed,90,LOST,4,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.294001000,0,0.037789126,0.028872926,-0.049873271,-0.000037204,0.000048074,-0.000009403,0.999999998,720,54,18,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 18,none,23,0,83,0,fixed-rotation RANSAC failed,280,LOST,4,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.306001000,1,0.046856766,0.009393355,0.017351691,-0.000039260,0.000160824,0.000013955,0.999999986,881,99,36,1.453371807,1.363384782,0.013196639,0.013196639,0.000011768,1,0,ok,vo_fallback,19,0,83,0,fixed-rotation RANSAC failed,119,TRACKING,5,1,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.318001000,0,0.046856766,0.009393355,0.017351691,-0.000039260,0.000160824,0.000013955,0.999999986,660,63,30,0.826904990,0.636947222,0.014927087,0.014927087,0.000011830,1,0,translation step too large: 0.103,none,35,7,85,0,too few PnP inliers: 7,340,LOST,5,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.330001000,0,0.046856766,0.009393355,0.017351691,-0.000039260,0.000160824,0.000013955,0.999999986,872,119,68,1.284118764,1.111283388,0.001021917,0.001021917,0.000011706,1,0,translation step too large: 0.105,none,32,0,85,0,fixed-rotation RANSAC failed,128,LOST,5,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.342001000,0,0.046856766,0.009393355,0.017351691,-0.000039260,0.000160824,0.000013955,0.999999986,701,88,20,nan,nan,nan,nan,nan,0,0,PnP inlier ratio too low: 0.227,none,29,0,85,0,fixed-rotation RANSAC failed,299,LOST,5,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.354001000,0,0.046856766,0.009393355,0.017351691,-0.000039260,0.000160824,0.000013955,0.999999986,873,122,33,nan,nan,nan,nan,nan,0,0,PnP inlier ratio too low: 0.270,none,28,0,85,0,fixed-rotation RANSAC failed,127,LOST,5,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.366001000,1,0.053883107,0.014133416,-0.013956050,-0.000040019,-0.000091435,-0.000028880,0.999999995,684,61,21,1.658059690,1.535585580,0.029320637,0.029320637,0.000012014,1,0,ok,vo_fallback,22,0,85,0,fixed-rotation RANSAC failed,316,TRACKING,6,1,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.378001000,0,0.053883107,0.014133416,-0.013956050,-0.000040019,-0.000091435,-0.000028880,0.999999995,860,107,30,nan,nan,nan,nan,nan,0,0,PnP inlier ratio too low: 0.280,none,45,6,94,0,too few PnP inliers: 6,140,LOST,6,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.390001000,1,0.059485537,0.007403922,-0.021179862,-0.000040884,0.000048502,0.000002111,0.999999998,878,88,50,1.161359791,0.896329415,0.016424404,0.016424404,0.000011768,1,0,ok,vo_fallback,40,0,94,0,fixed-rotation RANSAC failed,122,TRACKING,6,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.402001000,1,0.061101840,0.009067963,-0.022549538,-0.000041667,0.000152840,0.000052765,0.999999986,932,116,98,1.110043832,1.032461104,0.013291082,0.013291082,0.000011581,1,0,ok,vo_fallback,38,0,94,0,fixed-rotation RANSAC failed,68,TRACKING,6,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.414001000,1,0.061341249,0.016219066,-0.010840039,-0.000053386,0.000386976,0.000086737,0.999999920,769,88,50,1.092092096,0.919559051,0.027144200,0.027144200,0.000011830,1,0,ok,vo_fallback,36,3,94,0,too few PnP inliers: 3,231,TRACKING,6,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.426001000,0,0.061341249,0.016219066,-0.010840039,-0.000053386,0.000386976,0.000086737,0.999999920,820,78,7,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 7,none,32,0,94,0,fixed-rotation RANSAC failed,180,LOST,6,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.438001000,1,0.064192406,0.015327308,-0.009407917,-0.000039590,0.000056584,0.000017076,0.999999997,943,68,63,0.706267365,0.632281378,0.038724796,0.038724796,0.000011706,1,0,ok,vo_fallback,30,0,94,0,fixed-rotation RANSAC failed,57,TRACKING,7,1,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.450001000,1,0.061409922,0.017745578,-0.005601438,-0.000047525,-0.000140484,-0.000036053,0.999999988,908,52,30,1.043312295,0.878932858,0.023406330,0.023406330,0.000011644,1,0,ok,vo_fallback,35,6,80,0,too few PnP inliers: 6,92,TRACKING,7,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.462001000,0,0.061409922,0.017745578,-0.005601438,-0.000047525,-0.000140484,-0.000036053,0.999999988,858,84,20,nan,nan,nan,nan,nan,0,0,PnP inlier ratio too low: 0.238,none,34,0,80,0,fixed-rotation RANSAC failed,142,LOST,7,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.474001000,0,0.061409922,0.017745578,-0.005601438,-0.000047525,-0.000140484,-0.000036053,0.999999988,950,83,12,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 12,none,34,0,80,0,fixed-rotation RANSAC failed,50,LOST,7,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.486001000,1,0.060188868,0.017471997,-0.006174700,-0.000035940,0.000176355,0.000049951,0.999999983,930,58,56,0.768834773,0.672662341,0.037644292,0.037644292,0.000011830,1,0,ok,vo_fallback,34,0,80,0,fixed-rotation RANSAC failed,70,TRACKING,7,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.498001000,1,0.059902645,0.016614151,-0.002065108,-0.000047379,0.000489243,0.000128042,0.999999871,908,59,41,0.950592543,0.767965406,0.036977422,0.036977422,0.000011830,1,0,ok,vo_fallback,34,0,80,0,fixed-rotation RANSAC failed,92,TRACKING,8,1,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.510001000,0,0.059902645,0.016614151,-0.002065108,-0.000047379,0.000489243,0.000128042,0.999999871,907,70,16,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 16,none,52,7,88,0,too few PnP inliers: 7,93,LOST,8,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.522001000,0,0.059902645,0.016614151,-0.002065108,-0.000047379,0.000489243,0.000128042,0.999999871,948,62,10,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 10,none,49,3,88,0,too few PnP inliers: 3,52,LOST,8,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.534001000,1,0.058472972,0.015285764,0.004295486,-0.000062833,0.000131851,0.000019877,0.999999989,975,67,66,0.831344756,0.695163087,0.042825325,0.042825325,0.000011644,1,0,ok,vo_fallback,48,4,88,0,too few PnP inliers: 4,25,TRACKING,8,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.546001000,0,0.058472972,0.015285764,0.004295486,-0.000062833,0.000131851,0.000019877,0.999999989,865,27,16,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 16,none,48,3,88,0,too few PnP inliers: 3,135,LOST,8,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.558001000,0,0.058472972,0.015285764,0.004295486,-0.000062833,0.000131851,0.000019877,0.999999989,958,51,5,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 5,none,48,0,88,1,fixed-rotation RANSAC failed,42,LOST,8,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.570001000,1,0.062398622,0.014145396,0.001545847,-0.000057921,0.000392210,0.000092705,0.999999917,973,37,32,1.009065166,0.699031571,0.030985354,0.030985354,0.000011830,1,0,ok,vo_fallback,45,0,88,1,fixed-rotation RANSAC failed,27,TRACKING,9,1,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.582001000,1,0.064598256,0.014631312,0.006234819,-0.000051835,0.000739403,0.000206729,0.999999704,990,49,48,0.712132151,0.703426881,0.041881791,0.041881791,0.000011953,1,0,ok,vo_fallback,46,6,77,0,too few PnP inliers: 6,10,TRACKING,9,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.594001000,1,0.067300632,0.010382598,0.024181902,-0.000050680,0.001062398,0.000301215,0.999999389,959,50,46,0.877085315,0.803818915,0.038563917,0.038563917,0.000011581,1,0,ok,vo_fallback,46,4,77,0,too few PnP inliers: 4,41,TRACKING,9,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.606001000,0,0.067300632,0.010382598,0.024181902,-0.000050680,0.001062398,0.000301215,0.999999389,749,71,6,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 6,none,40,0,77,0,fixed-rotation RANSAC failed,251,LOST,9,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.618001000,1,0.067478873,0.010096506,0.028421607,-0.000056097,0.000797482,0.000223138,0.999999656,965,69,48,0.894631705,0.634997632,0.031654249,0.031654249,0.000011830,1,0,ok,vo_fallback,39,0,77,0,fixed-rotation RANSAC failed,35,TRACKING,9,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.630001000,1,0.065429484,0.011949471,0.025293567,-0.000047772,0.000391588,0.000098834,0.999999917,980,39,39,0.666586635,0.572452539,0.048653610,0.048653610,0.000011953,1,0,ok,vo_fallback,36,0,77,0,fixed-rotation RANSAC failed,20,TRACKING,10,1,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.642001000,1,0.071195816,0.014981952,0.008242335,-0.000055136,0.000054534,-0.000006461,0.999999997,883,57,32,0.849911281,0.606800835,0.040473205,0.040473206,0.000008278,1,0,ok,map,57,32,90,0,ok,117,TRACKING,10,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.654001000,0,0.071195816,0.014981952,0.008242335,-0.000055136,0.000054534,-0.000006461,0.999999997,888,70,4,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 4,none,55,2,90,0,too few PnP inliers: 2,112,LOST,10,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.666001000,1,0.072298291,0.013953378,0.008985773,-0.000054875,0.000337230,0.000072977,0.999999939,978,44,37,0.811260148,0.779196164,0.033649361,0.033649360,0.000011830,1,0,ok,vo_fallback,54,4,90,0,too few PnP inliers: 4,22,TRACKING,10,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.678001000,1,0.073500091,0.013891811,0.011459233,-0.000054938,0.000780518,0.000197386,0.999999674,990,48,47,0.741091211,0.588843111,0.052759610,0.052759610,0.000011706,1,0,ok,vo_fallback,54,0,90,0,fixed-rotation RANSAC failed,10,TRACKING,10,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.690001000,1,0.074702500,0.014810882,0.016281761,-0.000056192,0.001078693,0.000299873,0.999999372,868,61,48,1.259167682,1.082347729,0.036130591,0.036130591,0.000011830,1,0,ok,vo_fallback,53,0,90,1,fixed-rotation RANSAC failed,132,TRACKING,11,1,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.702001000,0,0.074702500,0.014810882,0.016281761,-0.000056192,0.001078693,0.000299873,0.999999372,886,24,3,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 3,none,48,0,68,0,fixed-rotation RANSAC failed,114,LOST,11,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.714001000,1,0.070102196,0.023023177,0.005464440,-0.000052898,0.000850481,0.000236239,0.999999609,946,56,43,1.006149035,0.878879606,0.027151317,0.027151317,0.000011830,1,0,ok,vo_fallback,48,0,68,0,fixed-rotation RANSAC failed,54,TRACKING,11,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.726001000,1,0.068265828,0.022503679,0.006120226,-0.000054622,0.000460543,0.000130446,0.999999884,975,40,40,0.762939170,0.626770335,0.046299411,0.046299411,0.000011830,1,0,ok,vo_fallback,44,0,68,0,fixed-rotation RANSAC failed,25,TRACKING,11,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.738001000,1,0.069901288,0.023690463,0.009907210,-0.000054764,0.000169894,0.000043249,0.999999983,901,29,21,1.305719297,1.362107349,0.034772512,0.034772512,0.000011706,1,0,ok,vo_fallback,44,0,68,0,fixed-rotation RANSAC failed,99,TRACKING,11,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.750001000,0,0.069901288,0.023690463,0.009907210,-0.000054764,0.000169894,0.000043249,0.999999983,924,57,15,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 15,none,43,0,68,0,fixed-rotation RANSAC failed,76,LOST,11,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.762001000,1,0.083345044,0.027232552,-0.020938148,-0.000053288,0.000374184,0.000103216,0.999999923,953,72,31,1.163623253,0.858285514,0.024398261,0.024398261,0.000011830,1,0,ok,vo_fallback,43,0,68,0,fixed-rotation RANSAC failed,47,TRACKING,12,1,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.774001000,1,0.082916857,0.025900639,-0.017142529,-0.000047900,0.000723793,0.000191923,0.999999718,983,48,45,0.759994513,0.718774365,0.041336397,0.041336397,0.000011706,1,0,ok,vo_fallback,44,0,66,0,fixed-rotation RANSAC failed,17,TRACKING,12,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.786001000,1,0.084169048,0.029517760,-0.005194097,-0.000045122,0.000987530,0.000274207,0.999999474,875,62,37,1.063360939,0.857771109,0.031660346,0.031660346,0.000011706,1,0,ok,vo_fallback,44,0,66,0,fixed-rotation RANSAC failed,125,TRACKING,12,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.798001000,0,0.084169048,0.029517760,-0.005194097,-0.000045122,0.000987530,0.000274207,0.999999474,880,47,9,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 9,none,43,3,66,0,too few PnP inliers: 3,120,LOST,12,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.810001000,1,0.083925654,0.028893815,-0.010586537,-0.000043177,0.000784260,0.000227657,0.999999666,946,71,52,1.052071663,0.883338827,0.023897105,0.023897105,0.000011892,1,0,ok,vo_fallback,40,0,66,0,fixed-rotation RANSAC failed,54,TRACKING,12,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.822001000,1,0.086757051,0.032502678,-0.018114801,-0.000045502,0.000473176,0.000143197,0.999999877,979,29,27,0.603331928,0.498870752,0.036939014,0.036939014,0.000011830,1,0,ok,vo_fallback,40,0,66,0,fixed-rotation RANSAC failed,21,TRACKING,13,1,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.834001000,1,0.098732177,0.023083069,-0.022482900,-0.000046196,0.000238382,0.000086596,0.999999967,898,63,28,1.502195395,1.599500898,0.027676325,0.027676325,0.000011644,1,0,ok,vo_fallback,55,4,67,0,too few PnP inliers: 4,102,TRACKING,13,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.846001000,0,0.098732177,0.023083069,-0.022482900,-0.000046196,0.000238382,0.000086596,0.999999967,944,47,16,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 16,none,55,0,67,0,fixed-rotation RANSAC failed,56,LOST,13,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.858001000,1,0.101845164,0.023971300,-0.028127505,-0.000051296,0.000492459,0.000153778,0.999999866,962,91,82,0.917553639,0.740202252,0.030121353,0.030121353,0.000011768,1,0,ok,vo_fallback,56,0,67,1,fixed-rotation RANSAC failed,38,TRACKING,13,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.870001000,1,0.104603373,0.024329278,-0.028597546,-0.000046191,0.000797728,0.000230744,0.999999654,976,45,42,0.867331379,0.730310277,0.036080742,0.036080742,0.000011706,1,0,ok,vo_fallback,53,0,67,0,fixed-rotation RANSAC failed,24,TRACKING,13,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.882001000,1,0.110241858,0.030397089,-0.022263911,-0.000047114,0.000978900,0.000272854,0.999999483,870,58,26,1.344383025,1.442597862,0.021314486,0.021314486,0.000011768,1,0,ok,vo_fallback,52,0,67,0,fixed-rotation RANSAC failed,130,TRACKING,14,1,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.894001000,0,0.110241858,0.030397089,-0.022263911,-0.000047114,0.000978900,0.000272854,0.999999483,937,89,8,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 8,none,62,0,77,0,fixed-rotation RANSAC failed,63,LOST,14,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.906001000,1,0.110988121,0.029499178,-0.022402052,-0.000033949,0.000702078,0.000199809,0.999999733,950,38,34,0.886501550,0.610420934,0.032841886,0.032841886,0.000011892,1,0,ok,vo_fallback,60,0,77,0,fixed-rotation RANSAC failed,50,TRACKING,14,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.918001000,1,0.111945684,0.029194101,-0.022523175,-0.000031252,0.000403312,0.000123249,0.999999911,965,92,85,0.827930923,0.711913336,0.035343673,0.035343673,0.000011830,1,0,ok,vo_fallback,58,3,77,0,too few PnP inliers: 3,35,TRACKING,14,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.930001000,0,0.111945684,0.029194101,-0.022523175,-0.000031252,0.000403312,0.000123249,0.999999911,871,42,15,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 15,none,58,0,77,0,fixed-rotation RANSAC failed,129,LOST,14,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.942001000,0,0.111945684,0.029194101,-0.022523175,-0.000031252,0.000403312,0.000123249,0.999999911,946,94,20,nan,nan,nan,nan,nan,0,0,PnP inlier ratio too low: 0.213,none,56,0,77,0,fixed-rotation RANSAC failed,54,LOST,14,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.954001000,1,0.111367733,0.027386538,-0.017730436,-0.000032705,0.000673602,0.000204542,0.999999752,955,61,55,0.805979332,0.706100536,0.032343898,0.032343898,0.000011830,1,0,ok,vo_fallback,55,3,77,0,too few PnP inliers: 3,45,TRACKING,15,1,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.966001000,1,0.109304908,0.027876111,-0.016511051,-0.000038639,0.000972465,0.000290745,0.999999484,957,92,83,0.931011257,0.729402714,0.035649833,0.035649833,0.000011706,1,0,ok,vo_fallback,42,12,56,0,too few PnP inliers: 12,43,TRACKING,15,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.978001000,0,0.109304908,0.027876111,-0.016511051,-0.000038639,0.000972465,0.000290745,0.999999484,832,36,8,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 8,none,39,0,56,0,fixed-rotation RANSAC failed,168,LOST,15,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.990001000,0,0.109304908,0.027876111,-0.016511051,-0.000038639,0.000972465,0.000290745,0.999999484,887,68,6,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 6,none,38,0,56,0,fixed-rotation RANSAC failed,113,LOST,15,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1.002001000,1,0.110240424,0.029560075,-0.023242769,-0.000051291,0.000728876,0.000219877,0.999999709,961,44,38,0.913881369,0.871648946,0.029106636,0.029106636,0.000011830,1,0,ok,vo_fallback,37,0,56,0,fixed-rotation RANSAC failed,39,TRACKING,15,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
