id,frame_index,timestamp,tx,ty,tz,qx,qy,qz,qw,point_count
46,689,8.274001000,0.340172004,-0.161056514,0.202702648,-0.007481658,0.054427153,0.021569512,0.998256713,105
47,694,8.334001000,0.312272546,-0.218848201,0.252532761,-0.009054174,0.066189567,0.024468237,0.997465924,85
48,699,8.394001000,0.296338184,-0.243162388,0.277320683,-0.005895587,0.074180222,0.041856096,0.996348636,144
49,704,8.454001000,0.286408664,-0.252755823,0.281001207,-0.001305859,0.078264755,0.065250171,0.994794118,160
50,709,8.514001000,0.285531950,-0.287858851,0.361315019,0.008616976,0.088902885,0.093728390,0.991583085,41
51,714,8.574001000,0.284503500,-0.313632149,0.397245870,0.005267771,0.101078813,0.112762977,0.988453254,70
52,719,8.634001000,0.299608205,-0.326239066,0.411012467,-0.002604708,0.115548473,0.096393138,0.988610201,99
53,724,8.694001000,0.317696955,-0.343090444,0.431342972,-0.005136111,0.130101524,0.073972571,0.988724063,66
54,729,8.754001000,0.334947336,-0.362263357,0.451482187,-0.003082802,0.139879704,0.063001588,0.988157358,59
55,734,8.814001000,0.360528308,-0.390476693,0.482981479,-0.004648821,0.146279798,0.057145469,0.987580379,132
56,739,8.874001000,0.383418815,-0.410314602,0.510254468,-0.005501914,0.150896615,0.054700614,0.987019647,14
57,744,8.934001000,0.427860177,-0.443201904,0.568337407,-0.004699805,0.154191997,0.055367576,0.986477152,104
58,749,8.994001000,0.438989287,-0.470542201,0.584259007,-0.004076192,0.157104720,0.057878318,0.985876053,140
59,754,9.054001000,0.452500670,-0.499745656,0.596823228,-0.003528943,0.159191093,0.062332345,0.985271750,179
60,759,9.114001000,0.467408149,-0.529048829,0.611354031,-0.003431672,0.161862344,0.067517890,0.984494865,174
61,764,9.174001000,0.482422428,-0.559741404,0.628131517,-0.002447384,0.164552714,0.075689837,0.983456894,164
62,769,9.234001000,0.499763123,-0.589664319,0.642569178,-0.002474785,0.167225725,0.085611117,0.982191513,137
63,774,9.294001000,0.517151356,-0.621625668,0.659233110,-0.001270826,0.171299010,0.095271623,0.980601016,163
64,779,9.354001000,0.528487821,-0.657157028,0.668967375,0.007273334,0.164645264,0.143974465,0.975761441,168
65,784,9.414001000,0.560281611,-0.684611527,0.677003441,0.012397032,0.163975824,0.165780009,0.972355507,94
66,789,9.474001000,0.602583065,-0.713274598,0.689886808,0.013098557,0.172713459,0.156494432,0.972372347,66
67,794,9.534001000,0.666063628,-0.744963321,0.728489319,0.011586620,0.184229051,0.140824819,0.972673521,101
68,799,9.594001000,0.719513764,-0.771754141,0.739243009,0.012328432,0.192307696,0.140519105,0.971143728,45
69,804,9.654001000,0.781363871,-0.798757374,0.739214557,0.011795965,0.201959778,0.136081859,0.969822061,48
70,809,9.714001000,0.857416836,-0.826698070,0.757091211,0.007627776,0.218372603,0.114000445,0.969153817,44
71,814,9.774001000,0.928986116,-0.856853089,0.768203492,0.007190486,0.231361973,0.110109336,0.966589814,49
72,819,9.834001000,0.991839641,-0.887405239,0.747413815,0.005778121,0.243858066,0.105732497,0.964012705,42
73,824,9.894001000,1.034625899,-0.903793986,0.742341829,0.004426303,0.251278439,0.102556605,0.962456075,14
74,830,9.966001000,1.115707876,-0.936821248,0.733365626,0.001345328,0.266590044,0.093050270,0.959306826,3
75,837,10.050001000,1.191963389,-0.982000525,0.737438681,0.001015729,0.283565494,0.092264390,0.954503463,15
76,843,10.122001000,1.271642058,-1.015620101,0.759869937,0.003681762,0.294138247,0.098283069,0.950689000,23
77,848,10.182001000,1.328771723,-1.034273205,0.740287269,0.006105236,0.296741343,0.106514448,0.948979438,22
78,853,10.242001000,1.401043561,-1.071283216,0.736536631,0.010168891,0.297854873,0.123319682,0.946557618,35
79,858,10.302001000,1.472313638,-1.101249535,0.730322217,0.013452536,0.300644690,0.133924684,0.944190648,22
80,863,10.362001000,1.545376663,-1.129657048,0.726179112,0.015396001,0.304122985,0.140612674,0.942072316,27
81,868,10.422001000,1.622349212,-1.156387073,0.723203125,0.016780959,0.308118812,0.144704064,0.940128678,21
82,873,10.482001000,1.704206399,-1.187030511,0.714478959,0.017438542,0.313261203,0.145835934,0.938240479,16
83,878,10.542001000,1.787992389,-1.213203647,0.702623697,0.014834986,0.321024260,0.140648782,0.936451423,5
84,883,10.602001000,1.876347510,-1.237003884,0.696504225,0.009051280,0.331787032,0.127071157,0.934712983,7
85,888,10.662001000,1.960779751,-1.267525914,0.678141694,0.004584203,0.341324906,0.118146697,0.932479304,12
86,893,10.722001000,2.044486228,-1.296366722,0.665966090,0.002579796,0.349360666,0.114834912,0.929921186,13
87,898,10.782001000,2.129516667,-1.326496455,0.650495416,0.000818652,0.356953174,0.113069201,0.927253534,8
88,903,10.842001000,2.214607704,-1.358668430,0.641708998,0.000388518,0.363676635,0.112957258,0.924651184,9
89,908,10.902001000,2.294780153,-1.392835438,0.623777311,0.002005389,0.369089797,0.118541861,0.921800698,23
90,913,10.962001000,2.381538999,-1.423918032,0.616822626,0.004877068,0.373898398,0.126636197,0.918770633,17
91,918,11.022001000,2.466929289,-1.457019428,0.599650872,0.004521428,0.381305046,0.127259122,0.915637010,4
92,923,11.082001000,2.554906349,-1.488390926,0.598241471,0.003553321,0.387790871,0.129229576,0.912636472,3
93,928,11.142001000,2.642986960,-1.521207061,0.584984309,0.001556415,0.392573555,0.137331020,0.909408474,4
94,935,11.226001000,2.799510373,-1.561610775,0.595963729,-0.003259135,0.395996338,0.145946518,0.906573711,5
95,940,11.286001000,2.934422230,-1.586472137,0.604959715,-0.006032909,0.397382918,0.148343806,0.905563104,10
96,946,11.358001000,3.010821592,-1.608030887,0.610602200,-0.008583367,0.399829285,0.148467554,0.904444721,4
97,951,11.418001000,3.188687580,-1.674424487,0.597169922,-0.013702394,0.406536671,0.147174560,0.901598485,9
98,958,11.502001000,3.320166377,-1.721015378,0.629161158,-0.021653118,0.418712207,0.142718924,0.896572663,7
99,963,11.562001000,3.357846843,-1.734792890,0.629253428,-0.021402963,0.421153563,0.145101842,0.895051420,9
100,968,11.622001000,3.460834633,-1.772827580,0.638197383,-0.018532354,0.425798924,0.156469353,0.890993361,6
101,973,11.682001000,3.562458536,-1.811563778,0.643077262,-0.007098130,0.428809519,0.175188371,0.886217269,10
102,978,11.742001000,3.674987028,-1.854069967,0.647950964,0.000140739,0.431388138,0.194862417,0.880870531,33
103,983,11.802001000,3.796471541,-1.894692919,0.653068372,0.005959528,0.437663033,0.200649281,0.876444761,65
104,988,11.862001000,3.915175188,-1.927135277,0.653759728,0.002582153,0.446759436,0.195233230,0.873088383,41
105,993,11.922001000,4.043156277,-1.967832807,0.653083776,-0.001944440,0.456041647,0.185116997,0.870490628,58
106,998,11.982001000,4.177198567,-2.016330797,0.657333879,0.003443913,0.464417450,0.182796692,0.866539059,149
107,1003,12.042001000,4.311793475,-2.053860546,0.661970077,0.013345264,0.471719761,0.184031774,0.862226581,179
108,1008,12.102001000,4.448390310,-2.094903527,0.662778958,0.020976255,0.478393730,0.184504367,0.858287583,250
109,1013,12.162001000,4.593134751,-2.133863874,0.660530851,0.023375957,0.486205474,0.179660931,0.854856568,165
110,1018,12.222001000,4.743495414,-2.174246932,0.656444960,0.021084960,0.495320129,0.169265208,0.851799673,235
111,1023,12.282001000,4.891560664,-2.215930567,0.653288796,0.019740934,0.506163576,0.156884068,0.847818447,308
112,1028,12.342001000,5.034039447,-2.252627994,0.652423596,0.018828406,0.516411884,0.150195243,0.842855650,386
113,1033,12.402001000,5.175070746,-2.294332755,0.651190307,0.018910465,0.524134919,0.147424958,0.838564764,351
114,1038,12.462001000,5.310474193,-2.342297164,0.654412185,0.021642159,0.529057260,0.153058842,0.834387814,388
115,1043,12.522001000,5.447254985,-2.384607834,0.650970049,0.026442221,0.531691243,0.161973495,0.830884961,441
116,1048,12.582001000,5.588025306,-2.423344167,0.646518330,0.029989466,0.535541717,0.166544440,0.827380596,385
117,1053,12.642001000,5.728550853,-2.463572482,0.643387612,0.029885766,0.540149422,0.167183320,0.824254318,304
118,1058,12.702001000,5.869673531,-2.505408681,0.642966411,0.025954403,0.546230823,0.162626216,0.821286168,281
119,1063,12.762001000,6.006086251,-2.544163771,0.640028935,0.019175589,0.551457792,0.159872547,0.818515345,217
120,1068,12.822001000,6.137526798,-2.597377226,0.631234630,0.014413785,0.554002610,0.164905872,0.815891785,243
121,1073,12.882001000,6.268652519,-2.650229063,0.623141612,0.015547101,0.556111854,0.171470660,0.813077921,257
122,1078,12.942001000,6.412602701,-2.699135602,0.629621208,0.026725634,0.555894970,0.182888733,0.810443233,249
123,1083,13.002001000,6.547812195,-2.754017661,0.628067586,0.039948983,0.553538501,0.197267192,0.808136660,234
124,1088,13.062001000,6.685251293,-2.800574088,0.624135970,0.058608371,0.546822830,0.221573465,0.805267068,220
125,1093,13.122001000,6.833389355,-2.831650116,0.616362571,0.070430305,0.543117710,0.236137784,0.802684042,203
126,1098,13.182001000,6.972626509,-2.869095351,0.602488647,0.075628606,0.541917371,0.242887507,0.801006577,200
127,1103,13.242001000,7.120865174,-2.892635117,0.577135968,0.078106130,0.540901271,0.246900925,0.800228206,160
128,1108,13.302001000,7.279843765,-2.919798649,0.552345306,0.077083712,0.541687424,0.245313975,0.800283631,186
129,1113,13.362001000,7.429093787,-2.928940165,0.518614783,0.073084788,0.544823782,0.238057050,0.800721238,136
130,1118,13.422001000,7.593320365,-2.940790503,0.493222214,0.066860166,0.548670345,0.228793480,0.801338951,116
131,1123,13.482001000,7.744869765,-2.951766507,0.448071507,0.060543470,0.552037028,0.220412381,0.801877790,97
132,1128,13.542001000,7.900782495,-2.950270615,0.399706837,0.053278421,0.555476198,0.211022023,0.802544273,106
133,1133,13.602001000,8.049186295,-2.944676978,0.350979881,0.038669670,0.560383970,0.197353831,0.803446282,97
134,1138,13.662001000,8.213217174,-2.945782733,0.301725296,0.023253901,0.563269276,0.189924769,0.803813138,96
135,1143,13.722001000,8.361174300,-2.942072177,0.259690232,0.008694348,0.565352064,0.184589866,0.803883097,88
136,1148,13.782001000,8.519436616,-2.945056439,0.213685988,0.000763201,0.565849156,0.183197064,0.803898617,86
137,1153,13.842001000,8.676865239,-2.938276397,0.168023044,-0.003295107,0.566417018,0.180242050,0.804160250,59
138,1158,13.902001000,8.849746217,-2.909952745,0.139369142,-0.004665495,0.565347644,0.186207370,0.803546570,40
139,1163,13.962001000,9.043512022,-2.879291231,0.108876859,-0.006392467,0.563074830,0.195653555,0.802885770,67
140,1168,14.022001000,9.221750456,-2.854977697,0.073491537,-0.010346033,0.564499804,0.190830579,0.803004746,113
141,1173,14.082001000,9.389366382,-2.826042023,0.046289854,-0.012777014,0.566236080,0.184915170,0.803131266,64
142,1178,14.142001000,9.580725792,-2.785035376,0.016821621,-0.019439992,0.565770626,0.189526650,0.802250169,116
143,1183,14.202001000,9.766513437,-2.754430125,-0.009227090,-0.024515529,0.566629630,0.192110677,0.800889092,116
144,1188,14.262001000,9.942157065,-2.750988595,-0.030560788,-0.027467239,0.567707734,0.195983804,0.799089374,164
145,1193,14.322001000,10.136095205,-2.724399338,-0.054308390,-0.021831278,0.570788206,0.193269818,0.797728648,213
146,1198,14.382001000,10.339120025,-2.712238090,-0.077597031,-0.013035357,0.576109620,0.184656919,0.796134164,153
147,1203,14.442001000,10.533519211,-2.690082482,-0.094835432,-0.005600557,0.581300039,0.178819959,0.793777249,206
148,1208,14.502001000,10.728621078,-2.678618448,-0.110263172,-0.001177073,0.587110001,0.176540187,0.790021533,218
149,1213,14.562001000,10.919458509,-2.657858759,-0.126081234,0.002774509,0.594213125,0.174899010,0.785056304,161
150,1218,14.622001000,11.117073933,-2.657032607,-0.139146134,0.003129660,0.601675010,0.176511768,0.778987152,183
151,1223,14.682001000,11.310804882,-2.647054131,-0.153936641,0.006557978,0.610103444,0.175653237,0.772577971,145
152,1228,14.742001000,11.516474611,-2.658593459,-0.162095162,0.009254084,0.619266094,0.175925543,0.765162774,156
153,1233,14.802001000,11.702917343,-2.667515395,-0.171606984,0.011842397,0.628381341,0.176827495,0.757448800,156
154,1238,14.862001000,11.897207180,-2.685020964,-0.174199319,0.015676445,0.636155562,0.182406661,0.749525290,168
155,1243,14.922001000,12.084890978,-2.697054346,-0.178692838,0.024020188,0.642445240,0.192915664,0.741262902,129
156,1248,14.982001000,12.273761608,-2.716989182,-0.193524991,0.031156158,0.647963072,0.201641817,0.733834947,198
157,1253,15.042001000,12.450655259,-2.737991702,-0.204067787,0.031772997,0.654836781,0.203784396,0.727084030,163
158,1258,15.102001000,12.634840740,-2.751389089,-0.220955075,0.030970237,0.662462455,0.204431527,0.719994508,138
159,1263,15.162001000,12.809498335,-2.778884158,-0.229060289,0.025532467,0.670008255,0.200745190,0.714239736,145
160,1268,15.222001000,12.992057265,-2.803712037,-0.238217015,0.024137558,0.675619463,0.199559225,0.709317866,157
161,1273,15.282001000,13.155560795,-2.825539642,-0.248523432,0.029056238,0.678379299,0.206319605,0.704549134,142
162,1278,15.342001000,13.326146536,-2.853747178,-0.257098867,0.036666921,0.679434553,0.216254959,0.700184275,130
163,1283,15.402001000,13.481746910,-2.874397783,-0.271007872,0.051011586,0.678307050,0.229891882,0.696022332,105
164,1288,15.462001000,13.656433034,-2.886679573,-0.298001492,0.051792643,0.680572307,0.232589727,0.692849822,151
165,1293,15.522001000,13.823946975,-2.907633958,-0.325746377,0.042647621,0.686304235,0.225412590,0.690186092,116
166,1298,15.582001000,13.990074528,-2.928098172,-0.345387961,0.031220974,0.693172714,0.215321165,0.687148918,90
167,1303,15.642001000,14.150802946,-2.946740133,-0.361176498,0.023657873,0.698196139,0.208542762,0.684450417,54
168,1308,15.702001000,14.321388487,-2.965799177,-0.380280710,0.022841920,0.700356460,0.210534342,0.681655607,91
169,1313,15.762001000,14.480347701,-2.987044733,-0.396442885,0.025712973,0.701483862,0.212955370,0.679639055,106
170,1318,15.822001000,14.646818896,-2.998747582,-0.417438438,0.027630201,0.701893133,0.215980965,0.678184949,75
171,1323,15.882001000,14.812601576,-3.011991912,-0.439971200,0.031009396,0.702160792,0.219647304,0.676582369,73
172,1328,15.942001000,14.994163637,-3.011013920,-0.457857716,0.031154859,0.703822056,0.219980086,0.674738950,59
173,1333,16.002001000,15.146588406,-3.023217645,-0.479194524,0.039090860,0.703220608,0.227245673,0.672541512,74
174,1338,16.062001000,15.308486017,-3.033316101,-0.500831314,0.043510578,0.705262385,0.230949873,0.668860190,139
175,1343,16.122001000,15.472733487,-3.032722625,-0.518458313,0.048348422,0.707619547,0.235131376,0.664567712,72
176,1348,16.182001000,15.631168321,-3.034898070,-0.544545415,0.053048985,0.710130003,0.239379331,0.659999030,110
177,1353,16.242001000,15.787099582,-3.031422843,-0.569064242,0.058253871,0.712987285,0.244153313,0.654709689,104
178,1358,16.302001000,15.949596805,-3.021114967,-0.601225960,0.066177264,0.715893372,0.251701287,0.647891744,79
179,1363,16.362001000,16.108186124,-3.017748555,-0.633226986,0.069892918,0.720603114,0.255294123,0.640836206,91
180,1368,16.422001000,16.266201036,-2.999583142,-0.670850003,0.071525458,0.726790103,0.257689247,0.632658286,96
181,1373,16.482001000,16.420880972,-2.975785341,-0.711587425,0.069551451,0.734774012,0.257513290,0.623663894,89
182,1378,16.542001000,16.579848369,-2.949422326,-0.755910903,0.066025250,0.743132189,0.256148777,0.614640561,108
183,1383,16.602001000,16.731406327,-2.917759465,-0.803861697,0.064111415,0.751209633,0.255267467,0.605320027,76
184,1388,16.662001000,16.879755116,-2.897568919,-0.845181259,0.066548840,0.757498225,0.259989944,0.595124290,107
185,1393,16.722001000,17.024317583,-2.865067602,-0.899299285,0.072944901,0.762216492,0.266243814,0.585507722,91
186,1398,16.782001000,17.171121538,-2.832299184,-0.955533085,0.073290881,0.769622428,0.267225872,0.575239166,85
187,1403,16.842001000,17.317725757,-2.798345723,-1.013988954,0.068327026,0.778599028,0.265386440,0.564521930,118
188,1408,16.902001000,17.458461393,-2.765684558,-1.079196375,0.066583247,0.787106040,0.266499254,0.552276109,83
189,1413,16.962001000,17.598100294,-2.735390170,-1.141088551,0.070561744,0.794635038,0.269281666,0.539503087,85
190,1418,17.022001000,17.730360768,-2.707563443,-1.210069253,0.073517676,0.801845540,0.271745867,0.527060779,58
191,1423,17.082001000,17.863871759,-2.673627240,-1.285427466,0.076006287,0.807650808,0.274645870,0.516229468,116
192,1428,17.142001000,17.989567280,-2.641300756,-1.359724760,0.076129850,0.813215710,0.276701713,0.506281164,53
193,1433,17.202001000,18.096646054,-2.615542733,-1.436183545,0.076788705,0.818880577,0.277935934,0.496275842,81
194,1438,17.262001000,18.201774353,-2.587162165,-1.523109643,0.065606637,0.826588134,0.273197440,0.487658676,45
195,1443,17.322001000,18.329452798,-2.542302669,-1.617319084,0.043608885,0.835217305,0.264601361,0.480100445,39
196,1448,17.382001000,18.442316854,-2.515544509,-1.703300265,0.030482553,0.841897014,0.260333834,0.471705975,107
197,1453,17.442001000,18.550063144,-2.486079987,-1.787157081,0.023172496,0.848376201,0.257669655,0.461873583,81
198,1458,17.502001000,18.663749039,-2.451858878,-1.870700800,0.018409265,0.853864013,0.256997526,0.452249508,80
199,1463,17.562001000,18.774732650,-2.420265831,-1.953088993,0.016178547,0.858592010,0.256262744,0.443719980,75
200,1468,17.622001000,18.881864233,-2.392598073,-2.032323687,0.013669923,0.861556063,0.258745006,0.436560769,40
201,1473,17.682001000,18.999663381,-2.354310641,-2.116541035,0.008167166,0.862294251,0.268517380,0.429278860,166
202,1478,17.742001000,19.115166289,-2.324095962,-2.200102642,0.001216200,0.861434266,0.282846465,0.421814418,157
203,1483,17.802001000,19.215187735,-2.299471228,-2.273499138,-0.001870386,0.862761574,0.290169025,0.414054229,226
204,1488,17.862001000,19.331896183,-2.266615970,-2.356241574,-0.006293166,0.862886229,0.301184144,0.405802741,75
205,1493,17.922001000,19.430571586,-2.252867979,-2.432956919,-0.009565099,0.862979826,0.311635236,0.397564849,126
206,1498,17.982001000,19.539780097,-2.239678235,-2.518900371,-0.012830628,0.863588485,0.321051207,0.388556850,178
207,1503,18.042001000,19.653018537,-2.228570484,-2.605780737,-0.012615440,0.866753516,0.324035491,0.378919773,194
208,1508,18.102001000,19.764042133,-2.220332918,-2.691046185,-0.011089015,0.870951032,0.324584202,0.368736259,173
209,1513,18.162001000,19.896269975,-2.191131469,-2.784116945,-0.008625100,0.875890884,0.321501757,0.359690683,292
210,1518,18.222001000,20.026031799,-2.161410499,-2.877317164,-0.005998233,0.879956384,0.320903633,0.350230841,238
211,1523,18.282001000,20.159129296,-2.132154547,-2.972257803,-0.004872949,0.883918921,0.319886568,0.341080899,169
212,1528,18.342001000,20.298774318,-2.112735646,-3.078211051,-0.004480814,0.887348960,0.319317490,0.332608006,152
213,1533,18.402001000,20.446155114,-2.085865811,-3.180756540,-0.001811237,0.891924212,0.313843538,0.325530571,150
214,1538,18.462001000,20.583791895,-2.057328892,-3.280475352,-0.002195742,0.893412262,0.312865025,0.322374293,96
215,1543,18.522001000,20.734502614,-2.030648012,-3.392744102,-0.001717323,0.895072242,0.310250351,0.320292760,66
216,1548,18.582001000,20.885263526,-2.003351649,-3.501382259,-0.001973099,0.895098866,0.312299447,0.318218766,117
217,1553,18.642001000,21.035437064,-1.980145395,-3.614441539,-0.000130593,0.896833139,0.310775025,0.314816116,158
218,1558,18.702001000,21.181785880,-1.944281742,-3.716470795,0.000382095,0.899589510,0.307380515,0.310251167,60
219,1563,18.762001000,21.336457388,-1.916512253,-3.833867347,-0.001330256,0.898963200,0.312602430,0.306827503,87
220,1568,18.822001000,21.489074878,-1.895228609,-3.946634440,-0.001860626,0.898626054,0.315509550,0.304830242,67
221,1573,18.882001000,21.644255176,-1.875155034,-4.064634513,-0.001772740,0.899361195,0.314303877,0.303906846,92
222,1578,18.942001000,21.795719385,-1.842015744,-4.172447708,-0.001823784,0.899295481,0.314707242,0.303683493,34
223,1583,19.002001000,21.958206675,-1.823294424,-4.292650598,-0.003992624,0.897717268,0.319422936,0.303408560,35
224,1588,19.062001000,22.117920302,-1.792626351,-4.412794928,-0.003238871,0.897592413,0.319343465,0.303870237,16
225,1593,19.122001000,22.273653969,-1.762350490,-4.527913173,-0.003352958,0.897284587,0.319765513,0.304333935,21
226,1598,19.182001000,22.443807563,-1.722496416,-4.653696335,-0.004502343,0.895520769,0.324460282,0.304545246,15
227,1603,19.242001000,22.605956038,-1.686474257,-4.771571697,-0.008055758,0.891283451,0.335505434,0.304934449,3
228,1608,19.302001000,22.737775852,-1.653627858,-4.875250488,-0.010180690,0.888861184,0.342395700,0.304281667,32
229,1613,19.362001000,22.906378224,-1.614757962,-5.003493713,-0.010630759,0.888479905,0.345372107,0.302007538,41
230,1618,19.422001000,23.078841025,-1.579037211,-5.141083934,-0.010541407,0.889513090,0.344968433,0.299419641,78
231,1623,19.482001000,23.259296963,-1.534481312,-5.286513584,-0.007277660,0.893755701,0.336706647,0.296270850,105
232,1628,19.542001000,23.435153985,-1.478772928,-5.418876906,-0.003676554,0.898320992,0.327462756,0.292872022,57
233,1633,19.602001000,23.601394420,-1.432895488,-5.554144642,-0.006008502,0.896118716,0.337377615,0.288290634,45
234,1638,19.662001000,23.782553430,-1.387843655,-5.700997294,-0.004481581,0.897457309,0.339438800,0.281658649,39
235,1643,19.722001000,23.963200186,-1.335358485,-5.849988668,-0.001759102,0.901497153,0.335635991,0.273218355,42
236,1648,19.782001000,24.145297369,-1.279229853,-5.995561280,-0.001773086,0.901463565,0.343073129,0.263933941,16
237,1653,19.842001000,24.324274167,-1.238975140,-6.152552269,-0.002523914,0.902302827,0.348412575,0.253873817,29
238,1658,19.902001000,24.507264446,-1.196532205,-6.318109293,-0.009736653,0.904670484,0.346675942,0.247572825,54
239,1663,19.962001000,24.694860307,-1.153465594,-6.480860193,-0.002700314,0.914686981,0.324898748,0.240377285,180
240,1668,20.022001000,24.881882098,-1.089353753,-6.649847114,-0.000891736,0.921037124,0.311241325,0.234133846,175
241,1673,20.082001000,25.077220197,-1.042832640,-6.818241063,0.002955305,0.926260789,0.298860402,0.229596772,114
242,1678,20.142001000,25.261658517,-0.993779483,-6.980325416,0.007036456,0.929069938,0.292808811,0.225925957,71
243,1683,20.202001000,25.453199475,-0.943327709,-7.154499426,0.004782623,0.931495282,0.286711366,0.223808530,35
244,1688,20.262001000,25.650838781,-0.898591168,-7.322442695,-0.007218803,0.934000475,0.280654550,0.220961590,32
245,1693,20.322001000,25.840710935,-0.857496552,-7.486318640,0.000527359,0.934824121,0.282108510,0.215681183,75
