timestamp,success,tx,ty,tz,qx,qy,qz,qw,track_count,pnp_point_count,pnp_inlier_count,reprojection_error_mean,reprojection_error_median,pnp_rotation_step_deg,imu_rotation_step_deg,pnp_imu_rotation_error_deg,imu_rotation_consistent,imu_rejected,message,pose_source,map_point_count,map_inlier_count,local_landmark_count,map_descriptor_match_count,map_message,new_feature_count,tracking_state,reference_keyframe_id,is_keyframe,loop_candidate_count,loop_candidate_id,loop_match_count,loop_accepted,relocalized,graph_cost_before,graph_cost_after,loop_pnp_point_count,loop_inlier_count,loop_inlier_ratio,loop_reprojection_error_median,loop_pnp_message
0.138005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,748,94,39,1.464953547,1.483583496,0.000912251,0.000912252,0.000007143,1,0,translation step too large: 0.125,none,0,0,17,0,not enough map correspondences,252,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.150005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,746,100,24,nan,nan,nan,nan,nan,0,0,PnP inlier ratio too low: 0.240,none,0,0,17,0,not enough map correspondences,254,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.162005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,725,83,25,1.561412316,1.798597306,0.000237149,0.000237149,0.000007443,1,0,translation step too large: 0.119,none,0,0,17,0,not enough map correspondences,275,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.174005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,750,110,29,nan,nan,nan,nan,nan,0,0,PnP inlier ratio too low: 0.264,none,0,0,17,0,not enough map correspondences,250,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.186005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,741,92,18,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 18,none,0,0,17,0,not enough map correspondences,259,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.198005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,739,84,28,1.795575282,2.048979234,0.000343423,0.000343423,0.000007040,1,0,translation step too large: 0.154,none,0,0,17,0,not enough map correspondences,261,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.210005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,738,108,28,nan,nan,nan,nan,nan,0,0,PnP inlier ratio too low: 0.259,none,0,0,17,0,not enough map correspondences,262,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.222005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,727,87,22,nan,nan,nan,nan,nan,0,0,PnP inlier ratio too low: 0.253,none,0,0,17,0,not enough map correspondences,273,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.234005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,758,97,24,nan,nan,nan,nan,nan,0,0,PnP inlier ratio too low: 0.247,none,0,0,17,0,not enough map correspondences,242,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.246005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,743,101,25,nan,nan,nan,nan,nan,0,0,PnP inlier ratio too low: 0.248,none,0,0,17,0,not enough map correspondences,257,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.258005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,741,93,24,nan,nan,nan,nan,nan,0,0,PnP inlier ratio too low: 0.258,none,0,0,17,0,not enough map correspondences,259,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.270005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,765,84,32,1.567672519,1.398034424,0.000556683,0.000556684,0.000007040,1,0,translation step too large: 0.112,none,0,0,17,0,not enough map correspondences,235,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.282005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,728,89,31,1.354833099,1.431342484,0.000750822,0.000750822,0.000006830,1,0,translation step too large: 0.124,none,0,0,17,0,not enough map correspondences,272,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.294005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,771,111,46,1.576506763,1.831647175,0.000745356,0.000745356,0.000007143,1,0,translation step too large: 0.125,none,0,0,17,0,not enough map correspondences,229,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.306005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,760,92,33,1.472818020,1.370673875,0.000682841,0.000682842,0.000007245,1,0,translation step too large: 0.106,none,0,0,17,0,not enough map correspondences,240,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.318005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,724,110,34,1.351431804,1.227038721,0.000538951,0.000538952,0.000007245,1,0,translation step too large: 0.126,none,0,0,17,0,not enough map correspondences,276,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.330005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,729,86,38,1.605065938,1.584540183,0.000729614,0.000729613,0.000007344,1,0,translation step too large: 0.109,none,0,0,17,0,not enough map correspondences,271,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.342005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,741,75,23,1.655177556,1.949748069,0.000824668,0.000824668,0.000007040,1,0,translation step too large: 0.130,none,1,0,17,1,not enough map correspondences,259,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.354005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,763,100,31,1.606973907,1.737629428,0.001005480,0.001005481,0.000007344,1,0,translation step too large: 0.135,none,0,0,17,0,not enough map correspondences,237,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.366005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,751,101,28,nan,nan,nan,nan,nan,0,0,PnP inlier ratio too low: 0.277,none,0,0,17,0,not enough map correspondences,249,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.378005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,747,95,24,nan,nan,nan,nan,nan,0,0,PnP inlier ratio too low: 0.253,none,0,0,17,0,not enough map correspondences,253,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.390005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,709,68,24,1.570677616,1.720383288,0.000761615,0.000761615,0.000007143,1,0,translation step too large: 0.123,none,0,0,17,0,not enough map correspondences,291,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.402005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,763,93,35,1.578132626,1.590271568,0.001042671,0.001042671,0.000007040,1,0,translation step too large: 0.127,none,0,0,17,0,not enough map correspondences,237,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.414005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,734,96,23,nan,nan,nan,nan,nan,0,0,PnP inlier ratio too low: 0.240,none,0,0,17,0,not enough map correspondences,266,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.426005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,763,80,23,nan,nan,nan,nan,nan,0,0,PnP inlier ratio too low: 0.287,none,0,0,17,0,not enough map correspondences,237,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.438005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,739,92,32,1.522538821,1.601956012,0.000803692,0.000803692,0.000006830,1,0,translation step too large: 0.121,none,0,0,17,0,not enough map correspondences,261,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.450005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,730,103,25,nan,nan,nan,nan,nan,0,0,PnP inlier ratio too low: 0.243,none,0,0,17,0,not enough map correspondences,270,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.462005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,747,86,20,nan,nan,nan,nan,nan,0,0,PnP inlier ratio too low: 0.233,none,0,0,17,0,not enough map correspondences,253,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.474005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,769,81,21,nan,nan,nan,nan,nan,0,0,PnP inlier ratio too low: 0.259,none,0,0,17,0,not enough map correspondences,231,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.486005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,730,79,29,1.552027124,1.495164046,0.000379439,0.000379439,0.000006936,1,0,translation step too large: 0.121,none,0,0,17,0,not enough map correspondences,270,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.498005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,775,123,34,nan,nan,nan,nan,nan,0,0,PnP inlier ratio too low: 0.276,none,0,0,17,0,not enough map correspondences,225,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.510005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,746,90,20,nan,nan,nan,nan,nan,0,0,PnP inlier ratio too low: 0.222,none,0,0,17,0,not enough map correspondences,254,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.522005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,755,112,36,1.389788116,1.221077792,0.001128739,0.001128739,0.000007040,1,0,translation step too large: 0.117,none,0,0,17,0,not enough map correspondences,245,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.534005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,757,107,37,1.979032008,1.981256948,0.001024895,0.001024895,0.000007040,1,0,translation step too large: 0.214,none,0,0,17,0,not enough map correspondences,243,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.546005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,768,88,27,1.780508378,1.708093747,0.000790476,0.000790476,0.000007040,1,0,translation step too large: 0.099,none,0,0,17,0,not enough map correspondences,232,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.558005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,798,109,32,nan,nan,nan,nan,nan,0,0,PnP inlier ratio too low: 0.294,none,0,0,17,0,not enough map correspondences,202,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.570005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,741,117,32,nan,nan,nan,nan,nan,0,0,PnP inlier ratio too low: 0.274,none,0,0,17,0,not enough map correspondences,259,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.582005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,751,96,24,nan,nan,nan,nan,nan,0,0,PnP inlier ratio too low: 0.250,none,0,0,17,0,not enough map correspondences,249,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.594005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,756,96,29,1.759661395,1.811860474,0.000826152,0.000826154,0.000007040,1,0,translation step too large: 0.109,none,0,0,17,0,not enough map correspondences,244,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.606005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,740,100,34,1.568541542,1.796515943,0.000652571,0.000652572,0.000007443,1,0,translation step too large: 0.140,none,0,0,17,0,not enough map correspondences,260,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.618005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,720,95,36,1.444028862,1.429736958,0.000307361,0.000307361,0.000007040,1,0,translation step too large: 0.122,none,0,0,17,0,not enough map correspondences,280,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.630005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,736,92,32,1.747382826,2.012402017,0.000888429,0.000888430,0.000006830,1,0,translation step too large: 0.136,none,0,0,17,0,not enough map correspondences,264,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.642005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,786,92,35,1.648631840,1.638574516,0.000861530,0.000861532,0.000007040,1,0,translation step too large: 0.134,none,1,0,17,1,not enough map correspondences,214,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.654005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,735,105,23,nan,nan,nan,nan,nan,0,0,PnP inlier ratio too low: 0.219,none,0,0,17,0,not enough map correspondences,265,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.666005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,771,79,19,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 19,none,0,0,17,0,not enough map correspondences,229,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.678005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,750,87,38,1.503187858,1.568535418,0.000451487,0.000451487,0.000007245,1,0,translation step too large: 0.138,none,0,0,17,0,not enough map correspondences,250,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.690005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,741,77,22,nan,nan,nan,nan,nan,0,0,PnP inlier ratio too low: 0.286,none,0,0,17,0,not enough map correspondences,259,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.702005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,745,106,26,nan,nan,nan,nan,nan,0,0,PnP inlier ratio too low: 0.245,none,0,0,17,0,not enough map correspondences,255,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.714005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,756,87,28,1.518400097,1.534878617,0.000562805,0.000562805,0.000007344,1,0,translation step too large: 0.136,none,0,0,17,0,not enough map correspondences,244,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.726005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,750,106,27,nan,nan,nan,nan,nan,0,0,PnP inlier ratio too low: 0.255,none,0,0,17,0,not enough map correspondences,250,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.738005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,760,76,26,1.382379396,1.509961221,0.000763123,0.000763123,0.000007344,1,0,translation step too large: 0.142,none,0,0,17,0,not enough map correspondences,240,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.750005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,748,72,20,nan,nan,nan,nan,nan,0,0,PnP inlier ratio too low: 0.278,none,0,0,17,0,not enough map correspondences,252,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.762005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,731,101,26,nan,nan,nan,nan,nan,0,0,PnP inlier ratio too low: 0.257,none,0,0,17,0,not enough map correspondences,269,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.774005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,744,88,25,nan,nan,nan,nan,nan,0,0,PnP inlier ratio too low: 0.284,none,0,0,17,0,not enough map correspondences,256,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.786005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,729,89,32,1.681569370,1.720309554,0.000804554,0.000804555,0.000007040,1,0,translation step too large: 0.127,none,0,0,17,0,not enough map correspondences,271,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.798005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,747,90,24,nan,nan,nan,nan,nan,0,0,PnP inlier ratio too low: 0.267,none,0,0,17,0,not enough map correspondences,253,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.810005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,741,83,24,nan,nan,nan,nan,nan,0,0,PnP inlier ratio too low: 0.289,none,1,0,17,1,not enough map correspondences,259,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.822005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,733,79,25,1.227021520,1.183903074,0.000212759,0.000212763,0.000007143,1,0,translation step too large: 0.114,none,0,0,17,0,not enough map correspondences,267,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.834005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,753,111,23,nan,nan,nan,nan,nan,0,0,PnP inlier ratio too low: 0.207,none,0,0,17,0,not enough map correspondences,247,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.846005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,738,78,15,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 15,none,0,0,17,0,not enough map correspondences,262,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.858005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,747,67,25,1.547704008,1.536115307,0.001086607,0.001086607,0.000007245,1,0,translation step too large: 0.173,none,0,0,17,0,not enough map correspondences,253,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.870005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,788,104,39,1.527992949,1.502863828,0.000703456,0.000703456,0.000007040,1,0,translation step too large: 0.122,none,0,0,17,0,not enough map correspondences,212,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.882005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,687,93,28,1.743413044,1.728295096,0.000370176,0.000370176,0.000007245,1,0,translation step too large: 0.043,none,0,0,17,0,not enough map correspondences,313,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.894005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,753,92,23,nan,nan,nan,nan,nan,0,0,PnP inlier ratio too low: 0.250,none,0,0,17,0,not enough map correspondences,247,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.906005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,741,95,27,nan,nan,nan,nan,nan,0,0,PnP inlier ratio too low: 0.284,none,0,0,17,0,not enough map correspondences,259,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.918005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,761,110,31,nan,nan,nan,nan,nan,0,0,PnP inlier ratio too low: 0.282,none,0,0,17,0,not enough map correspondences,239,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.930005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,707,84,21,nan,nan,nan,nan,nan,0,0,PnP inlier ratio too low: 0.250,none,0,0,17,0,not enough map correspondences,293,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.942005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,736,86,16,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 16,none,0,0,17,0,not enough map correspondences,264,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.954005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,723,100,30,1.379885375,1.236139569,0.000456395,0.000456395,0.000007040,1,0,translation step too large: 0.231,none,0,0,17,0,not enough map correspondences,277,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.966005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,744,72,22,1.659418523,1.801764761,0.000617197,0.000617197,0.000007245,1,0,translation step too large: 0.192,none,0,0,17,0,not enough map correspondences,256,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.978005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,748,94,26,nan,nan,nan,nan,nan,0,0,PnP inlier ratio too low: 0.277,none,0,0,17,0,not enough map correspondences,252,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
0.990005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,739,70,22,1.474090656,1.514279063,0.000807420,0.000807420,0.000006830,1,0,translation step too large: 0.117,none,0,0,17,0,not enough map correspondences,261,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1.002005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,741,98,27,nan,nan,nan,nan,nan,0,0,PnP inlier ratio too low: 0.276,none,0,0,17,0,not enough map correspondences,259,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1.014005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,762,108,30,nan,nan,nan,nan,nan,0,0,PnP inlier ratio too low: 0.278,none,0,0,17,0,not enough map correspondences,238,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1.026005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,763,88,23,nan,nan,nan,nan,nan,0,0,PnP inlier ratio too low: 0.261,none,0,0,17,0,not enough map correspondences,237,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1.038005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,733,108,27,nan,nan,nan,nan,nan,0,0,PnP inlier ratio too low: 0.250,none,0,0,17,0,not enough map correspondences,267,LOST,0,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
