id,anchor_keyframe_id,x_anchor,y_anchor,z_anchor,x_world,y_world,z_world,observation_count,last_seen_keyframe_id
1071,24,1.366481367,-0.720416211,5.681333160,1.388598073,-0.723689025,5.663521521,3,30
1073,24,2.181365434,-0.784654456,5.259386129,2.198106289,-0.789859679,5.231642156,2,28
1074,24,-1.128655598,-0.926134777,3.235363564,-1.137116155,-0.939567360,3.250026120,8,47
1077,24,0.623289092,-0.583660309,4.992469458,0.636815073,-0.589790392,4.983474750,5,32
1078,24,-0.319394392,-0.418038290,3.386118093,-0.325977356,-0.430944043,3.388405445,3,29
1080,24,1.458448715,0.228201913,6.884674425,1.495774934,0.230083715,6.861517856,4,33
1081,24,-1.168608723,-0.933681256,3.213291434,-1.177344342,-0.947202946,3.228490770,6,40
1084,24,-0.381611824,0.075387516,3.072202891,-0.392092435,0.061135743,3.073176846,2,27
1086,25,0.486083049,0.607771182,2.927435636,0.485169573,0.595136472,2.878338010,2,30
1087,25,-0.015407853,0.000070354,1.579264512,-0.033298293,-0.018677409,1.539389770,2,26
1090,25,0.287560819,-0.236867076,2.743602906,0.284022817,-0.250264533,2.700978326,4,37
1091,25,-0.507626487,0.467258327,4.781445614,-0.485472590,0.463846456,4.745199609,2,28
1097,25,-0.201560624,-0.109318981,5.231240782,-0.174080408,-0.110748938,5.193873699,3,29
1104,25,0.113442564,-0.037606579,1.441082218,0.093808432,-0.057067400,1.399796014,3,46
1106,25,-0.580758449,-0.342729796,4.009232993,-0.568539105,-0.349740356,3.977789789,3,28
1109,25,-0.641377331,-0.278636938,2.861331625,-0.643397358,-0.291034240,2.830440703,5,38
1115,25,1.051079321,0.336075125,5.226767495,1.078593908,0.334019907,5.171726820,3,32
1116,25,1.120294577,0.858882557,4.299439971,1.136494459,0.852413856,4.241151762,2,28
1118,25,-0.473404572,0.114225913,7.828344729,-0.413521760,0.125174836,7.793071300,3,33
1120,25,-1.132434640,-0.838947696,3.016163090,-1.132726900,-0.850373433,2.994008660,2,26
1121,25,-0.108926392,0.026935162,2.743851612,-0.112319925,0.013725556,2.704909473,2,29
1126,25,-0.313771757,-0.183584545,1.980984026,-0.326721916,-0.200292494,1.945649843,2,26
1128,25,-0.119432568,0.100917183,5.949089229,-0.082946038,0.102831899,5.909644897,4,43
1129,25,-0.511893210,-0.023229369,4.188221355,-0.497319900,-0.029432114,4.154397357,3,37
1132,25,-1.448213197,-0.000333023,3.374024101,-1.443680111,-0.009929002,3.351802497,2,26
1133,25,0.373527449,-0.487350866,4.541296978,0.392227005,-0.492306330,4.498627900,2,26
1134,25,-1.186663634,-0.846973756,3.040026847,-1.186658388,-0.858260892,3.018582286,3,27
1137,25,-0.184658904,-0.242234657,3.151434018,-0.183092377,-0.253482317,3.114668468,3,30
1138,25,-2.307966076,0.814829029,6.351490425,-2.266007898,0.819680775,6.335842464,2,26
1139,25,-1.171695895,-0.923490950,3.282074171,-1.168714731,-0.933642570,3.260783543,10,40
1140,25,0.785944047,-0.027341368,2.445329262,0.778747206,-0.042386615,2.395546532,3,45
1141,25,-1.226604205,-0.881739723,3.188737629,-1.224761652,-0.892305847,3.167940582,12,41
1142,25,-2.212002427,-1.323408518,4.766076428,-2.190659155,-1.326057540,4.759474479,10,36
1147,25,-0.148343142,-0.064617073,1.861760314,-0.162738393,-0.081967902,1.823818507,2,27
1149,25,0.776375904,-0.025191149,3.964596788,0.788068567,-0.033064974,3.914788517,3,33
1154,25,-1.179965665,-0.891208742,3.088072877,-1.179382180,-0.902271936,3.066749729,2,26
1156,25,-1.143310331,-1.107842203,3.431318234,-1.138553289,-1.117301296,3.410532248,30,78
1158,25,-0.005077655,-0.061175982,0.975429194,-0.030501607,-0.082776482,0.935768692,2,29
1161,25,-0.043202699,-0.133128666,2.615727010,-0.048261358,-0.146972314,2.576735212,4,45
1163,25,-1.525752731,-1.065240911,3.824907327,-1.516055037,-1.072660870,3.808639138,14,41
1165,25,-0.461804281,0.164895903,3.364735125,-0.457393661,0.154782437,3.329472824,3,33
1166,25,-0.328373852,0.058720861,2.081972351,-0.339965694,0.042493567,2.045666361,2,28
1173,26,0.198938459,-0.873175142,2.958199262,0.194568780,-0.887816127,2.936395530,48,85
1174,26,0.495317274,-0.051367324,1.505399024,0.472867327,-0.073063234,1.476065202,2,28
1175,26,-0.986218438,-0.152496502,3.441665406,-0.984419027,-0.164661808,3.431117340,2,30
1176,26,-0.131661772,-0.537053166,8.449701994,-0.067515521,-0.525168392,8.429907629,2,30
1179,26,-0.311448869,-0.103616219,1.653694771,-0.331990742,-0.124492665,1.634658040,2,28
1180,26,1.103772750,-0.075938721,3.867728831,1.110727033,-0.086318212,3.830716607,2,29
1181,26,1.537007500,-0.418939586,4.223382293,1.548338938,-0.427655279,4.182591803,6,41
1182,26,0.505970213,-0.306429654,4.018776027,0.514838468,-0.316001164,3.990315353,5,44
1186,26,-0.072737924,-0.224075712,5.071374322,-0.050695417,-0.228496871,5.049637247,2,30
1187,26,2.083229536,-0.411151230,4.944901241,2.103514847,-0.416457031,4.897198739,4,36
1192,26,0.522106720,0.539920450,2.477981354,0.511821063,0.522905284,2.445373938,3,30
1194,26,-0.248774203,-0.282309470,2.330162480,-0.260899036,-0.299929069,2.311146022,2,31
1195,26,0.145065895,-0.345284214,6.824120073,0.188936193,-0.341277888,6.800095703,2,29
1204,26,1.973973884,-0.500269493,4.702680398,1.991241629,-0.506728536,4.656791628,4,31
1208,26,-0.180589271,-0.320939959,2.632758487,-0.188949315,-0.337108348,2.613051276,2,29
1209,26,2.006557109,-0.464419079,5.106660831,2.028861541,-0.468934200,5.060156772,5,34
1210,26,0.320787907,1.020989214,4.883424864,0.340541464,1.015596498,4.850791484,2,30
1213,26,-0.249872650,-0.093372898,1.268653667,-0.275219249,-0.116114543,1.248834230,2,28
1215,26,0.127905661,-0.556320435,2.788986745,0.121453407,-0.571772153,2.766555050,2,28
1218,26,0.428980161,-0.539951709,6.248117744,0.465633588,-0.538757807,6.221544357,3,42
1219,26,-0.787684302,-0.674602166,4.674418232,-0.770566161,-0.680840934,4.663803724,3,31
1221,26,-0.196729107,-0.241034991,1.552176460,-0.218554991,-0.262414220,1.532381527,2,28
1225,26,0.300357123,-1.260975627,7.077113727,0.347307150,-1.255758312,7.055548460,2,28
1230,26,-0.101660931,-0.295335525,3.231345430,-0.102562264,-0.308627174,3.210477169,3,40
1234,26,-1.175910870,0.342186988,5.077623747,-1.153666054,0.337931013,5.066907842,3,32
1236,26,2.226476208,-0.406002455,5.297435908,2.251146089,-0.409626323,5.247891152,6,37
1241,26,-0.509821843,-0.470157948,3.542033244,-0.506829767,-0.481896615,3.527069358,4,32
1243,26,-0.200673888,-0.227315854,1.661715828,-0.221132807,-0.248166395,1.641894099,2,28
1247,26,0.596137844,0.101532568,4.438349516,0.610258115,0.093968467,4.406758965,2,31
1248,26,1.149367989,-0.104260584,5.591747759,1.177811624,-0.106330119,5.554149664,2,28
1250,26,0.015951315,-0.593555329,5.580589448,0.044310539,-0.595527471,5.559483714,3,41
1251,26,0.151491852,-0.475314209,5.244454015,0.175657719,-0.478926416,5.221118023,5,44
1255,26,-1.215460188,-0.979599864,3.395848295,-1.214270643,-0.991947101,3.392152760,12,41
1258,26,-1.098979492,-0.843549586,2.963912557,-1.103175031,-0.857996721,2.958147030,2,28
1262,26,-0.109102291,-0.170186852,4.306409501,-0.096590755,-0.178293634,4.284934163,2,30
1263,26,-1.209736382,-1.011994322,3.370043580,-1.208871222,-1.024466381,3.366435278,27,69
1264,26,-1.769641369,-1.196247547,4.265295044,-1.757583391,-1.204327500,4.269476231,2,27
1265,26,-0.268722998,-0.325631617,2.302727014,-0.281191298,-0.343380480,2.284170727,2,28
1267,26,-0.189435936,-0.394149252,5.600648236,-0.160797050,-0.396000597,5.581139311,5,37
1270,26,0.236424552,-0.058893926,4.500242899,0.251333513,-0.066111446,4.473905486,2,30
1275,26,-0.228969334,-0.294928583,5.125999627,-0.206238457,-0.299065385,5.106547300,4,33
1282,26,-1.781634861,-1.279562669,4.461157276,-1.767139653,-1.286695407,4.465872446,5,38
1283,26,-1.159527007,-0.896741092,3.206280075,-1.160699665,-0.910010821,3.201504384,7,43
1284,26,-1.335388901,-0.932957649,3.416296827,-1.333931902,-0.945191402,3.413869635,10,41
1287,26,-1.052120120,-0.895612729,3.129542767,-1.054257800,-0.909266389,3.123429406,2,28
1288,26,-1.209700345,-0.994798272,3.400668777,-1.208452183,-1.007122821,3.396974326,4,32
1289,26,-2.077727994,-1.228194190,4.466105117,-2.063144576,-1.235265647,4.474263523,7,36
1290,26,-1.503739529,-1.017964913,3.656779753,-1.499276936,-1.029016138,3.656840084,6,39
1295,26,-1.576956495,-1.185916052,4.165145173,-1.566161443,-1.194503917,4.166883188,5,40
1299,26,2.178752600,-0.863301400,5.444374066,2.205226988,-0.866205089,5.397617423,3,35
1302,26,-1.215379657,-0.929854142,3.295314501,-1.215440165,-0.942686874,3.291386945,26,77
1305,26,0.332264161,-0.784820490,2.693304238,0.324587473,-0.800757292,2.669435684,2,28
1307,26,-1.168190207,-0.833076792,3.010801807,-1.171795044,-0.847289002,3.005844440,2,27
1309,26,-1.885481764,-1.203014806,4.162754237,-1.874693708,-1.211574394,4.168421463,7,36
1313,26,-0.440760511,-0.216945326,3.753681670,-0.435117721,-0.227674961,3.736616222,2,29
1318,27,1.597598307,0.745311243,6.618767204,1.640701459,0.751484548,6.555612151,3,33
1320,27,0.002222320,-0.661837927,6.585190857,0.045650110,-0.656420322,6.549631468,2,30
1333,27,0.186566229,0.271697921,1.208785926,0.161864135,0.248491579,1.166432550,2,30
1336,27,0.120937666,0.201934967,3.254109423,0.122027683,0.189615518,3.212763132,2,32
1339,27,0.465311531,0.632884616,2.680922758,0.458966122,0.617630240,2.632996112,2,30
1340,27,-0.107944534,-0.020549729,1.476702207,-0.129120528,-0.042432892,1.439590545,2,32
1341,27,0.524013626,-0.363452119,3.548874003,0.529032957,-0.374040351,3.505436521,3,32
1344,27,-2.864581434,-1.762699708,6.224335522,-2.824984519,-1.760263544,6.230783594,12,38
1345,27,0.773289239,0.344376297,3.535707407,0.777810701,0.333800946,3.485359404,4,33
1347,27,0.089380018,0.047128887,1.431141976,0.067584775,0.025075527,1.391188625,2,28
1353,27,-0.633206860,0.242840473,2.847699491,-0.637192814,0.228070443,2.815671560,2,31
1355,28,-0.224286136,-0.009437314,0.803445424,-0.254159008,-0.035546055,0.767117937,2,29
1356,28,1.113836073,-0.280637521,3.245938437,1.114713359,-0.292919440,3.194017214,6,43
1358,28,-1.072920291,-0.378639855,4.624119165,-1.054483809,-0.384246564,4.600122822,3,38
1359,28,-0.325537444,-0.159012588,1.683909621,-0.344255927,-0.180359635,1.649587973,3,32
1363,28,-0.485403211,0.069477961,1.912728556,-0.501332899,0.049313306,1.879153355,2,30
1366,28,1.466607223,-0.484655043,3.972166767,1.476686725,-0.492841237,3.916848300,2,31
1369,28,-0.250838778,-0.377712202,2.095665128,-0.264283384,-0.396783482,2.061555350,2,29
1374,28,1.142634088,0.194373384,6.556960697,1.184957299,0.200139263,6.501779599,2,30
1377,28,-0.260255947,0.185574206,7.157041479,-0.210266750,0.194073575,7.119507601,4,31
1378,28,-0.952856989,-0.619565774,5.644691921,-0.921479457,-0.619561192,5.620400291,2,33
1379,28,0.177607816,0.280406521,1.194161353,0.152488671,0.256576513,1.151161170,2,30
1380,28,-0.520805362,-0.198505319,2.495857439,-0.529273817,-0.215501682,2.464131962,2,33
1387,28,-0.178597797,-0.584370655,7.098492140,-0.129004374,-0.576147620,7.064127957,3,41
1388,28,-1.246512320,-0.458526804,5.398344893,-1.218283957,-0.459979504,5.376895394,3,38
1390,28,2.334090958,-0.544472768,5.874190910,2.368061830,-0.541960758,5.808101780,5,34
1392,28,0.390412415,-0.381015271,3.396497829,0.393286827,-0.392752041,3.354213419,2,32
1397,28,-0.335191480,0.123990714,5.854622031,-0.301556880,0.125364614,5.818488973,4,44
1405,28,2.409792586,-0.584450542,5.846495924,2.443427011,-0.582059894,5.779674327,4,34
1406,28,1.898807131,-0.452291626,4.285027357,1.912774489,-0.458607931,4.224063928,3,34
1412,28,-0.465647508,0.037733793,1.140416052,-0.491282436,0.013368350,1.106837660,2,30
1413,28,-0.598549679,-0.232720131,2.868254902,-0.602310660,-0.247716305,2.837659124,2,33
1416,28,-1.107275190,-0.913690775,3.195130813,-1.106575492,-0.927090113,3.174614213,11,40
1417,28,0.361728473,0.435386855,5.479800065,0.390450936,0.434980165,5.433235969,2,30
1422,28,-0.300131721,0.195962565,5.079237488,-0.276289030,0.193123244,5.042344253,2,30
1426,28,-1.677286137,-1.175048967,4.137424918,-1.664566447,-1.183527380,4.125416395,10,41
1427,28,-1.269977834,-0.894222734,3.209065924,-1.269098679,-0.907608686,3.190489677,11,41
1428,28,-0.295839479,-0.027927965,7.410778170,-0.242558356,-0.018056255,7.374830653,3,39
1429,28,-0.056916915,0.151026870,1.744351693,-0.075036050,0.130107380,1.704955728,2,32
1431,28,2.218108358,-0.069097902,7.673976999,2.274520603,-0.056829192,7.606590199,2,31
1432,28,-0.496638111,0.132565651,4.332305975,-0.482149865,0.125581571,4.298301207,2,30
1434,28,-0.164429756,-0.084842325,4.955947793,-0.142022466,-0.088297409,4.918887116,2,30
1436,28,0.043280027,0.116081853,3.807006233,0.051123072,0.106441945,3.766345588,2,32
1438,28,-1.361010156,-1.402163783,4.246398769,-1.346841839,-1.409923905,4.231636086,31,91
1439,28,-1.106213414,-0.906350587,3.194597752,-1.105523820,-0.919752534,3.174027876,10,41
1440,28,0.340003399,-0.479849722,3.828318991,0.348360005,-0.489251039,3.787166485,5,44
1441,28,2.284995445,-0.425509615,5.463764628,2.313752140,-0.425254843,5.397684284,6,37
1443,28,1.447293387,-0.232174043,3.481400873,1.451085192,-0.243045892,3.424997012,3,33
1445,28,0.448838057,-0.560578189,5.869726887,0.482909471,-0.558811723,5.827452254,2,29
1446,28,-0.901298555,-0.369785575,4.524463147,-0.884133642,-0.375869828,4.498268064,2,33
1447,29,0.070224627,0.269464287,5.300151964,0.108837473,0.267936991,5.255366969,3,34
1457,29,2.135817527,-0.360934199,5.110908180,2.171619465,-0.363266745,5.039956230,7,37
1463,29,-1.084005702,0.827845199,2.705177744,-1.083107038,0.810393521,2.674100362,2,31
1465,29,-0.499258149,-0.482182171,7.168998747,-0.433249817,-0.472458597,7.136809786,4,33
1467,29,-0.370370450,0.123808044,5.355433209,-0.330871905,0.122548068,5.317924970,2,32
1468,29,-1.631966598,-0.554982091,7.764503978,-1.557169660,-0.541828604,7.749138722,2,33
1469,29,2.179544479,-0.467425761,5.311395807,2.218280718,-0.468534092,5.240428923,6,36
1470,29,1.881835033,-0.414654863,4.552095011,1.909559138,-0.420414305,4.485227723,4,43
1472,29,-1.283592541,-0.879808384,3.191191712,-1.275189023,-0.894314583,3.173299757,11,41
1474,29,-0.669018458,-0.498668293,7.602052473,-0.596697084,-0.486346582,7.572376083,2,32
1475,29,-1.117643951,-0.459409841,5.006509127,-1.082990798,-0.462893598,4.983434272,2,33
1476,29,-0.634218102,0.259134711,9.122934821,-0.539994205,0.280666959,9.087973188,2,30
1477,29,-1.435127805,-0.937591486,3.472381921,-1.422609074,-0.950416404,3.457006774,7,39
1479,29,-1.599395701,-1.071928339,3.837675493,-1.581519650,-1.082562807,3.825455525,5,41
1483,29,0.342251895,0.077055595,5.462454945,0.383241531,0.076559139,5.414863449,2,31
1484,29,-1.181645263,-0.494546447,5.259754615,-1.143297708,-0.496504731,5.237791097,2,33
1485,29,-1.278556620,-0.872560361,3.199299851,-1.270037643,-0.887016740,3.181289815,11,41
1486,29,1.822526574,-0.325639987,4.508040552,1.849594884,-0.331677587,4.441501074,4,35
1488,29,-0.623355770,-0.117168031,8.875997805,-0.532627011,-0.097123949,8.843188818,4,40
1491,29,1.915053735,-0.498310795,5.430074612,1.955549614,-0.498741471,5.363122767,3,31
1492,29,-0.487023864,-0.372292194,6.219299496,-0.434840491,-0.368325332,6.186384678,3,39
1493,29,2.265145351,-0.408406681,5.469266077,2.306151326,-0.408545472,5.396678419,4,45
1494,29,-0.612456681,0.133911910,1.559646948,-0.628077036,0.109604693,1.526064906,2,32
1496,29,1.668500033,0.178673090,7.473136072,1.738533945,0.190574666,7.405411557,2,30
1498,29,-1.086768319,-0.916527926,3.175153117,-1.078609468,-0.931099198,3.154626079,10,41
1499,29,-1.227013301,-1.253088835,3.825769546,-1.209304600,-1.263732600,3.809238515,18,74
1500,29,2.199461837,-2.027317695,6.527642942,2.256251329,-2.021021822,6.465686743,2,30
1503,29,1.119794208,0.388930345,2.285290562,1.114469309,0.369293937,2.224906757,2,34
1504,29,-1.121663366,-0.915095459,3.221273439,-1.112831190,-0.929392777,3.201238978,9,41
1506,29,0.191283176,-0.935444746,3.301172184,0.201142510,-0.949047450,3.262176120,16,51
1507,29,-1.741195424,-2.489910217,8.698207865,-1.652343163,-2.471078930,8.696036775,2,30
1508,29,1.676712759,-0.360917193,4.081201834,1.697604457,-0.369564763,4.017047410,3,33
1509,29,-1.112904638,-0.939682873,3.227891078,-1.103971156,-0.953938225,3.207877511,9,47
1513,29,2.059319280,-2.207347867,7.129666176,2.124913882,-2.197421897,7.070762161,2,30
1514,29,-1.044161354,-0.903160486,2.989669779,-1.038704859,-0.918849508,2.968465724,2,30
1515,30,-0.593627590,0.275454446,7.621419494,-0.486635022,0.300647140,7.591074873,3,44
1524,30,-1.859227352,0.854461902,5.836910324,-1.784742147,0.867596481,5.826152294,2,33
1527,30,-0.563661467,-0.176776895,7.598560861,-0.456859748,-0.151710995,7.570599953,3,41
1528,30,0.873419239,-0.270449169,2.776562924,0.892420314,-0.276038221,2.723990251,8,43
1529,30,1.032024205,-0.281550148,3.198524511,1.058671320,-0.284345426,3.143062966,6,43
1531,30,-0.374829189,0.109563484,7.036529099,-0.278415468,0.131058434,7.003389911,4,45
1533,30,-1.308246021,0.348978186,3.709308279,-1.272251752,0.348564307,3.692201996,2,31
1545,30,2.264249058,-0.413122611,5.579701920,2.334022913,-0.400019438,5.502256281,4,36
