timestamp,success,tx,ty,tz,qx,qy,qz,qw,track_count,pnp_point_count,pnp_inlier_count,reprojection_error_mean,reprojection_error_median,message
1750921983.521059752,1,-0.164555665,-0.086197961,-0.608927304,0.026248174,0.238459567,-0.016703371,0.970653937,319,136,136,0.489663308,0.427605815,ok
1750921983.527059793,1,-0.169248469,-0.087050921,-0.616781856,0.027173201,0.242265372,-0.016887500,0.969682380,319,138,136,0.532323560,0.483677797,ok
1750921983.533059835,1,-0.175220786,-0.087574616,-0.623879611,0.027924453,0.245405702,-0.016748960,0.968873438,312,140,138,0.504090920,0.428789868,ok
1750921983.539059877,1,-0.180368534,-0.087424865,-0.631228796,0.028293306,0.248731975,-0.016855408,0.968012287,308,117,115,0.599865544,0.545892419,ok
1750921983.545059919,1,-0.184979259,-0.087517284,-0.639200793,0.028841504,0.252464910,-0.017208926,0.967023004,305,103,102,0.530408655,0.459501665,ok
1750921983.551059961,1,-0.191189697,-0.088206393,-0.647741972,0.029626156,0.255930310,-0.017229065,0.966087536,301,121,120,0.532215953,0.458979134,ok
1750921983.557060003,1,-0.197152386,-0.088300109,-0.656120248,0.029935448,0.259265051,-0.017071645,0.965191205,300,101,101,0.509291759,0.402906503,ok
1750921983.563060045,1,-0.202879481,-0.089378441,-0.665510561,0.030480146,0.263038324,-0.017181045,0.964150721,299,90,90,0.607585424,0.548821872,ok
1750921983.569060087,1,-0.206208634,-0.087294812,-0.673316764,0.029812988,0.266992465,-0.017730634,0.963074158,297,93,93,0.536833511,0.463711735,ok
1750921983.575060129,1,-0.212796734,-0.087141083,-0.681383556,0.029925354,0.270040862,-0.018285445,0.962209982,297,105,105,0.502472673,0.424338302,ok
1750921983.581060171,1,-0.218757228,-0.087049663,-0.688941740,0.029909587,0.273247055,-0.018353268,0.961303605,295,117,116,0.551335016,0.522335969,ok
1750921983.587060213,1,-0.223092028,-0.086343327,-0.697732036,0.029618694,0.277349413,-0.018079839,0.960142258,295,95,94,0.591677676,0.573788704,ok
1750921983.593060255,1,-0.225314108,-0.085311696,-0.706503512,0.029233012,0.281953409,-0.018392849,0.958806242,288,58,58,0.652351078,0.590063603,ok
1750921983.599060297,1,-0.232267507,-0.083693989,-0.714077109,0.028633645,0.284813232,-0.018125860,0.957983815,284,59,59,0.465708163,0.457525838,ok
1750921983.605060339,1,-0.237654839,-0.082371541,-0.721937702,0.028360969,0.288428465,-0.017970945,0.956912598,277,51,51,0.599554020,0.575731413,ok
1750921983.611060381,1,-0.243140117,-0.081419620,-0.729968138,0.029019542,0.292152008,-0.017862634,0.955764614,272,45,44,0.828383000,0.748395451,ok
1750921983.617060423,1,-0.248474757,-0.080647112,-0.737505085,0.029643440,0.295891546,-0.018188284,0.954588207,262,65,64,0.680540741,0.553413756,ok
1750921983.623060465,1,-0.254145028,-0.081338904,-0.745240632,0.030426433,0.299225780,-0.018634161,0.953515041,254,71,70,0.522589246,0.458889216,ok
1750921983.629060507,1,-0.259852916,-0.083560957,-0.753135636,0.031356531,0.302623920,-0.018790981,0.952408752,243,48,48,0.446284323,0.393821447,ok
1750921983.635060549,1,-0.265738345,-0.083518178,-0.761336859,0.031488430,0.306165901,-0.019064893,0.951266235,971,388,383,0.557787664,0.496650053,ok
1750921983.641060591,1,-0.271735399,-0.083547049,-0.769631823,0.031807023,0.309714055,-0.019549880,0.950096479,948,311,309,0.576552962,0.546404290,ok
1750921983.647060633,1,-0.278055484,-0.083314453,-0.777148576,0.032029961,0.312957227,-0.020115879,0.949013808,931,364,364,0.576208906,0.490374979,ok
1750921983.653060675,1,-0.283918728,-0.083150215,-0.783844292,0.032106451,0.316221430,-0.020615262,0.947917820,917,387,384,0.618180879,0.551013910,ok
1750921983.659060717,1,-0.290866533,-0.082512462,-0.790262021,0.031805076,0.319202080,-0.020810714,0.946924170,905,351,337,0.576727727,0.520679437,ok
1750921983.665060759,1,-0.296702674,-0.081956669,-0.798643937,0.031181185,0.322838307,-0.020910816,0.945709204,899,330,323,0.610300272,0.531781284,ok
1750921983.671060801,1,-0.303399650,-0.084028265,-0.808864986,0.031371939,0.326636201,-0.020910392,0.944397876,889,292,290,0.601965638,0.549832550,ok
1750921983.677060843,1,-0.310572106,-0.082607569,-0.817243973,0.030333728,0.330003548,-0.020793339,0.943263039,882,311,307,0.547487668,0.474538427,ok
1750921983.683060884,1,-0.317878173,-0.083153080,-0.824780337,0.030500167,0.333315538,-0.020703888,0.942094391,872,321,319,0.643112920,0.568922547,ok
1750921983.689060926,1,-0.324063624,-0.082475322,-0.832108257,0.031111908,0.336852449,-0.020573529,0.940818371,859,334,322,0.674536924,0.554028969,ok
1750921983.695060968,1,-0.331553305,-0.082765692,-0.838962397,0.032076164,0.340092764,-0.020720990,0.939616236,843,369,367,0.602207704,0.499080332,ok
1750921983.701061010,1,-0.338438244,-0.081988742,-0.846330763,0.032493974,0.343414191,-0.021004266,0.938386730,831,355,353,0.607730770,0.537612564,ok
1750921983.707061052,1,-0.345045929,-0.081731637,-0.853339043,0.033019511,0.346773186,-0.021266519,0.937126355,821,359,358,0.578749770,0.508096581,ok
1750921983.713061094,1,-0.352221168,-0.081742952,-0.860423351,0.033435323,0.350051180,-0.021513016,0.935886447,815,327,326,0.606431650,0.521770258,ok
1750921983.719061136,1,-0.360955201,-0.082999078,-0.866613839,0.034287714,0.352903911,-0.022026982,0.934771627,808,320,318,0.579968531,0.528853332,ok
1750921983.725061178,1,-0.367134772,-0.082444022,-0.873607343,0.034451834,0.356173177,-0.022312241,0.933518025,793,278,278,0.512326796,0.438488465,ok
1750921983.731061220,1,-0.374173428,-0.082173961,-0.880226029,0.034695596,0.359262796,-0.022553875,0.932318498,777,289,281,0.479317255,0.389810901,ok
1750921983.737061262,1,-0.381381305,-0.082124342,-0.886382500,0.035172306,0.362432234,-0.022677150,0.931070100,765,284,284,0.563710174,0.494812776,ok
1750921983.743061304,1,-0.388845047,-0.082280847,-0.892939446,0.035293662,0.365625169,-0.022775394,0.929813892,699,276,273,0.497463963,0.398897422,ok
1750921983.749061346,1,-0.395927366,-0.082353340,-0.898950823,0.035554045,0.368744560,-0.022519115,0.928577541,665,272,269,0.466335758,0.396279875,ok
1750921983.755061388,1,-0.403429167,-0.082356360,-0.905274830,0.036318279,0.372106809,-0.022411034,0.927208311,655,268,264,0.600402182,0.500545039,ok
1750921983.761061430,1,-0.410904291,-0.082329244,-0.911663579,0.037012985,0.375262207,-0.022852780,0.925897438,649,274,272,0.505269388,0.426301632,ok
1750921983.767061472,1,-0.417843896,-0.082373232,-0.917697767,0.036944819,0.378255202,-0.023773802,0.924658255,648,312,307,0.546638683,0.450741607,ok
1750921983.773061514,1,-0.425532543,-0.082849733,-0.924180030,0.036881891,0.381246310,-0.024462412,0.923413541,644,291,286,0.528286514,0.420644928,ok
1750921983.779061556,1,-0.432896352,-0.082729420,-0.930592167,0.036615226,0.384384664,-0.024844604,0.922111978,642,261,257,0.514254777,0.402773171,ok
1750921983.785061598,1,-0.440148389,-0.081413293,-0.938756665,0.035821346,0.387994036,-0.025216348,0.920620223,637,277,268,0.608732531,0.548007224,ok
1750921983.791061640,1,-0.447680638,-0.081063084,-0.945143993,0.035845664,0.391197402,-0.025194232,0.919263255,631,278,276,0.541364589,0.470720758,ok
1750921983.797061682,1,-0.454557918,-0.079966252,-0.950930486,0.036235624,0.394406430,-0.025468363,0.917868133,626,280,278,0.599565178,0.523364781,ok
1750921983.803061724,1,-0.462496268,-0.079294656,-0.956861123,0.037515681,0.397636415,-0.025398638,0.916423900,617,303,301,0.593598062,0.549140016,ok
1750921983.809061766,1,-0.469416913,-0.078233687,-0.962242891,0.038270654,0.400783491,-0.025253164,0.915024714,611,298,293,0.579862148,0.512227083,ok
1750921983.815061808,1,-0.477277648,-0.078358930,-0.968243407,0.038708856,0.403904728,-0.025564358,0.913624134,602,258,256,0.554361103,0.483662882,ok
1750921983.821061850,1,-0.485190412,-0.079029479,-0.973541980,0.039116770,0.406659319,-0.025697719,0.912380241,595,225,221,0.543046779,0.507836495,ok
1750921983.827061892,1,-0.493588420,-0.079223396,-0.980089662,0.039262401,0.409767129,-0.025777691,0.910980172,589,239,238,0.589344804,0.554291499,ok
1750921983.833061934,1,-0.502316599,-0.079232323,-0.986092133,0.039224606,0.412793258,-0.025740043,0.909615637,587,247,245,0.550192096,0.531778922,ok
1750921983.839061975,1,-0.510862169,-0.077700139,-0.991959672,0.038627034,0.415665041,-0.025642264,0.908335291,580,241,240,0.536355539,0.470944889,ok
1750921983.845062017,1,-0.519210595,-0.076659177,-0.997357721,0.038176425,0.418473387,-0.025873361,0.907057415,565,268,268,0.517583580,0.484947276,ok
1750921983.851062059,1,-0.527194026,-0.075865662,-1.002046119,0.038003632,0.421209586,-0.026027206,0.905792908,554,257,256,0.476444151,0.447090981,ok
1750921983.857062101,1,-0.535315677,-0.075139662,-1.006901175,0.037902293,0.424112694,-0.025936234,0.904444111,551,280,279,0.511344365,0.460651268,ok
1750921983.863062143,1,-0.543572964,-0.074564955,-1.011840799,0.037926177,0.426880492,-0.026052210,0.903136719,539,262,262,0.495728553,0.434536729,ok
1750921983.869062185,1,-0.551605594,-0.074626412,-1.015527638,0.038426346,0.429321378,-0.026543709,0.901943458,490,281,280,0.497510299,0.410624638,ok
1750921983.875062227,1,-0.559758872,-0.075250251,-1.021526815,0.039100477,0.432138486,-0.027134515,0.900550498,488,261,259,0.528705723,0.430549844,ok
1750921983.881062269,1,-0.568312635,-0.075825368,-1.027366293,0.039603498,0.435036644,-0.027509501,0.899120631,485,263,261,0.510205694,0.455616642,ok
1750921983.887062311,1,-0.577503741,-0.076599557,-1.030875301,0.040187182,0.437444118,-0.027471191,0.897927039,481,247,245,0.477987441,0.397500637,ok
1750921983.893062353,1,-0.586438788,-0.077161675,-1.037395884,0.040706079,0.440544913,-0.027374161,0.896389341,479,238,237,0.578603912,0.497211990,ok
1750921983.899062395,1,-0.594724740,-0.077140271,-1.043580726,0.040641796,0.443618364,-0.027581986,0.894868831,477,214,213,0.471753254,0.381019915,ok
1750921983.905062437,1,-0.604153386,-0.076420096,-1.050097070,0.040076219,0.446595597,-0.027552086,0.893413203,471,238,236,0.501673555,0.430678083,ok
1750921983.911062479,1,-0.612296424,-0.075661173,-1.055269109,0.039697644,0.449453689,-0.027296604,0.892003573,469,256,255,0.577408602,0.470836697,ok
1750921983.917062521,1,-0.620614600,-0.074901349,-1.059886439,0.039819933,0.452412879,-0.027213979,0.890503430,467,252,242,0.753185653,0.610210114,ok
1750921983.923062563,1,-0.629377378,-0.074559603,-1.062762479,0.040716613,0.454735245,-0.027297087,0.889276607,463,243,239,0.624841690,0.526692548,ok
1750921983.929062605,1,-0.638074275,-0.073931366,-1.067131388,0.041331497,0.457050023,-0.028050564,0.888037246,459,250,247,0.647583591,0.561571247,ok
1750921983.935062647,1,-0.646317497,-0.074075043,-1.073069576,0.042288709,0.459891592,-0.029267348,0.886484524,454,242,238,0.588455069,0.573486678,ok
1750921983.941062689,1,-0.655234813,-0.074220728,-1.078569624,0.043527382,0.462740278,-0.030040260,0.884914902,451,243,243,0.578438045,0.499908659,ok
1750921983.947062731,1,-0.664822526,-0.074791711,-1.084378764,0.044486784,0.465500706,-0.030398713,0.883405873,450,240,239,0.646970860,0.581210935,ok
1750921983.953062773,1,-0.673654845,-0.073907842,-1.088771851,0.044745288,0.468203220,-0.030183858,0.881970827,444,246,245,0.653119782,0.541191131,ok
1750921983.959062815,1,-0.682947890,-0.073946875,-1.092802109,0.045185773,0.470662122,-0.029750797,0.880653339,442,253,252,0.602733688,0.517453435,ok
1750921983.965062857,1,-0.692155818,-0.073982147,-1.098054850,0.045497016,0.473561700,-0.029385358,0.879093760,435,234,228,0.577982539,0.488280762,ok
1750921983.971062899,1,-0.701417459,-0.073898183,-1.101899241,0.045387125,0.476051744,-0.028782676,0.877773492,425,227,217,0.587466597,0.511583542,ok
1750921983.977062941,1,-0.710709312,-0.073452028,-1.106273204,0.044810530,0.478574109,-0.028591482,0.876436744,421,192,191,0.573923069,0.475500786,ok
1750921983.983062983,1,-0.720407752,-0.074118569,-1.112105550,0.044974578,0.481396132,-0.028816166,0.874874094,414,220,212,0.589237813,0.499262194,ok
1750921983.989063025,1,-0.729693217,-0.075137018,-1.117982858,0.045512035,0.484248216,-0.029170038,0.873259085,409,200,199,0.581445193,0.456105363,ok
1750921983.995063066,1,-0.738604542,-0.074845896,-1.122808542,0.045789465,0.486948291,-0.029510701,0.871730351,401,206,200,0.561007444,0.429429277,ok
1750921984.001063108,1,-0.747630645,-0.074575534,-1.126854764,0.046486359,0.489499892,-0.030125326,0.870242115,398,204,201,0.512916055,0.425610073,ok
1750921984.007063150,1,-0.756320038,-0.075329016,-1.131648248,0.047440429,0.492220804,-0.030656182,0.868635876,385,189,181,0.481136560,0.423079978,ok
1750921984.013063192,1,-0.765888039,-0.075832430,-1.136657421,0.047942340,0.494963303,-0.031073573,0.867033618,378,187,186,0.590336600,0.443778830,ok
1750921984.019063234,1,-0.775338313,-0.077061674,-1.143343990,0.048570671,0.498074633,-0.031416125,0.865202622,375,190,187,0.507076492,0.393095602,ok
1750921984.025063276,1,-0.784010495,-0.076302137,-1.148256886,0.048397418,0.500828128,-0.031562257,0.863616060,370,183,181,0.471369405,0.384820073,ok
1750921984.031063318,1,-0.793928273,-0.076577925,-1.153227602,0.048683513,0.503547471,-0.031226628,0.862029441,369,175,171,0.475409944,0.433646324,ok
1750921984.037063360,1,-0.803063787,-0.075789262,-1.158038954,0.048275316,0.506347424,-0.030998965,0.860418994,363,169,169,0.524830717,0.466948265,ok
1750921984.043063402,1,-0.812600508,-0.075848903,-1.162553821,0.048098625,0.509088665,-0.031028467,0.858808761,357,168,168,0.569095116,0.480586215,ok
1750921984.049063444,1,-0.821932314,-0.074704882,-1.165783607,0.047676037,0.511429715,-0.031010463,0.857440956,352,172,170,0.552885119,0.485578694,ok
1750921984.055063486,1,-0.830075763,-0.074381297,-1.169991455,0.047628067,0.514102549,-0.031276725,0.855834039,344,179,175,0.505945975,0.406396650,ok
1750921984.061063528,1,-0.840549470,-0.074162401,-1.173083153,0.047674710,0.516260576,-0.031660386,0.854517267,342,183,182,0.552378550,0.467921992,ok
1750921984.067063570,1,-0.851068384,-0.073930148,-1.178407998,0.048121750,0.518989625,-0.032295284,0.852813626,340,173,172,0.585582187,0.518984087,ok
1750921984.073063612,1,-0.861118924,-0.073506805,-1.180938427,0.048572141,0.521041873,-0.032892208,0.851512898,337,163,162,0.581478757,0.528350671,ok
1750921984.079063654,1,-0.869907878,-0.072975654,-1.184623529,0.048849730,0.523556189,-0.033143275,0.849943612,331,162,162,0.544019464,0.487520839,ok
1750921984.085063696,1,-0.879374029,-0.074272418,-1.188731641,0.050037117,0.526152287,-0.033381715,0.848260407,329,161,161,0.540055175,0.471691254,ok
1750921984.091063738,1,-0.888695475,-0.074224981,-1.192686695,0.050749592,0.528736799,-0.033639349,0.846599238,327,173,171,0.498239831,0.453517032,ok
1750921984.097063780,1,-0.898310253,-0.074454219,-1.196448679,0.051180622,0.531328419,-0.034098877,0.844930720,323,171,169,0.556527925,0.536548556,ok
1750921984.103063822,1,-0.907631569,-0.074832726,-1.197353649,0.051422393,0.533242340,-0.034566440,0.843690409,319,164,163,0.574571137,0.533447927,ok
1750921984.109063864,1,-0.917016005,-0.074569721,-1.201454662,0.051576043,0.535990257,-0.034276490,0.841949808,316,150,149,0.475376232,0.416061053,ok
1750921984.115063906,1,-0.926170670,-0.075251821,-1.204425018,0.051856777,0.538600907,-0.034371397,0.840260998,314,167,167,0.472710674,0.423065228,ok
1750921984.121063948,1,-0.935716505,-0.076207755,-1.207277300,0.052353109,0.540975771,-0.034973941,0.838678240,311,169,169,0.539769100,0.494674658,ok
1750921984.127063990,1,-0.945573258,-0.076494767,-1.210700994,0.052739291,0.543217151,-0.035366900,0.837187480,303,151,151,0.577044919,0.511542260,ok
1750921984.133064032,1,-0.955173532,-0.075502813,-1.214467041,0.053005220,0.545822563,-0.035907411,0.835451276,299,155,154,0.521575688,0.473174873,ok
1750921984.139064074,1,-0.964711448,-0.076711602,-1.218060817,0.054451422,0.548528826,-0.036593271,0.833553899,281,166,166,0.591865684,0.507404586,ok
1750921984.145064116,1,-0.974797430,-0.077961360,-1.221750037,0.056036159,0.550964371,-0.037051591,0.831820528,276,162,160,0.488377020,0.397173087,ok
1750921984.151064157,1,-0.983754507,-0.078019175,-1.223453104,0.056787950,0.553093745,-0.037354465,0.830341545,271,150,150,0.493771124,0.423007610,ok
1750921984.157064199,1,-0.994079637,-0.079078773,-1.226304892,0.057988112,0.555407597,-0.037257927,0.828716856,253,154,152,0.540145907,0.443858237,ok
1750921984.163064241,1,-1.003511822,-0.078853000,-1.229391327,0.058557794,0.558066885,-0.037056130,0.826897321,253,162,162,0.571968227,0.498996879,ok
1750921984.169064283,1,-1.014533081,-0.079474190,-1.231894800,0.059346401,0.560390067,-0.036938374,0.825273611,252,159,157,0.576192591,0.469801263,ok
1750921984.175064325,1,-1.024553927,-0.078675844,-1.235586634,0.059411131,0.563065585,-0.036604697,0.823460722,251,148,147,0.558069454,0.502744184,ok
1750921984.181064367,1,-1.034390701,-0.077853458,-1.237185244,0.059424846,0.565191350,-0.036872117,0.821990190,251,152,151,0.598738499,0.500715035,ok
1750921984.187064409,1,-1.043902352,-0.075816058,-1.240182594,0.058954829,0.567653316,-0.037194100,0.820311307,248,154,153,0.648300132,0.576112404,ok
1750921984.193064451,1,-1.053653946,-0.075718651,-1.241753466,0.059044139,0.569759039,-0.037525024,0.818828614,982,501,488,0.563394884,0.459022445,ok
1750921984.199064493,1,-1.063285569,-0.075280272,-1.244305503,0.058918849,0.572180577,-0.037457606,0.817150466,962,474,431,0.578013396,0.479480543,ok
