source_id,target_id,type,tx,ty,tz,qx,qy,qz,qw,inlier_count,reprojection_error_median
24,25,sequential,-0.015607031,-0.004371739,-0.101449854,-0.001698038,0.035146179,-0.002715370,0.999377051,0,nan
25,26,sequential,-0.015502973,-0.005687182,-0.095933360,0.001320324,0.035302478,-0.001767949,0.999374237,0,nan
26,27,sequential,-0.013624773,-0.004740306,-0.095782818,-0.000818240,0.035689360,-0.001603151,0.999361311,0,nan
27,28,sequential,-0.013236917,-0.004806537,-0.098817182,-0.002002162,0.034617448,-0.002633281,0.999395162,0,nan
28,29,sequential,-0.012161781,-0.006265377,-0.095931253,-0.001088822,0.034900392,-0.004070925,0.999381911,0,nan
29,30,sequential,-0.031342792,-0.013154072,-0.189402475,0.000757147,0.073351925,-0.004014785,0.997297751,0,nan
30,31,sequential,-0.022894978,-0.008211424,-0.178342552,-0.000299559,0.070883453,-0.004769491,0.997473157,0,nan
31,32,sequential,-0.034223139,-0.013609368,-0.232553856,-0.000313293,0.089975243,-0.007880598,0.995912774,0,nan
32,33,sequential,-0.033907122,-0.010722116,-0.202595422,-0.000413273,0.075753047,-0.002553984,0.997123253,0,nan
33,34,sequential,-0.043727893,-0.005190440,-0.229741980,-0.000292162,0.081138641,-0.002417663,0.996699850,0,nan
34,35,sequential,-0.033508527,-0.014398328,-0.181874629,-0.000175016,0.060609696,-0.002934627,0.998157213,0,nan
35,36,sequential,-0.029346509,-0.009035013,-0.166291741,-0.001124577,0.056463781,-0.002507264,0.998400867,0,nan
36,37,sequential,-0.038055310,-0.010789398,-0.226998586,-0.001021601,0.076608484,-0.003268285,0.997055372,0,nan
37,38,sequential,-0.016541470,-0.005260666,-0.139104495,0.001339247,0.049615668,-0.004154851,0.998758844,0,nan
38,39,sequential,-0.014335077,-0.008033110,-0.117367844,-0.000517587,0.042880371,-0.003999938,0.999072073,0,nan
39,40,sequential,-0.014708544,-0.007072153,-0.121201792,-0.000183354,0.043650796,-0.002741634,0.999043071,0,nan
40,41,sequential,-0.011771742,-0.006822664,-0.099483013,-0.001948461,0.035287015,-0.001094474,0.999374721,0,nan
41,42,sequential,-0.016445378,-0.006755962,-0.134044696,-0.002024956,0.047815481,-0.002501534,0.998851001,0,nan
42,43,sequential,-0.044675855,-0.012151615,-0.263015328,-0.000072167,0.091710141,-0.003694875,0.995778887,0,nan
43,44,sequential,-0.025661956,-0.009745502,-0.187464804,-0.002701178,0.064379514,-0.004384475,0.997912200,0,nan
44,45,sequential,-0.012922358,-0.004836519,-0.114508345,-0.001433601,0.042044211,-0.001802362,0.999113097,0,nan
45,46,sequential,-0.018057564,-0.007774629,-0.150167349,0.000450132,0.048916783,-0.003369376,0.998797073,0,nan
46,47,sequential,-0.017218443,-0.008621809,-0.140279240,-0.000958205,0.048665396,-0.000944453,0.998814232,0,nan
47,48,sequential,-0.009546015,-0.002287556,-0.108596330,-0.001758896,0.034865048,-0.002829468,0.999386476,0,nan
48,49,sequential,-0.008591341,-0.006133968,-0.099946099,-0.001785728,0.035162300,-0.001336454,0.999379126,0,nan
49,50,sequential,-0.012343636,-0.014813754,-0.134049166,-0.001072025,0.041961800,-0.001486018,0.999117536,0,nan
50,51,sequential,-0.012697172,-0.000606501,-0.099590004,0.000186583,0.035602195,-0.002525295,0.999362833,0,nan
51,52,sequential,-0.009044510,-0.002799178,-0.111165623,-0.002276506,0.036238841,-0.001227675,0.999339810,0,nan
52,53,sequential,-0.007617670,-0.003811410,-0.091767210,-0.002175843,0.036167636,-0.002003080,0.999341361,0,nan
53,54,sequential,-0.019992590,0.001781040,-0.150100256,0.002929837,0.050318126,-0.002031489,0.998726877,0,nan
54,55,sequential,-0.014642915,-0.014165743,-0.159179991,-0.001117071,0.050950414,-0.002858745,0.998696468,0,nan
55,56,sequential,-0.010297837,-0.002531444,-0.107119163,0.002444931,0.035957119,-0.001652972,0.999348976,0,nan
56,57,sequential,-0.006996950,-0.002788707,-0.104067458,0.001780934,0.035423697,-0.001276451,0.999369982,0,nan
57,58,sequential,-0.021022079,-0.009714865,-0.160801501,0.001263759,0.054309588,-0.001437791,0.998522310,0,nan
58,59,sequential,-0.013400768,-0.005085765,-0.118048844,0.001131081,0.041335747,-0.001013398,0.999144159,0,nan
59,60,sequential,-0.013409446,-0.004861952,-0.133759527,-0.001603933,0.047829703,-0.001290033,0.998853384,0,nan
60,61,sequential,-0.020257075,-0.008537366,-0.165150753,0.000809868,0.054944867,-0.001944799,0.998487167,0,nan
61,62,sequential,-0.014743556,-0.008971865,-0.125723767,-0.001058341,0.040989962,-0.001879148,0.999157231,0,nan
62,63,sequential,-0.003969352,0.000000908,-0.086440064,0.001183303,0.034506104,-0.001885515,0.999402008,0,nan
0,63,loop,-0.004166280,-0.013233238,0.469693735,0.012896630,-0.186518986,0.010917169,0.982306042,23,1.816661502
63,64,sequential,-0.020724511,-0.006234053,-0.113519560,0.000331756,0.034948542,-0.001432543,0.999388031,0,nan
64,65,sequential,-0.044849789,-0.015796958,-0.275493108,-0.005962382,0.087920453,-0.003548417,0.996103334,0,nan
65,66,sequential,-0.037784910,-0.015817472,-0.269969049,-0.003992309,0.093386391,-0.011331024,0.995557458,0,nan
66,67,sequential,-0.009012949,-0.002441297,-0.118708006,0.002382205,0.049221686,0.000165453,0.998785024,0,nan
67,68,sequential,-0.008426056,-0.005827346,-0.150340655,-0.001903322,0.052662884,-0.004848900,0.998598761,0,nan
68,69,sequential,-0.004473715,-0.007690677,-0.104365136,-0.000563516,0.038484625,-0.002668869,0.999255469,0,nan
69,70,sequential,-0.008299907,-0.005391023,-0.113788666,-0.001488360,0.038561785,-0.002593857,0.999251743,0,nan
70,71,sequential,-0.008302760,-0.006429159,-0.112136616,-0.001063303,0.036075141,-0.001467818,0.999347437,0,nan
71,72,sequential,-0.010484641,-0.007715092,-0.116009575,0.000787129,0.033373459,-0.000369542,0.999442573,0,nan
72,73,sequential,-0.010287642,-0.000932080,-0.116871140,-0.000447122,0.033814240,-0.000701069,0.999427789,0,nan
10,73,loop,0.164117354,0.005106597,0.049871913,0.000372599,-0.051282670,0.000418777,0.998684021,34,1.576157511
73,74,sequential,-0.012210567,-0.004241094,-0.103417509,0.000041175,0.034685756,-0.000477840,0.999398153,0,nan
74,75,sequential,-0.010219767,-0.005158458,-0.113505755,-0.000650436,0.033227909,-0.000683345,0.999447355,0,nan
75,76,sequential,-0.011536184,-0.005789427,-0.115285799,0.002110571,0.033331204,-0.000357951,0.999442068,0,nan
76,77,sequential,-0.010472544,-0.006646750,-0.110225406,-0.000649431,0.033997607,-0.002653579,0.999418180,0,nan
77,78,sequential,-0.010102673,-0.004269858,-0.109489206,-0.001471643,0.034612360,-0.001973258,0.999397781,0,nan
78,79,sequential,-0.009586697,-0.006184928,-0.113608573,0.000639575,0.034653235,-0.002294906,0.999396557,0,nan
79,80,sequential,-0.008130212,-0.005973884,-0.103386538,0.002529629,0.034318033,-0.001409326,0.999406768,0,nan
80,81,sequential,-0.007745719,-0.005715048,-0.103550709,-0.003121757,0.033666360,-0.004079521,0.999419926,0,nan
81,82,sequential,-0.009556813,-0.002478157,-0.107138590,0.001611012,0.034349159,-0.000832463,0.999408248,0,nan
82,83,sequential,-0.010523020,-0.008847373,-0.111339827,-0.000840788,0.034269973,-0.002710842,0.999408582,0,nan
16,83,loop,0.117225849,-0.049380338,-0.021750428,0.005509343,0.024881281,0.002788453,0.999671343,39,1.391514628
83,84,sequential,-0.010464396,-0.004941748,-0.104726004,-0.001017272,0.034365216,-0.000510041,0.999408694,0,nan
84,85,sequential,-0.018376931,-0.011423676,-0.172963127,0.002190593,0.054075274,-0.002891515,0.998530273,0,nan
85,86,sequential,-0.021533943,-0.004409323,-0.177517086,-0.000583156,0.064924868,-0.003852501,0.997882548,0,nan
86,87,sequential,-0.037403472,-0.020721014,-0.246694625,0.005288225,0.087478054,-0.000580831,0.996152241,0,nan
87,88,sequential,-0.009635823,-0.001540160,-0.113155336,-0.004461215,0.034775009,-0.002847292,0.999381153,0,nan
88,89,sequential,-0.008904627,-0.003637346,-0.109580364,-0.000240599,0.034087239,-0.001541129,0.999417644,0,nan
89,90,sequential,-0.011819334,-0.008716069,-0.105955114,0.000157944,0.033292829,-0.000439654,0.999445531,0,nan
90,91,sequential,-0.009268077,-0.004289382,-0.099990999,-0.001656329,0.031228327,-0.002506180,0.999507762,0,nan
91,92,sequential,-0.009617896,-0.010239420,-0.099235759,0.002003972,0.030825787,-0.002941022,0.999518437,0,nan
92,93,sequential,-0.012400763,-0.007173022,-0.104034837,-0.003246528,0.030738041,-0.002829392,0.999518198,0,nan
25,93,loop,0.126506596,0.011146884,0.083544595,-0.002391287,0.025679280,-0.008994278,0.999626910,65,1.212741280
93,94,sequential,-0.006228383,-0.003805106,-0.107335297,-0.002482831,0.029832922,-0.000865251,0.999551441,0,nan
94,95,sequential,-0.015070673,-0.007409597,-0.111450412,-0.000478524,0.029851312,-0.001339197,0.999553339,0,nan
95,96,sequential,-0.012152774,-0.007505414,-0.107109438,-0.002088228,0.030408328,-0.001971421,0.999533434,0,nan
96,97,sequential,-0.017139964,-0.006635202,-0.133795697,-0.001459406,0.036554025,-0.002088616,0.999328430,0,nan
97,98,sequential,-0.028211471,-0.010405251,-0.210679794,0.002199110,0.058377271,-0.003259882,0.998286848,0,nan
98,99,sequential,-0.032877957,-0.005933825,-0.295208584,-0.001151432,0.082529946,-0.007986653,0.996555917,0,nan
99,100,sequential,-0.034219330,-0.014834761,-0.259179266,-0.000958818,0.072561160,-0.004164609,0.997354809,0,nan
100,101,sequential,-0.028259796,-0.004092989,-0.192519532,0.001398199,0.057211027,-0.003281119,0.998355737,0,nan
101,102,sequential,-0.054446052,-0.016913175,-0.278334529,0.000791434,0.088957631,0.000060749,0.996035095,0,nan
102,103,sequential,-0.020422942,-0.005849383,-0.127406269,0.000352283,0.041908877,-0.004328275,0.999112000,0,nan
35,103,loop,0.017989914,0.010735618,-0.038473621,-0.002698441,-0.069848466,0.007799578,0.997523472,24,0.903741902
103,104,sequential,-0.047713736,0.003362136,-0.093379334,-0.001521074,0.035803224,-0.000890531,0.999357305,0,nan
104,105,sequential,-0.012320350,-0.007146819,-0.103850434,-0.003930669,0.036101631,-0.001171316,0.999339707,0,nan
105,106,sequential,-0.020130950,-0.002783290,-0.126462295,-0.001527139,0.041873382,-0.003298695,0.999116313,0,nan
106,107,sequential,-0.024363662,-0.008113430,-0.160346958,0.001408141,0.057771296,-0.002587377,0.998325498,0,nan
107,108,sequential,-0.022823659,-0.005383274,-0.142415738,0.001470733,0.048948775,-0.003331734,0.998794651,0,nan
108,109,sequential,-0.023873772,-0.008702168,-0.144506047,0.001125694,0.048429517,-0.001387147,0.998825005,0,nan
109,110,sequential,-0.018668000,-0.007247542,-0.120352182,-0.002197870,0.040843083,-0.002970643,0.999158740,0,nan
110,111,sequential,-0.019101690,-0.005809879,-0.115465675,0.000485956,0.041764811,-0.001016333,0.999126835,0,nan
111,112,sequential,-0.031564689,-0.009074377,-0.182600706,-0.002432076,0.062549196,-0.003488626,0.998032821,0,nan
112,113,sequential,-0.048238973,-0.012623359,-0.258700743,0.000791563,0.091686251,-0.003764236,0.995780516,0,nan
43,113,loop,0.131398405,0.000887570,-0.018698484,0.001010942,0.029670807,-0.000483130,0.999559097,31,1.430864462
113,114,sequential,-0.009182163,-0.010434518,-0.168523825,-0.001233888,0.055407717,-0.003123861,0.998458163,0,nan
114,115,sequential,-0.012789695,-0.008510262,-0.108402620,-0.004724612,0.034687082,-0.001743260,0.999385534,0,nan
115,116,sequential,-0.017514491,-0.007450102,-0.105650636,-0.001710859,0.033733459,-0.003388560,0.999423656,0,nan
116,117,sequential,-0.012511731,-0.001582390,-0.094599107,-0.000894210,0.035317399,-0.001616640,0.999374438,0,nan
117,118,sequential,-0.010821873,-0.001926288,-0.105825173,0.001424329,0.035810728,0.000186630,0.999357558,0,nan
118,119,sequential,-0.010224753,-0.005218602,-0.095407473,-0.001292207,0.034601415,-0.002700966,0.999396707,0,nan
119,120,sequential,-0.008533709,-0.007829054,-0.097919284,0.000730798,0.034948905,-0.003464099,0.999382830,0,nan
120,121,sequential,-0.013409421,-0.004160377,-0.096588908,-0.000204354,0.034741072,-0.001905497,0.999394509,0,nan
121,122,sequential,-0.013530384,-0.006320540,-0.098959874,-0.000473291,0.034236893,-0.000440067,0.999413537,0,nan
122,123,sequential,-0.009202396,-0.005260950,-0.097214342,-0.003699755,0.035120529,-0.002602199,0.999372848,0,nan
51,123,loop,0.033188515,0.002945221,0.015068938,-0.002490587,0.048900419,-0.001962925,0.998798625,88,1.371654493
123,124,sequential,-0.008417500,-0.008435818,-0.077396418,0.000636421,0.035371444,-0.000441406,0.999373935,0,nan
124,125,sequential,-0.011906806,-0.004761838,-0.107209960,-0.001171025,0.034966560,-0.001218912,0.999387053,0,nan
125,126,sequential,-0.010961050,0.005398053,-0.098736677,-0.005153309,0.036125954,-0.002606162,0.999330559,0,nan
126,127,sequential,-0.012009530,-0.001092460,-0.114638600,0.002746392,0.035481234,-0.000070921,0.999366567,0,nan
127,128,sequential,-0.011099405,-0.011955762,-0.109330369,0.002604612,0.034639999,-0.002777636,0.999392601,0,nan
128,129,sequential,-0.013161270,-0.003509188,-0.107941884,0.002240486,0.043653107,-0.002576150,0.999040915,0,nan
129,130,sequential,-0.018761891,-0.000690138,-0.128442796,0.001919302,0.048242928,-0.000361177,0.998833723,0,nan
130,131,sequential,-0.024081370,-0.009457952,-0.183312291,0.001862566,0.068472223,-0.002502256,0.997648147,0,nan
131,132,sequential,-0.016193167,-0.006270516,-0.106783665,0.000131961,0.033822291,-0.000557671,0.999427698,0,nan
132,133,sequential,-0.013163281,-0.004590927,-0.091858669,-0.000949768,0.034495166,-0.000690831,0.999404175,0,nan
64,133,loop,-0.118766609,-0.071329533,0.425006776,0.014235208,-0.091220559,-0.004363350,0.995719403,52,1.463490315
133,134,sequential,-0.025219651,-0.010873863,-0.117068369,-0.000275236,0.034670892,-0.002520694,0.999395567,0,nan
134,135,sequential,-0.015428844,-0.006710259,-0.099266905,-0.000284492,0.034539839,-0.000892848,0.999402882,0,nan
135,136,sequential,-0.013621329,-0.005461718,-0.100444916,-0.000515896,0.035257692,-0.001378324,0.999377171,0,nan
136,137,sequential,-0.014906951,-0.006077149,-0.097406968,0.000556649,0.035110861,-0.001323308,0.999382393,0,nan
137,138,sequential,-0.056014015,-0.014529487,-0.260249057,-0.003841739,0.088971464,-0.002560086,0.996023476,0,nan
138,139,sequential,-0.056668044,-0.012747042,-0.254732055,-0.003111261,0.090142466,-0.002931209,0.995919708,0,nan
139,140,sequential,-0.036904537,-0.009552813,-0.193285555,0.002131717,0.069325683,-0.004853140,0.997579998,0,nan
140,141,sequential,-0.015158865,-0.006535011,-0.094513040,-0.001933384,0.035369034,-0.002497351,0.999369329,0,nan
141,142,sequential,-0.014614436,-0.004743198,-0.091298517,-0.000436643,0.034904104,-0.003381250,0.999384851,0,nan
142,143,sequential,-0.013890964,-0.004639271,-0.090250611,0.000868082,0.034904378,-0.002425490,0.999387336,0,nan
8,143,loop,-0.164655597,-0.004171871,0.018059101,0.003320110,-0.046951709,0.003977606,0.998883723,75,1.280104622
143,144,sequential,-0.023408309,-0.001964739,-0.106976009,-0.000949863,0.041757843,-0.001079893,0.999126726,0,nan
144,145,sequential,-0.016241629,-0.003353185,-0.084742603,0.001038848,0.034690679,-0.002438072,0.999394583,0,nan
145,146,sequential,-0.015527578,-0.003416181,-0.084114167,-0.000597630,0.034488438,-0.001884745,0.999403141,0,nan
146,147,sequential,-0.016159342,-0.005180822,-0.087492263,0.002021733,0.034036531,-0.002286698,0.999415929,0,nan
147,148,sequential,-0.034118246,-0.007533738,-0.155325760,-0.000722537,0.060446776,-0.004116791,0.998162671,0,nan
148,149,sequential,-0.020411388,-0.005564595,-0.105286513,0.001978474,0.039062188,-0.000769823,0.999234526,0,nan
149,150,sequential,-0.020531182,-0.006202005,-0.127217788,0.000595004,0.045214328,-0.001882192,0.998975359,0,nan
150,151,sequential,-0.019683102,-0.006241572,-0.129810077,-0.001808904,0.044190481,-0.002899651,0.999017278,0,nan
151,152,sequential,-0.011953102,-0.005290215,-0.096088202,-0.000040611,0.030948641,-0.002549640,0.999517723,0,nan
152,153,sequential,-0.038151936,-0.009357956,-0.240474772,0.002496909,0.081581998,-0.005511352,0.996648267,0,nan
18,153,loop,-0.121774060,-0.002821676,-0.049363105,0.004394960,-0.013032143,0.000260675,0.999905385,81,1.200955068
153,154,sequential,-0.040069936,-0.009810761,-0.272109188,-0.000424012,0.090659546,-0.004544297,0.995871486,0,nan
154,155,sequential,-0.041160860,-0.020163405,-0.249806813,-0.001329541,0.087909064,-0.004252552,0.996118539,0,nan
155,156,sequential,-0.011074047,-0.002562248,-0.106909644,-0.001277153,0.034717084,0.000248081,0.999396334,0,nan
156,157,sequential,-0.012320124,-0.007729361,-0.105509714,-0.001463675,0.034873388,-0.001912597,0.999388836,0,nan
157,158,sequential,-0.012061367,-0.003561314,-0.102395250,-0.000783873,0.035195271,-0.000672967,0.999379921,0,nan
158,159,sequential,-0.013380024,-0.006903844,-0.108309993,-0.000683515,0.036308480,-0.002482746,0.999337312,0,nan
159,160,sequential,-0.010983969,-0.005537121,-0.102783198,0.000655332,0.037625168,-0.002059258,0.999289586,0,nan
160,161,sequential,-0.011330081,-0.007903579,-0.108546084,-0.000597487,0.038018012,-0.001693960,0.999275440,0,nan
161,162,sequential,-0.009403478,-0.002668607,-0.103192889,0.000201518,0.037925996,-0.002041734,0.999278444,0,nan
162,163,sequential,-0.007726071,-0.006468724,-0.102566252,-0.000449509,0.038342418,-0.003872941,0.999257053,0,nan
28,163,loop,0.034191097,-0.006881489,-0.145569322,0.001367479,0.000174973,-0.001085608,0.999998460,85,1.521945656
163,164,sequential,-0.010268722,-0.006113769,-0.104073488,-0.003297467,0.038844518,-0.002908234,0.999235594,0,nan
164,165,sequential,-0.012510680,-0.008192352,-0.171760287,0.003448746,0.070935030,-0.004755449,0.997463640,0,nan
165,166,sequential,-0.016589955,-0.011803921,-0.213063062,-0.000636828,0.083748658,-0.006839000,0.996463238,0,nan
166,167,sequential,-0.017284903,-0.002415253,-0.224020147,-0.005480213,0.084357066,-0.006629937,0.996398463,0,nan
167,168,sequential,-0.037971465,-0.015361669,-0.261529083,0.001538133,0.090123886,-0.001681955,0.995927954,0,nan
168,169,sequential,-0.036378123,-0.008878637,-0.242175938,0.000432125,0.081842915,-0.003162975,0.996640129,0,nan
169,170,sequential,-0.014353649,-0.006879960,-0.124826260,-0.002093933,0.041050683,-0.001852808,0.999153153,0,nan
170,171,sequential,-0.012786312,-0.010064623,-0.110893429,0.001107236,0.034415779,-0.001517650,0.999405836,0,nan
171,172,sequential,-0.012417580,-0.006501956,-0.121545399,-0.003216905,0.040851742,-0.001477474,0.999158948,0,nan
172,173,sequential,-0.008832742,-0.002472834,-0.108914361,-0.000881321,0.034521695,-0.002820768,0.999399579,0,nan
107,173,loop,0.037165577,0.016960371,0.117580463,-0.003280299,-0.024554063,0.002119117,0.999690876,49,1.468590630
173,174,sequential,-0.030150886,-0.006137747,-0.163237979,0.001748425,0.055028609,-0.003598460,0.998476763,0,nan
174,175,sequential,-0.012274344,-0.003454082,-0.108934505,0.000953652,0.034792303,-0.000846529,0.999393751,0,nan
175,176,sequential,-0.017578056,-0.008377083,-0.151404011,0.000392460,0.048067601,-0.002453760,0.998840994,0,nan
176,177,sequential,-0.019783242,-0.009571300,-0.154323575,-0.001145469,0.048994007,-0.000967730,0.998797947,0,nan
177,178,sequential,-0.014033473,-0.006064562,-0.127070036,-0.001711601,0.043170010,-0.004675122,0.999055336,0,nan
178,179,sequential,-0.017864388,-0.007468343,-0.151942225,0.000271589,0.051289385,-0.000961665,0.998683333,0,nan
179,180,sequential,-0.033221085,-0.013804159,-0.259633173,0.000031638,0.087543604,-0.005134490,0.996147456,0,nan
180,181,sequential,-0.023505475,-0.010447159,-0.196007313,-0.002190728,0.066305681,-0.002526092,0.997793754,0,nan
181,182,sequential,-0.007344266,-0.005559068,-0.105678877,-0.002887739,0.036338268,-0.002704167,0.999331716,0,nan
182,183,sequential,-0.007711717,-0.004878927,-0.113811683,-0.004558962,0.035594664,-0.002562711,0.999352625,0,nan
117,183,loop,0.079879374,0.001063704,0.054946069,0.000534269,-0.013282261,0.003436274,0.999905740,80,1.185014557
183,184,sequential,0.001641530,-0.008920454,-0.106803552,-0.000099923,0.036124918,-0.002584227,0.999343936,0,nan
184,185,sequential,-0.009529003,-0.008889852,-0.106577091,0.003394981,0.035988791,-0.001089444,0.999345833,0,nan
185,186,sequential,-0.004644673,-0.004653464,-0.099491196,-0.001610094,0.036975414,-0.003616733,0.999308334,0,nan
186,187,sequential,-0.015571321,-0.009195833,-0.175519259,-0.000600757,0.058743373,-0.002930162,0.998268636,0,nan
187,188,sequential,-0.011299207,-0.010721008,-0.102882673,-0.001604816,0.036037826,-0.002202603,0.999346711,0,nan
188,189,sequential,-0.005264182,0.000251036,-0.105980393,-0.002306651,0.036245252,-0.000345158,0.999340203,0,nan
189,190,sequential,-0.004179428,-0.008573569,-0.102451150,-0.001882786,0.035485498,-0.001659527,0.999367040,0,nan
190,191,sequential,-0.008417387,-0.003054130,-0.099866623,-0.000219012,0.036199531,-0.002690373,0.999340937,0,nan
191,192,sequential,-0.012970469,-0.007552599,-0.111875110,0.001052849,0.036676477,-0.000997351,0.999326139,0,nan
192,193,sequential,-0.009135354,-0.001583460,-0.104836426,0.000011287,0.036693856,0.000352900,0.999326491,0,nan
127,193,loop,0.094645591,0.003987043,-0.008089910,0.001894218,0.020807489,-0.000449721,0.999781605,95,1.352665536
193,194,sequential,-0.013849243,-0.003252383,-0.107820840,-0.000934786,0.035575220,-0.001501503,0.999365436,0,nan
194,195,sequential,-0.009459956,-0.003819765,-0.103685487,0.002840444,0.035883263,-0.002015922,0.999349918,0,nan
195,196,sequential,-0.025114298,-0.003442484,-0.193696297,0.002704844,0.064152940,-0.001702779,0.997934960,0,nan
196,197,sequential,-0.016434938,-0.006764481,-0.173976618,0.001284784,0.062456086,-0.001686998,0.998045460,0,nan
197,198,sequential,-0.014506704,-0.004603026,-0.129428848,-0.001513104,0.040035918,-0.001538937,0.999195910,0,nan
198,199,sequential,-0.012669485,-0.008126241,-0.115455719,0.000207878,0.034132643,-0.000744157,0.999417013,0,nan
199,200,sequential,-0.012828060,-0.001795981,-0.114331554,0.002000696,0.034118580,-0.002388219,0.999412936,0,nan
200,201,sequential,-0.007960159,-0.002443013,-0.103923848,-0.000690603,0.034008011,-0.002284611,0.999418710,0,nan
201,202,sequential,-0.010567439,-0.007685670,-0.106023221,-0.000945885,0.035040656,-0.001915870,0.999383604,0,nan
202,203,sequential,-0.047659614,-0.015383215,-0.279561028,-0.003984725,0.089617474,-0.002192643,0.995965874,0,nan
138,203,loop,0.055725961,-0.002481608,0.028319546,0.001179836,-0.017955961,0.000026339,0.999838082,61,1.665935334
203,204,sequential,-0.061052240,-0.021455582,-0.280433899,-0.002991639,0.084318345,-0.002317231,0.996431682,0,nan
204,205,sequential,-0.029710833,-0.008295602,-0.216913858,-0.001922743,0.070542949,-0.004322390,0.997497525,0,nan
205,206,sequential,-0.012964942,-0.003460973,-0.131246128,-0.002579136,0.042256491,-0.001467705,0.999102389,0,nan
206,207,sequential,-0.009344614,-0.009557633,-0.112583808,0.002087260,0.035492233,-0.003475009,0.999361731,0,nan
207,208,sequential,-0.009479988,-0.005800837,-0.110952516,0.001325252,0.034356085,-0.002954532,0.999404410,0,nan
208,209,sequential,-0.008296695,-0.003522645,-0.107342961,0.001616111,0.034208305,-0.001423607,0.999412404,0,nan
209,210,sequential,-0.009519950,-0.006406217,-0.107692430,-0.000516869,0.034116898,-0.002421857,0.999414781,0,nan
210,211,sequential,-0.008980156,-0.004326589,-0.106550130,0.000111315,0.034910644,-0.003684800,0.999383638,0,nan
211,212,sequential,-0.010995234,-0.005711051,-0.108047239,0.000735575,0.035205571,-0.000660489,0.999379603,0,nan
212,213,sequential,-0.010636710,-0.005797662,-0.109072635,-0.001242896,0.034927811,-0.000094598,0.999389060,0,nan
12,213,loop,0.027204916,0.003348858,-0.119761732,-0.002446054,-0.016440741,-0.001175399,0.999861159,66,1.712969868
213,214,sequential,-0.008255461,-0.003291611,-0.112013194,0.002006272,0.034387887,-0.001638882,0.999405204,0,nan
214,215,sequential,-0.008177409,-0.002137915,-0.107804133,-0.001448716,0.034666280,-0.003091572,0.999393112,0,nan
215,216,sequential,-0.008999260,-0.006035172,-0.110160180,0.001292173,0.035323367,-0.001074953,0.999374522,0,nan
216,217,sequential,-0.008568736,-0.004879974,-0.106265885,0.001132118,0.035341788,-0.002241487,0.999372129,0,nan
