timestamp,success,tx,ty,tz,qx,qy,qz,qw,track_count,pnp_point_count,pnp_inlier_count,reprojection_error_mean,reprojection_error_median,pnp_rotation_step_deg,imu_rotation_step_deg,pnp_imu_rotation_error_deg,imu_rotation_consistent,imu_rejected,message,pose_source,map_point_count,map_inlier_count,local_landmark_count,map_descriptor_match_count,map_message,new_feature_count,tracking_state,reference_keyframe_id,is_keyframe,loop_candidate_count,loop_candidate_id,loop_match_count,loop_accepted,relocalized,graph_cost_before,graph_cost_after,loop_pnp_point_count,loop_inlier_count,loop_inlier_ratio,loop_reprojection_error_median,loop_pnp_message
1750921983.290058136,1,-0.038326234,-0.021936723,-0.238950752,0.001151257,0.083981481,-0.005766705,0.996449964,957,601,537,1.120320867,0.982342004,0.805014119,0.805014119,0.000001708,1,0,ok,map,601,537,715,1,ok,43,TRACKING,2,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.302058220,1,-0.042246643,-0.023595156,-0.257557036,0.001276553,0.092018656,-0.005910210,0.995738925,968,590,507,1.223932174,1.158917261,0.924849787,0.924849787,0.000001708,1,0,ok,map,590,507,715,1,ok,32,TRACKING,2,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.314058304,1,-0.049496364,-0.024465380,-0.278578193,0.000788293,0.098318645,-0.007450931,0.995126779,975,583,494,1.281882183,1.169326609,0.748599158,0.748599158,0.000002091,1,0,ok,map,583,494,715,0,ok,25,TRACKING,2,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.326058388,1,-0.053866498,-0.028149520,-0.300281409,0.001440538,0.106764750,-0.006271903,0.994263484,963,571,476,1.272611323,1.144770346,0.960422758,0.960422758,0.000001708,1,0,ok,map,571,476,715,0,ok,37,TRACKING,3,1,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.338058472,1,-0.060962141,-0.029715693,-0.317215642,0.001499841,0.113388373,-0.007636228,0.993520264,974,639,560,1.106251715,0.977029876,0.779642434,0.779642434,0.000000000,1,0,ok,map,639,560,793,0,ok,26,TRACKING,3,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.350058556,1,-0.067318494,-0.030307314,-0.337050892,0.000803099,0.121534362,-0.006231360,0.992567340,970,626,542,1.215511137,1.068747198,0.956854702,0.956854702,0.000001207,1,0,ok,map,626,542,793,0,ok,30,TRACKING,3,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.362058640,1,-0.074435227,-0.030623653,-0.357100976,0.000134525,0.128665307,-0.007660736,0.991658476,955,609,511,1.332595692,1.240471402,0.843371766,0.843371766,0.000001708,1,0,ok,map,609,511,793,0,ok,45,TRACKING,3,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.374058723,1,-0.081526684,-0.030438601,-0.375485167,0.000430884,0.135917939,-0.007834772,0.990689025,955,581,481,1.382571743,1.255540814,0.839408539,0.839408539,0.000001708,1,0,ok,map,581,481,793,0,ok,45,TRACKING,3,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.386058807,1,-0.087088116,-0.034155177,-0.394391806,0.002989174,0.144274751,-0.007094853,0.989507718,957,568,459,1.336934599,1.222993013,0.955832874,0.955832874,0.000001708,1,0,ok,map,568,459,793,0,ok,43,TRACKING,4,1,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.398058891,1,-0.094708184,-0.036479349,-0.411766378,0.004540212,0.151405769,-0.007829698,0.988430258,954,641,567,1.209328515,1.084223005,0.849511546,0.849511546,0.000001708,1,0,ok,map,641,567,887,0,ok,46,TRACKING,4,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.410058975,1,-0.102650609,-0.038692041,-0.430992701,0.003528819,0.158797579,-0.009138234,0.987262563,965,627,510,1.384676877,1.341506859,0.878236719,0.878236719,0.000002415,1,0,ok,map,627,510,887,0,ok,35,TRACKING,4,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.422059059,1,-0.111173223,-0.040197504,-0.449389909,0.001200477,0.165898169,-0.009162089,0.986099596,953,593,475,1.444690157,1.379185935,0.866609826,0.866609826,0.000002091,1,0,ok,map,593,475,887,0,ok,47,TRACKING,4,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.434059143,1,-0.118483951,-0.039609688,-0.467561770,-0.000923610,0.173684727,-0.008846489,0.984761140,967,572,448,1.443990085,1.370042314,0.938208074,0.938208074,0.000002415,1,0,ok,map,572,448,887,0,ok,33,TRACKING,4,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.446059227,1,-0.126910495,-0.043797392,-0.488537806,0.000821170,0.181267480,-0.008110291,0.983400046,954,548,424,1.383559401,1.321103743,0.850237029,0.850237029,0.000001207,1,0,ok,map,548,424,887,0,ok,46,TRACKING,5,1,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.458059311,1,-0.135255027,-0.043302207,-0.505897962,0.001049761,0.189128117,-0.008159250,0.981917960,962,564,469,1.206913026,1.095273487,0.917027413,0.917027413,0.000001207,1,0,ok,map,564,469,857,0,ok,38,TRACKING,5,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.470059395,1,-0.144049836,-0.045105621,-0.521840119,0.001882919,0.196150980,-0.008661215,0.980533646,953,544,453,1.301295576,1.187792225,0.827786416,0.827786416,0.000001207,1,0,ok,map,544,453,857,0,ok,47,TRACKING,5,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.482059479,1,-0.152553602,-0.045094691,-0.540581388,0.001973807,0.203874011,-0.009079166,0.978953043,962,522,430,1.320481154,1.212325258,0.904669623,0.904669623,0.000001708,1,0,ok,map,522,430,857,0,ok,38,TRACKING,5,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.494059563,1,-0.162759033,-0.046850416,-0.558868857,0.001693494,0.210678619,-0.009865649,0.977504128,944,502,401,1.334547627,1.242970287,0.802953851,0.802953851,0.000002091,1,0,ok,map,502,401,857,0,ok,56,TRACKING,5,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.506059647,1,-0.169862127,-0.049967530,-0.576304134,0.002071385,0.218530119,-0.009165042,0.975784965,951,479,386,1.257111707,1.172809649,0.884053403,0.884053403,0.000001207,1,0,ok,map,479,386,857,0,ok,49,TRACKING,6,1,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.518059731,1,-0.180288463,-0.049889818,-0.593222271,0.001832146,0.225579322,-0.009988869,0.974171872,965,522,452,1.076875300,0.909150718,0.834471177,0.834471177,0.000001708,1,0,ok,map,522,452,826,0,ok,35,TRACKING,6,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.530059814,1,-0.190543250,-0.050558622,-0.610543774,0.002373002,0.232847133,-0.010222686,0.972456723,982,519,437,1.177565491,1.024961581,0.858368577,0.858368577,0.000002415,1,0,ok,map,519,437,826,0,ok,18,TRACKING,6,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.542059898,1,-0.200776410,-0.050458345,-0.628179298,0.002627262,0.239779652,-0.010787974,0.970763841,973,517,424,1.224207697,1.113459624,0.820831486,0.820831486,0.000001708,1,0,ok,map,517,424,826,0,ok,27,TRACKING,6,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.554059982,1,-0.212035720,-0.053045789,-0.645452180,0.003512047,0.246947284,-0.011136056,0.968958561,979,516,416,1.216835462,1.093791505,0.853981988,0.853981988,0.000002091,1,0,ok,map,516,416,826,0,ok,21,TRACKING,6,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.566060066,1,-0.220896998,-0.055221324,-0.663297111,0.004580745,0.254439850,-0.010784133,0.967017622,977,514,414,1.233684973,1.155244425,0.834205633,0.834205633,0.000001708,1,0,ok,map,514,414,826,0,ok,23,TRACKING,7,1,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.578060150,1,-0.231739953,-0.057008145,-0.678973852,0.004696153,0.261175041,-0.011895461,0.965206735,974,549,459,1.064567552,0.899069097,0.809398465,0.809398465,0.000000000,1,0,ok,map,549,459,772,0,ok,26,TRACKING,7,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.590060234,1,-0.244387876,-0.057754857,-0.695868049,0.004080157,0.268091820,-0.011603274,0.963314846,966,546,443,1.151363727,1.043325378,0.825426109,0.825426109,0.000001708,1,0,ok,map,546,443,772,0,ok,34,TRACKING,7,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.602060318,1,-0.256586496,-0.057677689,-0.712618298,0.003320750,0.274772398,-0.011492989,0.961434872,976,543,429,1.230735429,1.119911705,0.800120614,0.800120614,0.000002415,1,0,ok,map,543,429,772,0,ok,24,TRACKING,7,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.614060402,1,-0.266742190,-0.056821348,-0.726538463,0.003879003,0.281680569,-0.011327389,0.959433531,945,525,394,1.333382156,1.225790822,0.826867609,0.826867609,0.000001708,1,0,ok,map,525,394,772,1,ok,55,TRACKING,7,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.626060486,1,-0.278277474,-0.061568022,-0.744057752,0.006688473,0.288961279,-0.011434585,0.957249128,935,496,374,1.404996125,1.298494365,0.823564774,0.823564774,0.000001708,1,0,ok,map,496,374,772,0,ok,65,TRACKING,8,1,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.638060570,1,-0.290880863,-0.060587964,-0.760283123,0.006184563,0.295638369,-0.012209845,0.955201877,965,542,441,1.086492905,0.913354856,0.807280484,0.807280484,0.000002415,1,0,ok,map,542,441,743,0,ok,35,TRACKING,8,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.650060654,1,-0.303305257,-0.062010417,-0.776337332,0.006706467,0.302335729,-0.012949980,0.953089937,972,540,431,1.167576001,1.028770025,0.811380322,0.811380322,0.000001207,1,0,ok,map,540,431,743,0,ok,28,TRACKING,8,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.662060738,1,-0.317245058,-0.063848052,-0.791586555,0.006322735,0.308882082,-0.013775892,0.950979551,974,537,407,1.205600187,1.100955073,0.795054358,0.795054358,0.000001207,1,0,ok,map,537,407,743,0,ok,26,TRACKING,8,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.674060822,1,-0.327660875,-0.064788697,-0.804407038,0.004758900,0.315637445,-0.014003363,0.948764598,984,528,396,1.258715858,1.176373229,0.834542174,0.834542174,0.000001207,1,0,ok,map,528,396,743,0,ok,16,TRACKING,8,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.686060905,1,-0.341767317,-0.063263353,-0.822297452,0.004059700,0.321592177,-0.013256503,0.946776772,972,525,378,1.305710206,1.212774592,0.791653319,0.791653319,0.000002091,1,0,ok,map,525,378,743,0,ok,28,TRACKING,9,1,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.698060989,1,-0.354470765,-0.064405227,-0.835454031,0.005788073,0.328435429,-0.013330926,0.944414609,969,565,447,1.179142182,1.016290926,0.852941344,0.852941344,0.000002091,1,0,ok,map,565,447,659,0,ok,31,TRACKING,9,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.710061073,1,-0.367811391,-0.064741076,-0.849478850,0.006463773,0.335009981,-0.013954433,0.942089065,971,562,434,1.226297453,1.119627008,0.806047308,0.806047308,0.000002091,1,0,ok,map,562,434,659,0,ok,29,TRACKING,9,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.722061157,1,-0.382839310,-0.065088129,-0.864394903,0.006745147,0.341517563,-0.014751588,0.939735414,968,557,427,1.302352886,1.227186737,0.798885868,0.798885868,0.000002415,1,0,ok,map,557,427,659,0,ok,32,TRACKING,9,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.734061241,1,-0.397201022,-0.065475252,-0.878420780,0.006814045,0.347673690,-0.015227604,0.937467170,967,549,417,1.359944270,1.309165275,0.753820191,0.753820191,0.000001708,1,0,ok,map,549,417,659,0,ok,33,TRACKING,9,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.746061325,1,-0.410301143,-0.067569606,-0.891810860,0.007702013,0.353806384,-0.014684329,0.935171691,871,514,397,1.356476139,1.290784079,0.808513805,0.808513805,0.000001207,1,0,ok,map,514,397,659,1,ok,129,TRACKING,10,1,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.758061409,1,-0.424589264,-0.066977962,-0.904704792,0.007866097,0.360408172,-0.014144792,0.932654276,931,540,442,1.217326793,1.082427330,0.812220817,0.812220817,0.000002415,1,0,ok,map,540,442,643,0,ok,69,TRACKING,10,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.770061493,1,-0.438255177,-0.068945502,-0.917415291,0.008380289,0.366670650,-0.015581069,0.930182582,970,538,434,1.292573900,1.169847594,0.791058445,0.791058445,0.000002091,1,0,ok,map,538,434,643,0,ok,30,TRACKING,10,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.782061577,1,-0.453869101,-0.069279518,-0.930780706,0.007281264,0.372805074,-0.016364023,0.927736805,988,538,419,1.337240117,1.192495929,0.772401745,0.772401745,0.000001708,1,0,ok,map,538,419,643,0,ok,12,TRACKING,10,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.794061661,1,-0.469241853,-0.067270533,-0.942504886,0.006639234,0.379074392,-0.016333435,0.925198219,973,536,397,1.386331686,1.335404910,0.778565774,0.778565774,0.000001708,1,0,ok,map,536,397,643,0,ok,27,TRACKING,10,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.806061745,1,-0.488235233,-0.068486058,-0.962811067,0.009909625,0.386128131,-0.015654291,0.922259079,962,529,387,1.381955181,1.259674599,0.844669132,0.844669132,0.000001708,1,0,ok,map,529,387,643,0,ok,38,TRACKING,11,1,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.818061829,1,-0.502120437,-0.068402794,-0.973028835,0.010683307,0.392426249,-0.015592575,0.919589244,973,585,472,1.240055516,1.119039278,0.788910194,0.788910194,0.000001207,1,0,ok,map,585,472,689,0,ok,27,TRACKING,11,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.830061913,1,-0.519184574,-0.068882257,-0.985955270,0.010126760,0.398252899,-0.015811111,0.917083467,976,578,460,1.277212284,1.183746263,0.730033731,0.730033731,0.000001708,1,0,ok,map,578,460,689,0,ok,24,TRACKING,11,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.842061996,1,-0.535772002,-0.069571993,-0.998860593,0.009311615,0.404333262,-0.015990090,0.914424531,970,571,454,1.357912797,1.296221943,0.766457477,0.766457477,0.000001708,1,0,ok,map,571,454,689,0,ok,30,TRACKING,11,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.854062080,1,-0.552416268,-0.070187823,-1.010149097,0.008971785,0.410122180,-0.016220398,0.911842203,961,569,438,1.391692877,1.308937297,0.727892306,0.727892306,0.000001708,1,0,ok,map,569,438,689,0,ok,39,TRACKING,11,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.866062164,1,-0.571880593,-0.068742712,-1.030440343,0.009841290,0.417026766,-0.015622533,0.908706642,904,567,424,1.354606144,1.254611489,0.778243758,0.778243758,0.000001708,1,0,ok,map,567,424,689,0,ok,96,TRACKING,12,1,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.878062248,1,-0.588803493,-0.070323571,-1.041802061,0.010437178,0.422619063,-0.016740292,0.906092686,960,629,502,1.137020493,0.965610448,0.722119137,0.722119137,0.000001708,1,0,ok,map,629,502,689,0,ok,40,TRACKING,12,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.890062332,1,-0.604696956,-0.070566585,-1.052437992,0.010533521,0.428418604,-0.016585777,0.903366735,964,626,490,1.175948802,0.994119848,0.734627342,0.734627342,0.000001708,1,0,ok,map,626,490,689,0,ok,36,TRACKING,12,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.902062416,1,-0.623698919,-0.071949684,-1.063764817,0.010387232,0.434208794,-0.016164441,0.900607317,983,626,471,1.278659181,1.148389650,0.736777925,0.736777925,0.000001708,1,0,ok,map,626,471,689,0,ok,17,TRACKING,12,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.914062500,1,-0.641799996,-0.069630317,-1.075559130,0.009033927,0.439661255,-0.015642921,0.897981998,965,621,462,1.284598021,1.138065171,0.713098146,0.713098146,0.000001708,1,0,ok,map,621,462,689,0,ok,35,TRACKING,12,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.926062584,1,-0.656181169,-0.069204490,-1.085635401,0.009820420,0.445734588,-0.016019514,0.894967939,980,618,435,1.358433547,1.247031179,0.783344550,0.783344550,0.000000000,1,0,ok,map,618,435,689,0,ok,20,TRACKING,12,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.938062668,1,-0.672345727,-0.069084800,-1.093742524,0.011026004,0.450827658,-0.017719517,0.892367003,977,615,436,1.424420839,1.334592404,0.697483206,0.697483206,0.000001708,1,0,ok,map,615,436,689,0,ok,23,TRACKING,12,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.950062752,1,-0.692596867,-0.070643369,-1.106399092,0.012590498,0.456390079,-0.018706733,0.889494032,956,606,407,1.369203049,1.237146573,0.748072073,0.748072073,0.000002091,1,0,ok,map,606,407,689,0,ok,44,TRACKING,12,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.962062836,1,-0.705524324,-0.071543069,-1.113499004,0.012480678,0.461996944,-0.018122989,0.886608490,975,600,402,1.393957091,1.340076756,0.725792933,0.725792933,0.000001708,1,0,ok,map,600,402,689,0,ok,25,TRACKING,12,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.974062920,1,-0.723186745,-0.071591291,-1.122486773,0.012040791,0.467593578,-0.017237111,0.883693469,965,592,386,1.507715890,1.458998946,0.731934986,0.731934986,0.000001708,1,0,ok,map,592,386,689,0,ok,35,TRACKING,12,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.986063004,1,-0.746864558,-0.069860904,-1.143747309,0.010092036,0.474205830,-0.017116177,0.880189762,961,577,357,1.523078972,1.480048669,0.712289702,0.712289702,0.000002091,1,0,ok,map,577,357,689,0,ok,39,TRACKING,13,1,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921983.998063087,1,-0.764261973,-0.069236100,-1.151715209,0.009943982,0.479507571,-0.018119201,0.877294307,969,619,442,1.202082204,1.019730991,0.701916193,0.701916193,0.000000000,1,0,ok,map,619,442,714,0,ok,31,TRACKING,13,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921984.010063171,1,-0.782315165,-0.070638200,-1.161774569,0.011230372,0.484896002,-0.019110112,0.874290884,951,603,431,1.186539706,1.030299597,0.730987930,0.730987930,0.000002091,1,0,ok,map,603,431,714,0,ok,49,TRACKING,13,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921984.022063255,1,-0.801837659,-0.070947612,-1.170905864,0.011094451,0.490291774,-0.019187459,0.871276495,974,594,418,1.223524682,1.116719778,0.708482456,0.708482456,0.000001708,1,0,ok,map,594,418,714,0,ok,26,TRACKING,13,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921984.034063339,1,-0.822756333,-0.071835115,-1.180619425,0.010763611,0.495382265,-0.018863972,0.868403539,983,589,409,1.297032088,1.188945076,0.671912847,0.671912847,0.000001207,1,0,ok,map,589,409,714,0,ok,17,TRACKING,13,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921984.046063423,1,-0.838475197,-0.071375179,-1.187124150,0.009870536,0.500697429,-0.017857038,0.865381871,968,574,391,1.293436566,1.181608781,0.717393215,0.717393215,0.000001207,1,0,ok,map,574,391,714,0,ok,32,TRACKING,13,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921984.058063507,1,-0.862966830,-0.068380225,-1.207240496,0.008918501,0.507373713,-0.018162688,0.861488533,963,556,376,1.259753688,1.151591237,0.673399979,0.673399979,0.000002415,1,0,ok,map,556,376,714,0,ok,37,TRACKING,14,1,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921984.070063591,1,-0.880340132,-0.068318392,-1.214784595,0.008923587,0.512508329,-0.018790177,0.858430260,979,593,457,1.091335522,0.913088399,0.688610425,0.688610425,0.000001708,1,0,ok,map,593,457,694,0,ok,21,TRACKING,14,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921984.082063675,1,-0.898471032,-0.068120021,-1.222855011,0.009306269,0.517478430,-0.019739229,0.855417927,968,588,451,1.138356049,0.983307858,0.676219336,0.676219336,0.000002091,1,0,ok,map,588,451,694,0,ok,32,TRACKING,14,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921984.094063759,1,-0.920613809,-0.068606555,-1.231547248,0.009953065,0.522689827,-0.019920321,0.852232047,984,588,436,1.176644787,1.016784498,0.704153181,0.704153181,0.000002700,1,0,ok,map,588,436,694,0,ok,16,TRACKING,14,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921984.106063843,1,-0.936283233,-0.070612572,-1.237572716,0.009725039,0.527772762,-0.020708903,0.849077427,951,582,430,1.203867596,1.025473102,0.691945417,0.691945417,0.000001708,1,0,ok,map,582,430,694,0,ok,49,TRACKING,14,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921984.118063927,1,-0.957641313,-0.069608190,-1.245446386,0.008818982,0.533058028,-0.020318574,0.845788697,969,582,418,1.271073038,1.107432362,0.722228779,0.722228779,0.000002415,1,0,ok,map,582,418,694,0,ok,31,TRACKING,14,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921984.130064011,1,-0.975623528,-0.068675318,-1.251938245,0.008523483,0.537822920,-0.020892846,0.842755804,962,577,400,1.252763444,1.128353968,0.651459087,0.651459087,0.000001708,1,0,ok,map,577,400,694,0,ok,38,TRACKING,14,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921984.142064095,1,-0.998542553,-0.066756047,-1.267396001,0.008864657,0.545047206,-0.021191377,0.838090620,943,570,389,1.353682981,1.228349689,0.720562701,0.720562701,0.000001708,1,0,ok,map,570,389,694,0,ok,57,TRACKING,15,1,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921984.154064178,1,-1.014439902,-0.066340454,-1.272844193,0.009713578,0.549807491,-0.022162148,0.834940841,940,622,463,1.065607774,0.894724388,0.670576879,0.670576879,0.000002091,1,0,ok,map,622,463,731,0,ok,60,TRACKING,15,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921984.166064262,1,-1.038641135,-0.066777187,-1.280089797,0.009776256,0.555033563,-0.022314287,0.831471131,982,621,457,1.167218390,1.003730235,0.719082960,0.719082960,0.000002091,1,0,ok,map,621,457,731,0,ok,18,TRACKING,15,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
1750921984.178064346,1,-1.056786169,-0.066607369,-1.286291603,0.009628159,0.560180230,-0.021851522,0.828026521,970,615,452,1.218051056,1.055208252,0.711849995,0.711849995,0.000002091,1,0,ok,map,615,452,731,0,ok,30,TRACKING,15,0,0,-1,0,0,0,nan,nan,0,0,nan,nan,
