timestamp,success,tx,ty,tz,qx,qy,qz,qw,track_count,pnp_point_count,pnp_inlier_count,reprojection_error_mean,reprojection_error_median,pnp_rotation_step_deg,imu_rotation_step_deg,pnp_imu_rotation_error_deg,imu_rotation_consistent,imu_rejected,message,pose_source,map_point_count,map_inlier_count,local_landmark_count,map_descriptor_match_count,map_message,new_feature_count,tracking_state,reference_keyframe_id,is_keyframe,loop_candidate_count,loop_candidate_id,loop_match_count,loop_accepted,relocalized,graph_cost_before,graph_cost_after,loop_relative_scale
0.126005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,745,23,12,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 12,none,0,0,17,0,not enough map correspondences,255,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.138005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,748,12,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,0,0,17,0,not enough map correspondences,252,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.150005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,746,18,9,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 9,none,0,0,17,0,not enough map correspondences,254,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.162005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,725,16,6,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 6,none,0,0,17,0,not enough map correspondences,275,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.174005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,750,16,8,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 8,none,0,0,17,0,not enough map correspondences,250,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.186005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,741,20,0,nan,nan,nan,nan,nan,0,0,solvePnPRansac cv2 error,none,0,0,17,0,not enough map correspondences,259,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.198005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,739,23,10,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 10,none,0,0,17,0,not enough map correspondences,261,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.210005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,738,24,9,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 9,none,0,0,17,0,not enough map correspondences,262,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.222005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,727,19,10,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 10,none,0,0,17,0,not enough map correspondences,273,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.234005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,758,20,8,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 8,none,0,0,17,0,not enough map correspondences,242,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.246005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,743,21,9,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 9,none,0,0,17,0,not enough map correspondences,257,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.258005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,741,16,6,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 6,none,0,0,17,0,not enough map correspondences,259,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.270005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,765,16,9,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 9,none,0,0,17,0,not enough map correspondences,235,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.282005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,728,28,12,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 12,none,0,0,17,0,not enough map correspondences,272,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.294005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,771,23,10,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 10,none,0,0,17,0,not enough map correspondences,229,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.306005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,760,22,10,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 10,none,0,0,17,0,not enough map correspondences,240,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.318005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,724,23,9,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 9,none,0,0,17,0,not enough map correspondences,276,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.330005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,729,21,8,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 8,none,0,0,17,0,not enough map correspondences,271,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.342005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,741,16,8,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 8,none,1,0,17,1,not enough map correspondences,259,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.354005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,763,17,9,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 9,none,0,0,17,0,not enough map correspondences,237,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.366005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,751,15,6,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 6,none,0,0,17,0,not enough map correspondences,249,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.378005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,747,18,8,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 8,none,0,0,17,0,not enough map correspondences,253,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.390005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,709,11,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,0,0,17,0,not enough map correspondences,291,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.402005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,763,21,10,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 10,none,0,0,17,0,not enough map correspondences,237,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.414005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,734,20,9,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 9,none,0,0,17,0,not enough map correspondences,266,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.426005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,763,19,10,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 10,none,0,0,17,0,not enough map correspondences,237,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.438005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,739,24,7,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 7,none,0,0,17,0,not enough map correspondences,261,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.450005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,730,25,10,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 10,none,0,0,17,0,not enough map correspondences,270,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.462005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,747,18,10,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 10,none,0,0,17,0,not enough map correspondences,253,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.474005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,769,21,7,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 7,none,0,0,17,0,not enough map correspondences,231,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.486005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,730,21,9,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 9,none,0,0,17,0,not enough map correspondences,270,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.498005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,775,24,10,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 10,none,0,0,17,0,not enough map correspondences,225,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.510005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,746,22,10,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 10,none,0,0,17,0,not enough map correspondences,254,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.522005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,755,24,13,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 13,none,0,0,17,0,not enough map correspondences,245,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.534005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,757,27,12,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 12,none,0,0,17,0,not enough map correspondences,243,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.546005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,768,12,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,0,0,17,0,not enough map correspondences,232,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.558005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,798,23,10,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 10,none,0,0,17,0,not enough map correspondences,202,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.570005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,741,21,10,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 10,none,0,0,17,0,not enough map correspondences,259,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.582005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,751,21,0,nan,nan,nan,nan,nan,0,0,solvePnPRansac cv2 error,none,0,0,17,0,not enough map correspondences,249,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.594005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,756,13,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,0,0,17,0,not enough map correspondences,244,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.606005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,740,19,9,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 9,none,0,0,17,0,not enough map correspondences,260,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.618005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,720,18,10,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 10,none,0,0,17,0,not enough map correspondences,280,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.630005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,736,24,9,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 9,none,0,0,17,0,not enough map correspondences,264,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.642005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,786,25,18,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 18,none,1,0,17,1,not enough map correspondences,214,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.654005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,735,13,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,0,0,17,0,not enough map correspondences,265,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.666005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,771,18,12,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 12,none,0,0,17,0,not enough map correspondences,229,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.678005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,750,20,11,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 11,none,0,0,17,0,not enough map correspondences,250,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.690005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,741,15,11,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 11,none,0,0,17,0,not enough map correspondences,259,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.702005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,745,18,8,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 8,none,0,0,17,0,not enough map correspondences,255,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.714005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,756,19,9,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 9,none,0,0,17,0,not enough map correspondences,244,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.726005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,750,20,8,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 8,none,0,0,17,0,not enough map correspondences,250,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.738005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,760,13,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,0,0,17,0,not enough map correspondences,240,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.750005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,748,19,7,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 7,none,0,0,17,0,not enough map correspondences,252,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.762005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,731,34,12,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 12,none,0,0,17,0,not enough map correspondences,269,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.774005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,744,26,10,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 10,none,0,0,17,0,not enough map correspondences,256,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.786005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,729,18,9,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 9,none,0,0,17,0,not enough map correspondences,271,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.798005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,747,19,9,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 9,none,0,0,17,0,not enough map correspondences,253,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.810005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,741,18,10,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 10,none,1,0,17,1,not enough map correspondences,259,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.822005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,733,18,8,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 8,none,0,0,17,0,not enough map correspondences,267,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.834005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,753,22,8,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 8,none,0,0,17,0,not enough map correspondences,247,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.846005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,738,18,7,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 7,none,0,0,17,0,not enough map correspondences,262,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.858005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,747,16,6,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 6,none,0,0,17,0,not enough map correspondences,253,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.870005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,788,25,13,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 13,none,0,0,17,0,not enough map correspondences,212,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.882005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,687,17,11,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 11,none,0,0,17,0,not enough map correspondences,313,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.894005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,753,19,9,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 9,none,0,0,17,0,not enough map correspondences,247,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.906005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,741,15,9,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 9,none,0,0,17,0,not enough map correspondences,259,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.918005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,761,20,7,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 7,none,0,0,17,0,not enough map correspondences,239,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.930005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,707,16,6,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 6,none,0,0,17,0,not enough map correspondences,293,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.942005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,736,19,0,nan,nan,nan,nan,nan,0,0,solvePnPRansac cv2 error,none,0,0,17,0,not enough map correspondences,264,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.954005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,723,21,9,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 9,none,0,0,17,0,not enough map correspondences,277,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.966005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,744,16,8,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 8,none,0,0,17,0,not enough map correspondences,256,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.978005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,748,24,11,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 11,none,0,0,17,0,not enough map correspondences,252,LOST,0,0,0,-1,0,0,0,nan,nan,nan
0.990005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,739,22,7,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 7,none,0,0,17,0,not enough map correspondences,261,LOST,0,0,0,-1,0,0,0,nan,nan,nan
1.002005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,741,18,6,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 6,none,0,0,17,0,not enough map correspondences,259,LOST,0,0,0,-1,0,0,0,nan,nan,nan
1.014005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,762,17,7,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 7,none,0,0,17,0,not enough map correspondences,238,LOST,0,0,0,-1,0,0,0,nan,nan,nan
1.026005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,763,19,7,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 7,none,0,0,17,0,not enough map correspondences,237,LOST,0,0,0,-1,0,0,0,nan,nan,nan
1.038005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,733,18,0,nan,nan,nan,nan,nan,0,0,solvePnPRansac cv2 error,none,0,0,17,0,not enough map correspondences,267,LOST,0,0,0,-1,0,0,0,nan,nan,nan
1.050005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,742,15,7,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 7,none,0,0,17,0,not enough map correspondences,258,LOST,0,0,0,-1,0,0,0,nan,nan,nan
1.062005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,754,23,11,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 11,none,0,0,17,0,not enough map correspondences,246,LOST,0,0,0,-1,0,0,0,nan,nan,nan
1.074005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,730,17,9,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 9,none,0,0,17,0,not enough map correspondences,270,LOST,0,0,0,-1,0,0,0,nan,nan,nan
1.086005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,763,11,0,nan,nan,nan,nan,nan,0,0,not enough PnP correspondences,none,0,0,17,0,not enough map correspondences,237,LOST,0,0,0,-1,0,0,0,nan,nan,nan
1.098005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,724,18,10,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 10,none,0,0,17,0,not enough map correspondences,276,LOST,0,0,0,-1,0,0,0,nan,nan,nan
1.110005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,774,15,0,nan,nan,nan,nan,nan,0,0,solvePnPRansac cv2 error,none,0,0,17,0,not enough map correspondences,226,LOST,0,0,0,-1,0,0,0,nan,nan,nan
1.122005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,757,22,6,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 6,none,0,0,17,0,not enough map correspondences,243,LOST,0,0,0,-1,0,0,0,nan,nan,nan
1.134005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,782,23,10,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 10,none,0,0,17,0,not enough map correspondences,218,LOST,0,0,0,-1,0,0,0,nan,nan,nan
1.146005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,751,19,12,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 12,none,0,0,17,0,not enough map correspondences,249,LOST,0,0,0,-1,0,0,0,nan,nan,nan
1.158005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,742,27,10,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 10,none,0,0,17,0,not enough map correspondences,258,LOST,0,0,0,-1,0,0,0,nan,nan,nan
1.170005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,753,31,12,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 12,none,0,0,17,0,not enough map correspondences,247,LOST,0,0,0,-1,0,0,0,nan,nan,nan
1.182005000,0,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,1.000000000,773,21,8,nan,nan,nan,nan,nan,0,0,too few PnP inliers: 8,none,0,0,17,0,not enough map correspondences,227,LOST,0,0,0,-1,0,0,0,nan,nan,nan
